    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
2374    63.73          23402.1      127       0.00604185              N/A     39.50s 50
2375    64.61          6348.02      127       0.00604185              N/A     33.27s 50
2376    62.50          571.223      127       0.00604185              N/A     35.31s 50
2377    65.54          30.1752      127       0.00604185              N/A     29.19s 50
2378    66.39          1627.01      127       0.00592484              N/A     33.50s 50
2379    64.12           246325      127       0.00592484              N/A     28.54s 50
2380    63.82          158.696      127       0.00592484              N/A     28.32s 50
2381    64.75          450.005      127       0.00592484              N/A     24.27s 50
2382    64.17          51.4382      127       0.00592484              N/A     26.49s 50
2383    62.98          6133.19      127       0.00592484              N/A     21.49s 50
2384    63.20          1316.33      127       0.00592484              N/A     22.37s 49
2385    59.19          59.4432      127       0.00592484              N/A     18.63s 52
2386    63.34          278.338      127       0.00592484              N/A     17.81s 52
2387    67.69           3424.9      127       0.00592484              N/A     18.06s 52
2388    65.32      1.99729e+10      127       0.00592484              N/A     17.29s 52
2389    67.67          375.343      127       0.00592484              N/A     13.25s 52
2390    65.64          488.721      127       0.00592484              N/A     10.19s 53
2391    65.42      3.66239e+06      127       0.00592484              N/A     11.35s 54
2392    65.63          44.2139      127       0.00592484              N/A      9.70s 53
2393    65.77           223.35      127       0.00592484              N/A      8.83s 53
2394    65.44            32316      127       0.00592484              N/A      6.70s 54
2395    66.31          209.978      127       0.00592484              N/A      5.98s 54
2396    65.23           118371      127       0.00592484              N/A      4.51s 53
2397    65.30          3141.28      127       0.00592484              N/A      3.31s 53
2398    64.77          3151.76      127       0.00592484              N/A      1.46s 53
2399    66.50          1535.69      129       0.00578551              N/A      0.00s 54
2400    66.59           4706.9      129       0.00578551              N/A      1.01m 54
2401    68.63          3240.29      129       0.00578551              N/A      1.33m 54
2402    67.19           641038      129       0.00578551              N/A      1.02m 54
2403    67.38      3.25781e+07      129       0.00578551              N/A      1.02m 54
2404    66.65          81.5344      129       0.00578551              N/A      1.03m 53
2405    68.95          1252.16      129       0.00578551              N/A      1.07m 53
2406    68.20          9363.84      129       0.00578551              N/A      1.03m 53
2407    66.78          1473.79      129       0.00578551              N/A      1.09m 53
2408    68.52          371.869      129       0.00578551              N/A     59.37s 53
2409    66.99          59174.9      129       0.00578551              N/A     55.26s 53
2410    66.76           262320      129       0.00578551              N/A     48.86s 52
2411    63.09          196.235      129       0.00578551              N/A      1.08m 52
2412    63.48          3798.33      129       0.00578551              N/A     53.52s 52
2413    64.93          447.346      129       0.00578551              N/A     50.88s 52
2414    64.67           1236.8      129       0.00578551              N/A     50.30s 52
2415    66.06          21157.7      129       0.00578551              N/A     54.85s 52
2416    65.96           871281      129       0.00578551              N/A     47.42s 52
2417    63.26          19883.5      129       0.00559428              N/A     46.28s 52
2418    65.32           685113      129       0.00559428              N/A     39.54s 52
2419    63.97          2647.82      129       0.00559428              N/A     49.85s 53
2420    66.15          6883.56      129       0.00559428              N/A     42.97s 53
2421    66.57           51.739      129       0.00559428              N/A     41.93s 53
2422    67.31          44.9522      129       0.00559428              N/A     37.29s 54
2423    67.12          35182.9      129       0.00559428              N/A     37.75s 54
2424    67.76          2486.81      129       0.00559428              N/A     33.33s 53
2425    65.04          56.4123      129       0.00559428              N/A     39.84s 53
2426    66.29           226189      129       0.00559428              N/A     27.52s 52
2427    64.31      1.35073e+10      129       0.00559428              N/A     35.39s 52
2428    67.20          64.9621      129       0.00559428              N/A     29.89s 54
2429    67.45          17863.2      129       0.00549761              N/A     30.42s 54
2430    67.88          313.716      129       0.00549761              N/A     27.38s 54
2431    67.29          3305.26      129       0.00549761              N/A     27.10s 54
2432    68.30          1801.94      129       0.00549761              N/A     25.55s 54
2433    63.91          49.4865      129       0.00549761              N/A     22.63s 54
2434    64.83           5642.8      129       0.00549761              N/A     21.57s 54
2435    63.94          102.033      129       0.00549761              N/A     22.82s 54
2436    67.13          2945.61      129       0.00549761              N/A     19.10s 54
2437    66.94          2319.19      129       0.00549761              N/A     18.87s 54
2438    65.78          2671.06      129       0.00549761              N/A     15.40s 52
2439    67.78            12377      129       0.00549761              N/A     14.59s 52
2440    64.40      4.38351e+07      129       0.00549761              N/A     14.15s 52
2441    65.70          8227.42      129       0.00549761              N/A     10.49s 52
2442    68.20           771820      129       0.00549761              N/A      9.67s 52
2443    65.56          21689.2      129       0.00549761              N/A      9.55s 52
2444    66.58          118.638      129       0.00549761              N/A      7.96s 52
2445    61.71          46.0307      129       0.00549761              N/A      5.52s 52
2446    64.18       1.6535e+06      129       0.00549761              N/A      3.96s 51
2447    65.29          64.6197      129       0.00549761              N/A      3.24s 51
2448    62.47          38.2308      129       0.00549761              N/A      1.44s 51
2449    61.26          25893.4      129       0.00549761              N/A      0.00s 51
2450    61.41          1562.86      129       0.00549761              N/A      1.05m 51
2451    64.31           270630      129       0.00549761              N/A      1.06m 51
2452    68.11          218.704      129       0.00549761              N/A      1.26m 51
2453    65.08       3.9503e+06      129       0.00549761              N/A      1.22m 51
2454    64.88           173.25      129       0.00549761              N/A      1.25m 51
2455    66.44           252911      129       0.00549761              N/A      1.05m 52
2456    62.30            40825      129       0.00549761              N/A      1.07m 52
2457    67.44          4845.52      129       0.00549761              N/A     59.68s 54
2458    68.90          1100.54      129       0.00549761              N/A      1.07m 53
2459    64.64          115.304      129       0.00549761              N/A      1.13m 53
2460    66.53          979.601      129       0.00549761              N/A     55.09s 53
2461    64.94      1.62113e+06      129       0.00549761              N/A     53.54s 53
2462    64.63          3143.31      129       0.00549761              N/A     54.90s 53
2463    66.16          56.3129      129       0.00549761              N/A     49.98s 53
2464    65.32          25708.6      129       0.00549761              N/A     50.53s 53
2465    65.58            50006      129       0.00500857              N/A     50.04s 53
2466    63.42          4289.41      129       0.00500857              N/A     49.81s 53
2467    65.12          879.587      129       0.00500857              N/A     46.43s 53
2468    65.86          1003.57      129       0.00500857              N/A     41.06s 53
2469    64.73          1696.99      129       0.00500857              N/A     45.25s 53
2470    66.19          523.607      129       0.00500857              N/A     48.03s 54
2471    66.62          2154.29      129       0.00500857              N/A     41.42s 54
2472    66.64      2.55093e+11      129       0.00500857              N/A     40.64s 54
2473    62.92          31.0547      129       0.00500857              N/A     33.52s 54
2474    67.43           124368      129       0.00500857              N/A     38.14s 54
2475    64.87          289.026      129       0.00500857              N/A     38.71s 54
2476    67.53      8.70914e+07      129       0.00500857              N/A     36.78s 54
2477    65.82          10869.8      129       0.00500857              N/A     32.93s 56
2478    67.49          202.913      129       0.00500857              N/A     30.87s 57
2479    71.51          418.489      129       0.00500857              N/A     28.37s 57
2480    69.56          2535.69      129       0.00500857              N/A     27.98s 56
2481    66.32          350.803      129       0.00500857              N/A     27.30s 56
2482    67.42            14070      129       0.00500857              N/A     24.66s 55
2483    70.22          2780.62      129       0.00500857              N/A     27.02s 55
2484    67.50          244.943      129       0.00500857              N/A     18.00s 55
2485    66.06          62.8853      129       0.00500857              N/A     23.02s 55
2486    65.94          391.962      129       0.00500857              N/A     17.56s 55
2487    66.92      1.18151e+06      129       0.00500857              N/A     15.10s 55
2488    66.93          8067.97      129       0.00500857              N/A     14.24s 55
2489    67.30          1174.17      129       0.00500857              N/A     14.54s 56
2490    67.78           636692      129       0.00500857              N/A     15.33s 56
2491    65.32          3232.22      129       0.00500857              N/A     10.49s 56
2492    69.10           2130.3      129       0.00500857              N/A     10.31s 56
2493    69.11          3986.15      129       0.00500857              N/A      7.57s 54
2494    68.32      1.31234e+08      129       0.00500857              N/A      6.85s 54
2495    62.95          254.146      129       0.00500857              N/A      6.33s 54
2496    63.94          17.9361      129       0.00500857              N/A      4.14s 54
2497    68.22          66.1997      129       0.00500857              N/A      2.60s 54
2498    65.66          674.756      129       0.00500857              N/A      1.43s 54
2499    65.76          3012.48      129       0.00500857              N/A      0.00s 54
2500    65.47          153.931      129       0.00500857              N/A      1.29m 54
2501    67.70          52987.4      129       0.00500857              N/A      1.00m 54
2502    68.54          276.598      129       0.00500857              N/A      1.11m 54
2503    66.90          16380.2      129       0.00500857              N/A      1.03m 54
2504    67.55          10337.2      129       0.00500857              N/A      1.18m 54
2505    69.03          1361.17      129       0.00500857              N/A      1.09m 54
2506    65.52          2489.67      129       0.00500857              N/A     57.41s 54
2507    61.62          25877.5      129       0.00500857              N/A      1.04m 54
2508    66.07          3610.93      129       0.00500857              N/A     58.42s 54
2509    67.38           413.38      129       0.00500857              N/A     58.97s 54
2510    65.48          3843.59      129       0.00500857              N/A      1.00m 54
2511    66.77          185.431      129       0.00500857              N/A     46.13s 54
2512    69.00          57.3491      129       0.00500857              N/A     51.73s 55
2513    65.19          1353.27      129       0.00500857              N/A     49.06s 55
2514    64.02          346.079      129       0.00500857              N/A     59.02s 55
2515    67.89          1627.07      129       0.00500857              N/A     45.71s 55
2516    65.47       3.3329e+06      129       0.00500857              N/A     51.25s 55
2517    68.58          5372.67      129       0.00500857              N/A     43.08s 55
2518    67.35          99.0526      129       0.00500857              N/A     50.70s 55
2519    71.45           44.273      129       0.00500857              N/A     36.43s 55
2520    66.88           359704      129       0.00500857              N/A     45.51s 55
2521    62.65          80242.9      121       0.00488453              N/A     37.72s 54
2522    62.15          520.494      121       0.00488453              N/A     36.49s 54
2523    62.50          49.3758      121       0.00488453              N/A     33.06s 53
2524    60.85          437.962      121       0.00488453              N/A     32.45s 53
2525    64.34          1929.35      121       0.00488453              N/A     30.50s 53
2526    64.34          220.215      121       0.00488453              N/A     34.78s 53
2527    63.26           4619.9      121       0.00488453              N/A     37.07s 53
2528    67.05           203.38      121       0.00488453              N/A     34.41s 53
2529    63.42           256082      121       0.00488453              N/A     24.89s 53
2530    64.72          18249.5      121       0.00488453              N/A     29.28s 53
2531    62.07           528601      121       0.00488453              N/A     25.68s 54
2532    66.78      2.69507e+06      121       0.00488453              N/A     26.74s 54
2533    62.59          1677.16      121       0.00488453              N/A     26.02s 54
2534    63.70          54.8635      121       0.00488453              N/A     22.73s 54
2535    67.67           106464      121       0.00488453              N/A     22.55s 54
2536    68.99          478.704      121       0.00488453              N/A     20.56s 54
2537    65.98          1177.78      121       0.00488453              N/A     18.27s 54
2538    66.94          158.039      121       0.00488453              N/A     15.85s 53
2539    61.85          6242.91      121       0.00488453              N/A     13.71s 53
2540    65.04          5561.51      121       0.00488453              N/A     14.26s 53
2541    64.36          186.958      121       0.00488453              N/A     11.39s 53
2542    62.06           2645.5      121       0.00488453              N/A     11.20s 53
2543    63.12          5411.95      121       0.00488453              N/A      8.14s 53
2544    64.64           2554.7      121       0.00488453              N/A      7.36s 53
2545    65.21          1853.11      121       0.00488453              N/A      4.43s 53
2546    64.03           300299      121       0.00488453              N/A      4.71s 55
2547    67.92      5.17793e+10      121       0.00488453              N/A      2.82s 56
2548    69.18      1.25794e+06      121       0.00488453              N/A      1.67s 56
2549    67.95          827.995      121       0.00488453              N/A      0.00s 56
2550    68.00          7544.78      121       0.00488453              N/A      1.23m 56
2551    67.12          76.8914      121       0.00488453              N/A      1.04m 56
2552    67.60          837.347      121       0.00488453              N/A      1.27m 56
2553    68.24          3351.14      121       0.00488453              N/A      1.01m 56
2554    66.96          70.1314      121       0.00488453              N/A      1.18m 56
2555    66.61           749808      121       0.00488453              N/A      1.11m 56
2556    65.59          206.092      121       0.00488453              N/A      1.06m 56
2557    66.09          4128.49      121       0.00488453              N/A      1.09m 56
2558    69.08          5742.71      121       0.00488453              N/A      1.00m 56
2559    66.42      1.47789e+06      121       0.00488453              N/A      1.02m 56
2560    68.75          3355.38      121       0.00488453              N/A      1.02m 56
2561    69.02          712.449      121       0.00488453              N/A     54.37s 56
2562    68.25           835114      121       0.00488453              N/A      1.04m 56
2563    65.10          6359.82      121       0.00488453              N/A     46.52s 56
2564    67.30          611.795      121       0.00488453              N/A     58.11s 56
2565    67.87          57.1989      121       0.00488453              N/A     48.32s 56
2566    66.38      7.84529e+06      121       0.00488453              N/A     49.61s 56
2567    65.67           277.36      121       0.00488453              N/A     46.34s 56
2568    66.06      2.22721e+06      121       0.00488453              N/A     49.13s 56
2569    65.18          75.0693      121       0.00488453              N/A     37.52s 56
2570    67.56           2000.2      121       0.00488453              N/A     45.10s 56
2571    66.55      6.77094e+06      121       0.00488453              N/A     40.47s 54
2572    67.62          25112.5      121       0.00488453              N/A     44.59s 53
2573    66.62           313.51      121       0.00488453              N/A     41.29s 53
2574    65.26      1.45947e+06      121       0.00488453              N/A     38.03s 53
2575    63.68          82.0891      121       0.00488453              N/A     32.92s 53
2576    64.16          237.735      121       0.00488453              N/A     30.04s 53
2577    66.45          918.727      121       0.00488453              N/A     33.54s 52
2578    65.56          53385.8      121       0.00488453              N/A     28.19s 52
2579    63.10           239129      121       0.00488453              N/A     29.97s 52
2580    63.44          49.9951      121       0.00488453              N/A     23.94s 52
2581    64.06          68.8397      121       0.00488453              N/A     23.27s 52
2582    65.16          11731.7      121       0.00488453              N/A     23.53s 52
2583    63.93           258.74      121       0.00488453              N/A     25.20s 52
2584    64.42      4.74698e+06      121       0.00488453              N/A     21.54s 52
2585    63.48      1.54364e+07      121       0.00488453              N/A     21.97s 52
2586    63.56           509409      121       0.00488453              N/A     19.78s 52
2587    65.89          123.703      121       0.00488453              N/A     17.04s 52
2588    66.43      8.42226e+14      121       0.00488453              N/A     15.92s 52
2589    64.79           195750      121       0.00488453              N/A     12.35s 52
2590    64.88          3752.08      121       0.00488453              N/A     13.08s 52
2591    66.24          78381.9      121       0.00488453              N/A     11.62s 52
2592    67.61          3235.08      121       0.00488453              N/A     10.73s 52
2593    65.29      1.13044e+06      121       0.00488453              N/A      9.22s 52
2594    63.49          146.381      121       0.00488453              N/A      7.19s 52
2595    66.51      4.60271e+07      121       0.00488453              N/A      5.44s 52
2596    63.23      3.65228e+06      121       0.00488453              N/A      4.67s 53
2597    67.83          48188.7      121       0.00488453              N/A      2.79s 53
2598    64.38           552226      121       0.00488453              N/A      1.74s 53
2599    66.68           660045      121       0.00488453              N/A      0.00s 53
2600    67.12          1446.66      121       0.00488453              N/A      1.38m 53
2601    65.91          5677.39      121       0.00488453              N/A      1.11m 53
2602    65.38          482.877      121       0.00488453              N/A      1.17m 53
2603    63.91          19354.7      121       0.00488453              N/A      1.04m 53
2604    66.56          95951.4      121       0.00488453              N/A      1.06m 53
2605    65.61      1.63131e+09      121       0.00488453              N/A     58.60s 53
2606    64.61          2733.92      121       0.00488453              N/A      1.07m 53
2607    62.12          484.903      121       0.00488453              N/A      1.04m 53
2608    64.62          1283.49      121       0.00488453              N/A     53.47s 53
2609    68.15           423216      121       0.00488453              N/A      1.13m 53
2610    65.61          4220.08      121       0.00488453              N/A     59.86s 53
2611    63.94          57.7596      121       0.00488453              N/A     53.15s 52
2612    64.85           369900      121       0.00488453              N/A     54.85s 52
2613    67.22          1213.92      121       0.00488453              N/A     57.31s 52
2614    65.64          86.2906      121       0.00488453              N/A     50.54s 52
2615    65.71      8.26877e+07      121       0.00488453              N/A     45.73s 52
2616    68.90          202.361      121       0.00488453              N/A     46.08s 52
2617    65.98          199.201      121       0.00488453              N/A     44.54s 52
2618    64.72          120.642      121       0.00488453              N/A     46.55s 52
2619    64.64          12675.1      121       0.00488453              N/A     39.05s 52
2620    65.84          129.851      121       0.00488453              N/A     45.29s 52
2621    65.59      4.70175e+09      121       0.00488453              N/A     44.83s 52
2622    67.32           252475      121       0.00488453              N/A     42.98s 52
2623    67.84          122.944      119       0.00488432              N/A     35.88s 53
2624    65.31          4666.97      119       0.00488432              N/A     42.54s 53
2625    64.89           333.54      119       0.00488432              N/A     30.08s 53
2626    66.41          41769.5      119       0.00488432              N/A     34.42s 53
2627    63.22      2.40061e+09      119       0.00488432              N/A     30.75s 53
2628    66.91           168.35      119       0.00488432              N/A     29.88s 53
2629    64.27          889.959      119       0.00488432              N/A     26.81s 53
2630    65.30          255.159      119       0.00488432              N/A     31.86s 53
2631    63.22          8872.72      119       0.00488432              N/A     27.67s 53
2632    63.43          46.7457      119       0.00488432              N/A     22.61s 53
2633    66.78          151.258      119       0.00488432              N/A     23.23s 53
2634    64.95          162.699      119       0.00488432              N/A     20.31s 53
2635    60.36          415.564      119       0.00488432              N/A     20.89s 53
2636    66.72      4.86303e+11      119       0.00488432              N/A     20.44s 53
2637    61.54          1233.85      119       0.00488432              N/A     19.20s 53
2638    62.92          1435.32      119       0.00488432              N/A     13.82s 53
2639    64.92          223.106      119       0.00488432              N/A     15.10s 53
2640    61.89           261941      119       0.00488432              N/A     11.56s 53
2641    65.49          109.998      119       0.00488432              N/A     12.33s 53
2642    62.26      2.43652e+06      119       0.00488432              N/A      8.54s 53
2643    61.76          1770.79      119       0.00488432              N/A      9.66s 53
2644    61.44           105.22      119       0.00488432              N/A      7.25s 53
2645    65.59      1.02185e+08      119       0.00488432              N/A      5.60s 53
2646    63.09          10396.6      119       0.00488432              N/A      4.17s 53
2647    65.92          67.7339      119       0.00488432              N/A      3.26s 53
2648    64.82          1218.67      119       0.00488432              N/A      1.32s 53
2649    66.78           292933      119       0.00488432              N/A      0.00s 53
2650    64.62          29.2393      119       0.00488432              N/A      1.02m 53
2651    65.42          6087.64      119       0.00488432              N/A      1.14m 54
2652    63.74           926870      119       0.00488432              N/A      1.18m 54
2653    67.11          385.461      119       0.00488432              N/A      1.25m 54
2654    63.73          1560.99      119       0.00488432              N/A      1.02m 54
2655    64.91          97027.8      119       0.00488432              N/A      1.05m 54
2656    63.44          4995.26      119       0.00488432              N/A     56.28s 54
2657    65.36          434.126      119       0.00488432              N/A     51.46s 55
2658    62.33           749937      119       0.00488432              N/A     51.66s 55
2659    63.61      2.66558e+07      119       0.00488432              N/A     55.72s 55
2660    65.84          114.222      119       0.00488432              N/A      1.06m 55
2661    66.31          3544.72      119       0.00483963              N/A     51.25s 55
2662    63.79      9.48928e+06      119       0.00483963              N/A     54.79s 55
2663    66.14          125.416      119       0.00483963              N/A     53.77s 55
2664    66.17          150.317      119       0.00483963              N/A     57.79s 55
2665    62.36          288.089      119       0.00483963              N/A     42.91s 55
2666    64.75           168.31      119       0.00483963              N/A     48.19s 55
2667    65.69      4.84115e+11      119       0.00483963              N/A     41.52s 55
2668    64.66          838.598      119       0.00483963              N/A     53.01s 55
2669    62.31          59.9872      119       0.00483963              N/A     42.08s 55
2670    68.11          96.7808      119       0.00483963              N/A     46.18s 55
2671    66.01          59118.4      119       0.00483963              N/A     37.71s 55
2672    66.45          14034.3      119       0.00483963              N/A     42.78s 55
2673    66.26          42225.4      119       0.00483963              N/A     36.54s 55
2674    63.92          937.752      119       0.00483963              N/A     38.04s 54
2675    61.44          1803.03      119       0.00483963              N/A     36.32s 54
2676    63.14          9645.36      119       0.00483963              N/A     35.66s 54
2677    64.18          16784.4      119       0.00483963              N/A     35.12s 54
2678    63.20          13951.4      119       0.00483963              N/A     31.46s 54
2679    65.34           434455      119       0.00483963              N/A     31.01s 54
2680    65.27          3381.97      119       0.00483963              N/A     29.28s 54
2681    62.69          122.335      119       0.00483963              N/A     25.37s 54
2682    62.56           249735      119       0.00483963              N/A     21.86s 54
2683    62.17          19315.6      119       0.00483963              N/A     22.88s 54
2684    64.94          85.3883      119       0.00483963              N/A     22.01s 54
2685    61.39          1222.12      119       0.00483963              N/A     20.65s 54
2686    60.94          57403.5      119       0.00483963              N/A     18.35s 54
2687    64.81           273372      119       0.00483963              N/A     17.18s 54
2688    67.79          75491.4      125        0.0048329              N/A     15.84s 55
2689    64.40          77.1053      125        0.0048329              N/A     14.27s 55
2690    64.75          235.707      125        0.0048329              N/A     13.61s 55
2691    66.06           579717      125        0.0048329              N/A      9.31s 55
2692    67.21           106258      125       0.00480551              N/A     10.42s 55
2693    62.38          38.4469      121       0.00477931              N/A      7.65s 56
2694    63.01          154.034      121       0.00477931              N/A      7.37s 56
2695    68.09           32.023      121       0.00477931              N/A      5.45s 56
2696    62.30          4737.49      121       0.00477931              N/A      4.16s 56
2697    68.18          12686.2      121       0.00477931              N/A      2.82s 55
2698    66.39          165.108      121       0.00477931              N/A      1.53s 55
2699    64.92          2638.94      121       0.00477931              N/A      0.00s 54
2700    64.73          4965.87      121       0.00477931              N/A      1.33m 54
2701    64.78          491.231      121       0.00477931              N/A      1.14m 54
2702    68.93          3555.92      117       0.00457908              N/A      1.11m 52
2703    64.66           41.533      117       0.00457908              N/A     54.10s 52
2704    64.73          86819.9      117       0.00457908              N/A      1.04m 52
2705    62.60      1.09994e+07      117       0.00457908              N/A      1.03m 52
2706    63.46          291.434      117       0.00457908              N/A      1.11m 52
2707    62.62          30208.5      117       0.00457908              N/A     57.42s 52
2708    61.91          2224.39      117       0.00457908              N/A      1.10m 51
2709    61.27          1031.44      117       0.00457908              N/A     55.07s 52
2710    64.24          2890.57      117       0.00457908              N/A     58.10s 52
2711    62.27           44.081      117       0.00457908              N/A     57.04s 52
2712    62.41          724.509      117       0.00457908              N/A     49.01s 52
2713    59.95          13640.1      117       0.00457908              N/A      1.02m 52
2714    63.34          1171.16      117       0.00457908              N/A     46.67s 52
2715    61.59          643.608      117       0.00457908              N/A     59.49s 52
2716    64.66           18.454      117       0.00457908              N/A     44.91s 52
2717    61.46          9845.34      117       0.00457908              N/A     58.43s 52
2718    64.74          24897.3      117       0.00457908              N/A     46.07s 52
2719    60.83          169.753      117       0.00457908              N/A     42.93s 52
2720    64.53          339.727      117       0.00457908              N/A     35.55s 52
2721    63.27          3699.09      117       0.00457908              N/A     37.89s 53
2722    61.21          943.534      117       0.00457908              N/A     36.96s 53
2723    65.72          648.041      117       0.00457908              N/A     41.67s 53
2724    63.89          825.067      117       0.00457908              N/A     36.02s 53
2725    64.22          1569.54      117       0.00457908              N/A     39.88s 53
2726    62.52      2.95778e+07      117       0.00457908              N/A     28.26s 53
2727    64.62          7478.26      117       0.00457908              N/A     38.39s 53
2728    62.87          1197.79      117       0.00457908              N/A     27.37s 53
2729    62.92             1067      117       0.00457908              N/A     32.63s 53
2730    62.00          43143.4      117       0.00457908              N/A     25.24s 53
2731    63.66          894.406      117       0.00457908              N/A     28.35s 53
2732    65.00          86.3614      117       0.00457908              N/A     21.29s 53
2733    62.46          82.8861      117       0.00457908              N/A     22.77s 53
2734    64.63      3.43112e+08      117       0.00457908              N/A     20.16s 53
2735    64.86          347.621      117       0.00457908              N/A     19.13s 53
2736    62.62          86.3535      117       0.00457908              N/A     18.88s 53
2737    64.04          273.483      117       0.00457908              N/A     16.70s 53
2738    66.07          485.893      117       0.00457908              N/A     17.07s 53
2739    61.61          146.431      117       0.00457908              N/A     13.68s 53
2740    60.68          62342.7      117       0.00457908              N/A     12.97s 53
2741    64.28          56817.1      117       0.00457908              N/A     10.96s 53
2742    62.95          102.245      117       0.00457908              N/A     10.78s 53
2743    65.29           39.594      117       0.00457908              N/A      8.62s 53
2744    62.28           310330      117       0.00457908              N/A      8.09s 53
2745    65.54          2446.67      117       0.00457908              N/A      4.86s 53
2746    60.69          2903.16      117       0.00457908              N/A      4.34s 53
2747    62.93          51993.6      117       0.00457908              N/A      2.88s 53
2748    62.50           295971      117       0.00457908              N/A      1.57s 53
2749    66.61      1.37128e+11      117       0.00457908              N/A      0.00s 53
2750    61.86          3228.15      117       0.00457908              N/A      1.26m 53
2751    66.60           1791.5      117       0.00457908              N/A      1.25m 52
2752    60.38          4257.33      117       0.00457908              N/A      1.10m 52
2753    62.95          246.437      117       0.00457908              N/A     55.77s 52
2754    62.64          18644.5      117       0.00457908              N/A      1.06m 51
2755    63.73          100.488      117       0.00457908              N/A     56.33s 51
2756    63.70          30486.5      117       0.00457908              N/A      1.02m 51
2757    63.41      9.86547e+09      117       0.00457908              N/A     52.05s 51
2758    64.11          1273.87      117       0.00457908              N/A     57.33s 51
2759    59.32      8.70757e+11      117       0.00457908              N/A     53.75s 51
2760    61.77           35.233      117       0.00457908              N/A     56.54s 51
2761    62.37          1623.01      117       0.00457908              N/A      1.02m 51
2762    61.67           477892      117       0.00457908              N/A     42.89s 51
2763    62.54           77.872      117       0.00457908              N/A     44.80s 51
2764    62.17          1788.27      117       0.00457908              N/A     52.67s 51
2765    62.56          482.933      117       0.00457908              N/A     44.22s 51
2766    61.85          856.916      117       0.00457908              N/A     44.71s 51
2767    60.48          54.7883      117       0.00457908              N/A     41.53s 51
2768    61.69          42.7589      117       0.00457908              N/A     40.26s 51
2769    62.20          349.992      117       0.00457908              N/A     42.53s 51
2770    64.25          366.689      117       0.00457908              N/A     39.76s 51
2771    61.27          432.285      117       0.00457908              N/A     38.10s 51
2772    62.62          28.0641      117       0.00457908              N/A     43.13s 51
2773    64.72          117.388      117       0.00457908              N/A     36.83s 51
2774    63.77          154.436      117       0.00457908              N/A     37.49s 51
2775    63.17          5349.57      117       0.00457908              N/A     30.12s 51
2776    62.12           515852      117       0.00457908              N/A     29.29s 51
2777    64.01          4310.36      117       0.00457908              N/A     31.12s 51
2778    60.76          59.7511      117       0.00457908              N/A     31.87s 51
2779    62.28          8348.78      117       0.00457908              N/A     23.91s 51
2780    59.95          1364.85      117       0.00457908              N/A     30.53s 48
2781    63.93           2660.1      117       0.00457908              N/A     24.84s 48
2782    61.53          311.248      117       0.00457908              N/A     24.63s 48
2783    65.38           174569      117       0.00457908              N/A     25.99s 48
2784    62.87          28.4606      117       0.00457908              N/A     22.28s 48
2785    64.14          1549.79      117       0.00457908              N/A     21.72s 48
2786    64.44          27.7965      117       0.00457908              N/A     18.36s 48
2787    62.76           1349.4      117       0.00457908              N/A     18.83s 49
2788    63.07          1286.23      117       0.00457908              N/A     15.89s 49
2789    63.98           107597      121       0.00449533              N/A     14.57s 50
2790    65.07          3762.88      121       0.00449533              N/A     11.85s 50
2791    63.09          64726.1      121       0.00449533              N/A     11.60s 50
2792    63.77          84.1224      121       0.00449533              N/A     10.72s 50
2793    66.96          23.0542      121       0.00449533              N/A      7.81s 50
2794    62.61           193855      121       0.00449533              N/A      6.61s 50
2795    65.51          1279.87      121       0.00449533              N/A      5.91s 50
2796    67.25      9.93061e+07      121       0.00449533              N/A      4.44s 51
2797    67.31          388.836      121       0.00449533              N/A      3.17s 51
2798    66.24           141804      121       0.00449533              N/A      1.35s 51
2799    67.77          53.8652      121       0.00449533              N/A      0.00s 51
2800    66.70          36537.8      121       0.00449533              N/A      1.43m 50
2801    64.77          2449.49      121       0.00449533              N/A      1.34m 50
2802    66.81           91.866      121       0.00449533              N/A      1.04m 50
2803    64.97           340463      121       0.00449533              N/A      1.03m 50
2804    65.90          1546.91      121       0.00449533              N/A      1.03m 49
2805    63.64          2464.27      121       0.00449533              N/A      1.04m 49
2806    64.79           130059      121       0.00449533              N/A      1.17m 49
2807    66.72          4955.38      121       0.00449533              N/A     58.84s 49
2808    64.68          2515.79      121       0.00449533              N/A     56.35s 49
2809    63.78          3723.58      121       0.00449533              N/A     59.40s 49
2810    62.33          4729.72      121       0.00449533              N/A     56.20s 49
2811    63.02          1079.51      121       0.00449533              N/A     48.87s 49
2812    66.00            16549      121       0.00449533              N/A     51.00s 49
2813    63.37           205.75      121       0.00449533              N/A     57.36s 48
2814    65.50      5.22153e+16      121       0.00449533              N/A     49.29s 48
2815    65.86           460976      121       0.00449533              N/A     43.55s 47
2816    63.71           50.405      121       0.00449533              N/A     54.84s 46
2817    63.72          153.383      121       0.00449533              N/A     33.12s 46
2818    61.26          6467.13      121       0.00449533              N/A     41.49s 45
2819    60.79            30273      121       0.00449533              N/A     45.98s 45
2820    60.80          55.2139      121       0.00449533              N/A     39.25s 45
2821    62.96      5.69037e+06      121       0.00449533              N/A     38.23s 45
2822    60.53          766.539      121       0.00449533              N/A     42.14s 45
2823    58.33          567.783      121       0.00449533              N/A     34.55s 45
2824    59.83          171.408      121       0.00449533              N/A     32.59s 45
2825    59.60          31.5683      121       0.00449533              N/A     30.65s 45
