    |          Population Average          |           Best Individual            |
---- -------------------------------------- -------------------------------------- ----------
Gen  Length       Kommenda     Fitness        Length       Kommenda     Fitness        Time Left    Front Size
0    3.881e+01    8.391e+15    2.790e+19      1.100e+01    2.344e-01    3.600e+01      5.48s        2         
1    9.137e+00    3.254e+04    5.493e+04      1.100e+01    2.100e-01    2.900e+01      5.31s        3         
2    9.395e+00    8.290e+02    2.750e+01      1.100e+01    1.440e-01    6.400e+01      5.41s        3         
3    9.543e+00    1.231e+02    3.459e+03      9.000e+00    8.036e-02    1.900e+01      5.38s        2         
4    8.457e+00    4.594e+02    7.180e+05      1.100e+01    7.982e-02    2.300e+01      5.11s        3         
5    8.780e+00    2.677e+02    3.294e+04      2.100e+01    7.950e-02    2.750e+02      7.01s        3         
6    1.198e+01    2.673e+03    4.643e+05      2.500e+01    7.755e-02    1.950e+02      5.01s        7         
7    1.587e+01    3.098e+03    4.327e+04      2.100e+01    7.525e-02    9.900e+01      4.63s        7         
8    1.757e+01    1.416e+05    5.841e+01      3.700e+01    7.051e-02    1.147e+03      4.50s        10        
9    2.029e+01    9.565e+02    4.880e+03      2.900e+01    6.684e-02    2.110e+02      4.49s        10        
10   2.134e+01    2.406e+03    1.447e+01      4.500e+01    5.671e-02    1.643e+03      4.10s        12        
11   2.530e+01    6.105e+04    3.379e+00      3.100e+01    5.171e-02    2.030e+02      4.19s        11        
12   2.645e+01    1.311e+04    1.301e+04      6.100e+01    4.643e-02    3.515e+03      3.85s        14        
13   2.922e+01    1.172e+04    6.876e+03      7.100e+01    4.469e-02    1.491e+04      3.81s        15        
14   3.550e+01    6.265e+06    2.827e+01      1.010e+02    3.418e-02    2.121e+05      4.31s        16        
15   3.914e+01    1.804e+06    1.227e+02      4.100e+01    2.788e-02    8.470e+02      3.38s        14        
16   3.391e+01    1.178e+06    1.160e+01      4.100e+01    2.722e-02    8.630e+02      2.94s        13        
17   3.014e+01    1.640e+04    1.335e+01      3.500e+01    2.348e-02    3.990e+02      2.41s        14        
18   2.587e+01    1.906e+06    2.040e+03      3.500e+01    2.065e-02    3.950e+02      2.08s        12        
19   2.315e+01    1.226e+03    7.269e+00      3.500e+01    2.065e-02    3.950e+02      1.63s        11        
20   2.346e+01    2.975e+03    1.265e+05      3.300e+01    1.998e-02    3.950e+02      1.65s        11        
21   2.272e+01    5.148e+03    2.562e+03      3.300e+01    1.998e-02    3.950e+02      0.98s        11        
22   2.164e+01    1.407e+03    3.315e+01      3.300e+01    1.998e-02    3.950e+02      0.63s        13        
23   2.303e+01    2.120e+03    1.888e+01      3.300e+01    1.998e-02    3.950e+02      0.33s        12        
24   2.226e+01    9.152e+02    9.498e+00      3.300e+01    1.998e-02    3.950e+02      0.00s        12        
25   2.195e+01    1.487e+03    4.654e+00      3.300e+01    1.998e-02    3.950e+02      8.12s        12        
26   2.227e+01    2.014e+03    1.726e+01      3.300e+01    1.998e-02    3.950e+02      7.40s        12        
27   2.225e+01    3.623e+04    5.939e+00      3.300e+01    1.982e-02    3.950e+02      8.83s        12        
28   2.162e+01    1.953e+03    3.829e+01      3.300e+01    1.982e-02    3.950e+02      6.64s        12        
29   2.271e+01    3.371e+04    6.437e+00      3.300e+01    1.982e-02    3.950e+02      6.25s        12        
30   2.271e+01    2.577e+03    5.333e+01      3.300e+01    1.982e-02    3.950e+02      6.01s        13        
31   2.245e+01    1.661e+03    6.265e+05      3.300e+01    1.982e-02    3.950e+02      5.97s        13        
32   2.309e+01    4.456e+11    3.668e+03      3.300e+01    1.982e-02    3.950e+02      5.34s        13        
33   2.195e+01    4.590e+03    1.654e+04      3.300e+01    1.982e-02    3.950e+02      4.94s        13        
34   2.248e+01    4.921e+10    6.924e+04      3.300e+01    1.982e-02    3.950e+02      6.22s        13        
35   2.203e+01    2.820e+03    8.910e+04      3.300e+01    1.982e-02    3.950e+02      4.45s        13        
