    |          Population Average          |           Best Individual            |
---- -------------------------------------- -------------------------------------- ----------
Gen  Length       Kommenda     Fitness        Length       Kommenda     Fitness        Time Left    Front Size
0    3.910e+01    2.562e+16    1.058e+15      2.900e+01    6.690e+02    1.992e-01      9.00s        3         
1    1.571e+01    7.663e+06    1.979e+09      3.100e+01    6.630e+02    1.646e-01      14.32s       5         
2    1.559e+01    4.895e+08    2.141e+02      3.100e+01    6.450e+02    1.230e-01      13.80s       2         
3    1.834e+01    1.703e+07    1.363e+02      3.100e+01    6.180e+02    1.048e-01      12.63s       3         
4    2.044e+01    3.069e+04    2.236e+04      7.000e+00    3.600e+01    8.606e-02      13.13s       2         
5    8.123e+00    3.732e+06    2.058e+05      7.000e+00    3.600e+01    8.606e-02      9.68s        2         
6    6.875e+00    3.009e+03    8.721e+05      7.000e+00    3.600e+01    8.606e-02      9.48s        2         
7    6.928e+00    5.429e+05    4.651e+02      7.000e+00    3.600e+01    8.606e-02      8.16s        2         
8    6.713e+00    9.585e+02    2.677e+06      7.000e+00    3.600e+01    8.606e-02      7.94s        2         
9    7.117e+00    7.461e+03    1.480e+06      7.000e+00    3.600e+01    8.606e-02      7.32s        2         
10   7.155e+00    7.607e+04    5.696e+02      7.000e+00    3.600e+01    8.606e-02      6.81s        2         
11   7.343e+00    4.087e+14    2.366e+05      7.000e+00    3.600e+01    8.606e-02      6.60s        2         
12   7.207e+00    4.966e+05    6.110e+05      7.000e+00    3.600e+01    8.606e-02      5.97s        2         
13   7.140e+00    3.988e+03    4.650e+09      7.000e+00    3.600e+01    8.606e-02      5.35s        2         
14   7.372e+00    1.522e+05    4.526e+04      7.000e+00    3.600e+01    8.606e-02      4.86s        2         
15   7.685e+00    6.674e+11    9.244e+04      7.000e+00    3.600e+01    8.606e-02      4.47s        2         
16   6.973e+00    4.941e+05    3.332e+05      7.000e+00    3.600e+01    8.606e-02      3.92s        2         
17   7.372e+00    1.016e+04    4.298e+04      7.000e+00    3.600e+01    8.606e-02      3.53s        2         
18   6.835e+00    9.643e+02    6.591e+02      7.000e+00    3.600e+01    8.606e-02      2.62s        2         
19   6.973e+00    1.802e+06    1.830e+05      7.000e+00    3.600e+01    8.606e-02      2.14s        2         
20   7.107e+00    7.601e+05    9.428e+04      7.000e+00    3.600e+01    8.606e-02      1.67s        2         
21   7.165e+00    1.839e+15    4.625e+04      7.000e+00    3.600e+01    8.606e-02      1.42s        2         
22   7.447e+00    4.278e+12    5.735e+05      7.000e+00    3.600e+01    8.606e-02      0.85s        2         
23   7.107e+00    5.993e+04    3.399e+05      7.000e+00    3.600e+01    8.606e-02      0.43s        2         
24   6.622e+00    7.363e+05    1.343e+05      7.000e+00    3.600e+01    8.606e-02      0.00s        2         
25   7.003e+00    5.264e+03    1.303e+12      1.100e+01    1.590e+02    8.528e-02      10.85s       3         
26   8.852e+00    7.549e+03    1.309e+06      1.100e+01    1.590e+02    6.323e-02      10.34s       3         
27   8.293e+00    2.213e+05    9.424e+03      1.100e+01    1.590e+02    6.323e-02      10.02s       3         
28   8.705e+00    2.467e+10    1.344e+05      1.100e+01    1.590e+02    6.323e-02      9.71s        3         
29   8.680e+00    2.705e+07    3.182e+05      1.300e+01    3.390e+02    6.206e-02      9.29s        4         
30   9.745e+00    1.940e+09    5.335e+02      1.300e+01    3.390e+02    6.206e-02      9.52s        4         
31   9.807e+00    2.587e+05    6.479e+05      1.300e+01    3.390e+02    6.206e-02      8.90s        5         
32   1.003e+01    6.203e+08    4.666e+05      1.300e+01    3.390e+02    6.206e-02      8.59s        5         
33   1.019e+01    5.525e+07    1.775e+04      1.500e+01    6.990e+02    6.177e-02      8.03s        6         
34   1.058e+01    7.114e+03    5.904e+05      1.500e+01    6.990e+02    6.177e-02      7.39s        6         
35   1.069e+01    1.415e+05    8.602e+05      1.500e+01    6.990e+02    6.177e-02      7.49s        6         
36   1.039e+01    2.936e+03    1.343e+05      1.500e+01    3.510e+02    5.694e-02      6.46s        6         
37   1.074e+01    1.296e+10    3.704e+03      1.500e+01    3.510e+02    5.694e-02      6.00s        6         
38   1.076e+01    9.341e+05    5.456e+02      1.500e+01    3.510e+02    5.640e-02      5.54s        6         
39   1.039e+01    1.143e+07    3.461e+05      1.700e+01    7.710e+02    5.623e-02      5.21s        7         
40   1.118e+01    1.540e+03    1.451e+03      1.700e+01    3.750e+02    5.333e-02      4.63s        6         
41   1.108e+01    5.467e+03    4.748e+05      1.700e+01    3.750e+02    5.333e-02      4.24s        6         
42   1.153e+01    2.918e+11    7.829e+04      1.700e+01    3.750e+02    5.333e-02      3.61s        7         
43   1.120e+01    1.123e+05    6.741e+05      1.700e+01    3.750e+02    5.333e-02      3.06s        7         
44   1.159e+01    1.302e+05    7.455e+06      1.700e+01    3.750e+02    5.333e-02      2.60s        7         
45   1.188e+01    8.330e+12    2.108e+12      1.900e+01    6.390e+02    5.257e-02      2.08s        8         
46   1.235e+01    1.654e+05    4.569e+05      1.900e+01    6.390e+02    5.257e-02      1.56s        8         
