    |          Population Average          |           Best Individual            |
---- -------------------------------------- -------------------------------------- ----------
Gen  Length       Kommenda     Fitness        Length       Kommenda     Fitness        Time Left    Front Size
0    3.692e+01    1.740e+16    9.876e+16      7.000e+00    3.100e+01    2.070e-01      6.59s        0         
1    9.750e+00    3.688e+05    3.148e+05      1.000e+00    1.000e+00    1.059e-01      31.64s       0         
2    7.442e+00    1.871e+03    1.272e+04      1.300e+01    1.710e+02    8.942e-02      32.93s       0         
3    1.090e+01    1.160e+06    6.043e+04      1.300e+01    1.710e+02    8.942e-02      43.28s       0         
4    1.372e+01    4.087e+05    1.437e+05      1.100e+01    6.100e+01    7.111e-02      53.24s       0         
5    1.614e+01    1.329e+05    2.040e+11      9.000e+00    2.500e+01    6.181e-02      40.57s       0         
6    1.889e+01    7.798e+04    8.992e+04      9.000e+00    2.500e+01    6.181e-02      40.53s       0         
7    2.233e+01    1.304e+07    2.233e+05      2.900e+01    1.673e+04    4.569e-02      41.45s       0         
8    2.313e+01    4.264e+07    2.726e+08      2.900e+01    1.673e+04    4.569e-02      38.56s       0         
9    2.521e+01    7.201e+06    1.916e+02      3.700e+01    1.170e+05    4.507e-02      37.56s       0         
10   2.664e+01    3.372e+08    4.716e+04      3.700e+01    1.170e+05    4.507e-02      33.97s       0         
11   2.754e+01    4.753e+09    2.190e+11      3.700e+01    1.429e+05    4.399e-02      34.47s       0         
12   3.148e+01    1.244e+09    8.002e+04      4.100e+01    1.115e+05    4.388e-02      33.29s       0         
13   3.256e+01    2.518e+09    1.976e+09      3.700e+01    1.429e+05    4.399e-02      28.30s       0         
14   3.313e+01    4.223e+08    8.039e+08      5.300e+01    7.545e+04    4.072e-02      29.24s       0         
15   3.402e+01    2.597e+11    2.523e+09      5.500e+01    4.103e+05    4.072e-02      26.98s       0         
16   3.554e+01    1.218e+14    4.069e+03      5.100e+01    9.165e+04    3.818e-02      23.65s       0         
17   3.794e+01    1.398e+13    1.546e+10      5.100e+01    9.165e+04    3.818e-02      19.73s       0         
