    |          Population Average          |           Best Individual            |
---- -------------------------------------- -------------------------------------- ----------
Gen  Length       Kommenda     Fitness        Length       Kommenda     Fitness        Time Left    Front Size
0    1.918e+01    3.556e+09    5.722e+05      1.000e+01    9.332e+00    4.327e-01      11.83s       7         
1    7.963e+00    7.748e+05    5.818e+01      1.200e+01    1.038e+01    3.308e-01      7.49s        8         
2    8.037e+00    2.446e+03    2.657e+01      8.000e+00    6.378e+00    3.067e-01      7.12s        5         
3    6.935e+00    4.196e+01    7.937e+00      1.100e+01    1.076e+01    2.828e-01      6.28s        5         
4    7.546e+00    4.699e+02    3.985e+02      1.100e+01    1.076e+01    2.828e-01      6.13s        6         
5    7.689e+00    3.344e+01    7.925e+02      1.300e+01    1.176e+01    2.773e-01      5.79s        8         
6    8.256e+00    2.622e+01    2.625e+00      1.300e+01    1.176e+01    2.773e-01      5.58s        8         
7    8.755e+00    4.720e+02    5.218e+01      1.200e+01    1.114e+01    2.720e-01      5.41s        8         
8    8.835e+00    5.903e+03    4.958e+04      1.200e+01    1.114e+01    2.720e-01      5.14s        8         
9    8.474e+00    1.040e+04    1.553e+03      1.200e+01    1.114e+01    2.720e-01      4.74s        9         
10   9.000e+00    5.638e+05    1.011e+01      1.200e+01    1.114e+01    2.720e-01      4.62s        8         
11   8.771e+00    2.637e+02    2.081e+01      2.000e+01    2.382e+01    2.658e-01      4.18s        9         
12   9.883e+00    6.805e+01    1.647e+01      1.600e+01    2.879e+01    2.563e-01      4.02s        10        
13   1.039e+01    4.828e+04    6.815e+00      1.600e+01    2.879e+01    2.563e-01      3.79s        12        
14   1.194e+01    2.182e+06    2.789e+03      2.400e+01    6.863e+01    2.472e-01      3.59s        14        
15   1.315e+01    4.485e+01    7.722e+00      2.200e+01    3.746e+01    2.416e-01      3.40s        13        
16   1.257e+01    1.285e+04    3.286e+05      2.200e+01    4.894e+01    1.956e-01      2.99s        12        
17   1.260e+01    1.366e+04    1.057e+02      2.100e+01    4.430e+01    1.907e-01      2.63s        12        
18   1.221e+01    5.860e+01    1.001e+01      2.100e+01    4.430e+01    1.907e-01      2.20s        15        
19   1.418e+01    3.447e+05    1.441e+05      2.100e+01    4.430e+01    1.907e-01      1.97s        18        
20   1.406e+01    7.683e+02    9.533e+04      2.100e+01    4.430e+01    1.907e-01      1.67s        18        
21   1.450e+01    2.892e+02    2.356e+01      2.100e+01    4.430e+01    1.907e-01      1.19s        20        
22   1.481e+01    1.785e+02    9.495e+00      2.100e+01    4.430e+01    1.907e-01      0.80s        21        
23   1.465e+01    1.696e+02    1.591e+05      2.100e+01    4.430e+01    1.907e-01      0.40s        22        
24   1.482e+01    2.516e+02    9.764e+00      2.300e+01    7.955e+01    1.879e-01      0.00s        24        
25   1.554e+01    9.004e+07    6.143e+00      2.300e+01    7.955e+01    1.879e-01      9.76s        23        
26   1.499e+01    1.235e+03    1.608e+01      2.600e+01    8.232e+01    1.605e-01      9.27s        21        
27   1.479e+01    2.541e+02    3.617e+04      2.400e+01    6.911e+01    1.602e-01      8.83s        21        
28   1.455e+01    4.858e+02    3.020e+01      2.400e+01    6.911e+01    1.602e-01      8.26s        21        
29   1.463e+01    1.144e+02    8.889e+03      2.700e+01    8.270e+01    1.542e-01      7.87s        22        
30   1.621e+01    2.287e+04    1.972e+01      2.700e+01    8.270e+01    1.542e-01      7.95s        22        
31   1.556e+01    1.969e+03    3.940e+01      2.700e+01    8.270e+01    1.542e-01      7.35s        22        
32   1.514e+01    1.074e+04    2.481e+01      3.000e+01    8.136e+01    1.437e-01      6.77s        19        
33   1.476e+01    2.689e+03    1.273e+03      3.100e+01    9.481e+01    1.350e-01      6.39s        21        
34   1.539e+01    7.846e+04    1.597e+01      2.900e+01    8.811e+01    1.166e-01      6.24s        22        
35   1.544e+01    5.835e+03    3.464e+00      2.900e+01    8.811e+01    1.166e-01      5.80s        23        
36   1.582e+01    6.602e+02    2.568e+01      2.900e+01    8.811e+01    1.166e-01      5.48s        25        
37   1.611e+01    7.777e+02    1.097e+01      2.900e+01    8.811e+01    1.166e-01      5.06s        26        
38   1.659e+01    8.348e+01    2.960e+05      2.900e+01    8.811e+01    1.166e-01      4.72s        27        
