    |          Population Average          |           Best Individual            |
---- -------------------------------------- -------------------------------------- ----------
Gen  Length       Kommenda     Fitness        Length       Kommenda     Fitness        Time Left    Front Size
0    2.390e+01    1.060e+09    1.048e+05      3.200e+01    8.593e+04    3.935e-01      14.30s       12        
1    1.158e+01    3.808e+05    1.230e+01      3.400e+01    8.119e+05    2.587e-01      9.25s        11        
2    1.448e+01    9.854e+09    6.271e+00      3.200e+01    1.543e+05    2.475e-01      9.84s        12        
3    1.709e+01    9.973e+08    1.629e+01      3.200e+01    1.543e+05    2.475e-01      10.37s       13        
4    1.836e+01    9.635e+07    4.293e+01      3.200e+01    1.543e+05    2.475e-01      11.06s       16        
5    1.838e+01    1.728e+15    6.069e+00      2.000e+01    1.987e+03    2.438e-01      9.94s        13        
6    1.716e+01    7.935e+07    1.315e+00      3.200e+01    3.624e+02    2.345e-01      8.77s        13        
7    1.652e+01    3.323e+06    3.641e+00      2.600e+01    4.218e+01    1.845e-01      8.00s        12        
8    1.528e+01    2.104e+04    1.217e+03      2.900e+01    1.173e+02    1.748e-01      6.98s        15        
9    1.557e+01    1.369e+04    4.319e+01      2.600e+01    4.218e+01    1.636e-01      6.52s        16        
10   1.496e+01    1.258e+03    7.738e+02      2.500e+01    3.936e+01    1.579e-01      5.87s        15        
11   1.294e+01    1.476e+06    3.529e+01      2.500e+01    3.936e+01    1.579e-01      5.08s        19        
12   1.399e+01    1.410e+06    3.848e+01      2.500e+01    3.936e+01    1.579e-01      4.76s        17        
13   1.429e+01    8.369e+07    2.518e+02      2.500e+01    3.936e+01    1.579e-01      4.43s        15        
14   1.325e+01    4.386e+07    5.170e+01      2.500e+01    3.936e+01    1.579e-01      3.90s        12        
15   1.282e+01    9.398e+02    1.612e+00      1.300e+01    1.576e+01    1.088e-01      3.49s        11        
16   1.082e+01    1.200e+02    3.643e+01      1.300e+01    1.576e+01    1.088e-01      2.88s        11        
17   1.043e+01    4.242e+05    4.427e+00      1.300e+01    1.576e+01    1.088e-01      2.52s        11        
18   1.034e+01    2.604e+03    7.542e+00      1.300e+01    1.576e+01    1.088e-01      2.09s        11        
19   1.019e+01    6.244e+01    2.041e+00      1.700e+01    1.676e+01    1.031e-01      1.73s        12        
20   1.114e+01    1.367e+03    1.918e+02      1.700e+01    1.676e+01    1.031e-01      1.43s        12        
21   1.089e+01    2.292e+03    1.026e+01      1.700e+01    1.676e+01    1.031e-01      1.06s        12        
22   1.117e+01    7.342e+08    5.109e+00      1.700e+01    1.676e+01    1.031e-01      0.74s        12        
23   1.078e+01    8.662e+02    1.732e+00      1.700e+01    1.676e+01    1.031e-01      0.36s        13        
