    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.67e+01      5.69821e+14 7.00e+00         0.151183              N/A      4.57s 0
   1 1.31e+01           875.49 1.00e+00        0.0991075              N/A     22.30s 0
   2 8.71e+00          97134.7 1.00e+00        0.0991075              N/A     25.01s 0
   3 5.90e+00          15.2125 5.00e+00        0.0879301              N/A     24.50s 0
   4 2.53e+00          14.7099 1.10e+01        0.0813035              N/A     22.49s 0
   5 2.25e+00          7.01462 1.10e+01        0.0813035              N/A     20.44s 0
   6 4.15e+00          65.6081 1.10e+01        0.0663552              N/A     17.56s 0
   7 5.79e+00          109.343 1.10e+01        0.0663552              N/A     18.57s 0
   8 6.47e+00          91.4438 1.70e+01        0.0640026              N/A     20.53s 0
   9 7.75e+00          88547.9 1.90e+01        0.0637806              N/A     17.28s 0
  10 9.05e+00          13.8169 7.00e+00        0.0546154              N/A     17.10s 0
  11 1.08e+01          9.21575 1.70e+01        0.0504374              N/A     17.28s 0
  12 1.14e+01          5.60146 1.70e+01        0.0504374              N/A     16.41s 0
  13 1.32e+01           341333 1.70e+01        0.0504374              N/A     15.33s 0
  14 1.38e+01          154.216 1.70e+01        0.0439321              N/A     14.26s 0
  15 1.42e+01          7.87527 1.90e+01        0.0362704              N/A     12.36s 0
  16 1.37e+01          24485.7 1.90e+01        0.0362704              N/A     11.08s 0
  17 1.44e+01          201.074 2.10e+01        0.0258936              N/A      9.88s 0
  18 1.71e+01          9.53693 2.10e+01        0.0258936              N/A      7.90s 0
  19 2.04e+01          4.73153 2.10e+01        0.0258936              N/A      7.54s 0
  20 2.21e+01          293.118 2.10e+01        0.0238666              N/A      6.22s 0
  21 2.43e+01          9.33208 2.10e+01        0.0238666              N/A      4.96s 0
  22 2.46e+01          7.08957 2.70e+01        0.0235317              N/A      3.49s 0
  23 2.40e+01          61.4696 2.70e+01        0.0235317              N/A      1.71s 0
  24 2.33e+01          16.1401 2.10e+01        0.0225011              N/A      0.00s 0
  25 2.28e+01          342.902 2.10e+01        0.0225011              N/A     40.67s 0
  26 2.26e+01          10.1204 2.10e+01        0.0225011              N/A     41.52s 0
  27 2.30e+01          14.6735 2.10e+01        0.0225011              N/A     37.36s 0
  28 2.25e+01          53.3598 2.10e+01        0.0225011              N/A     36.44s 0
  29 2.20e+01          25.9742 2.10e+01        0.0225011              N/A     35.94s 0
  30 2.22e+01          2.62923 2.10e+01        0.0225011              N/A     32.43s 0
  31 2.19e+01          15.2269 2.10e+01        0.0225011              N/A     31.25s 0
  32 2.22e+01          11.2067 2.10e+01         0.022358              N/A     27.02s 0
  33 2.17e+01          22.7889 2.10e+01         0.022358              N/A     26.37s 0
  34 2.21e+01           29.844 2.10e+01         0.022358              N/A     26.29s 0
  35 2.21e+01           34.851 2.30e+01         0.021571              N/A     23.20s 0
  36 2.27e+01          15.8323 2.30e+01         0.021571              N/A     22.40s 0
  37 2.21e+01           40.369 2.30e+01         0.021571              N/A     19.83s 0
  38 2.15e+01           15.375 2.30e+01         0.021571              N/A     18.74s 0
  39 2.21e+01          59.6752 2.30e+01         0.021571              N/A     16.43s 0
  40 2.24e+01          40.0249 2.30e+01         0.021571              N/A     14.42s 0
  41 2.25e+01          7.57501 2.30e+01         0.021571              N/A     13.68s 0
  42 2.35e+01          22.6019 2.30e+01         0.021571              N/A     11.58s 0
  43 2.38e+01          24.5003 2.30e+01         0.021571              N/A     10.40s 0
  44 2.38e+01           369379 2.30e+01         0.021571              N/A      8.35s 0
  45 2.34e+01          3.48093 2.30e+01         0.021571              N/A      6.92s 0
  46 2.39e+01          176.433 2.30e+01         0.021571              N/A      5.32s 0
  47 2.30e+01          140.195 2.30e+01         0.021571              N/A      3.49s 0
  48 2.37e+01          3.77652 2.30e+01         0.021571              N/A      1.78s 0
  49 2.35e+01          24.3215 2.30e+01         0.021571              N/A      0.00s 0
  50 2.41e+01          9.32878 2.30e+01         0.021571              N/A     43.96s 0
  51 2.37e+01          3.71479 2.30e+01         0.021571              N/A     41.21s 0
  52 2.38e+01            23.41 2.30e+01         0.021571              N/A     39.22s 0
