    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.73e+01      2.23199e+14 9.00e+00         0.288512              N/A      4.69s 0
   1 1.26e+01          193.268 3.00e+00         0.104811              N/A     22.22s 0
   2 6.94e+00          283.994 3.00e+00         0.104811              N/A     23.46s 0
   3 6.42e+00           68.094 5.00e+00         0.103367              N/A     22.65s 0
   4 5.49e+00      6.04031e+08 9.00e+00        0.0993618              N/A     22.18s 0
   5 4.02e+00          5.54954 9.00e+00        0.0993618              N/A     20.79s 0
   6 5.70e+00          52826.2 1.50e+01        0.0991078              N/A     19.08s 0
   7 7.16e+00          34.0752 1.50e+01        0.0991078              N/A     18.60s 0
   8 5.95e+00           458990 1.50e+01        0.0991214              N/A     18.29s 0
   9 3.81e+00          5.81856 9.00e+00        0.0991701              N/A     17.09s 0
  10 4.66e+00           112643 7.00e+00        0.0994064              N/A     14.81s 0
  11 5.73e+00          13.7258 7.00e+00        0.0994064              N/A     14.25s 0
  12 6.86e+00          6.02628 7.00e+00        0.0991193              N/A     12.84s 0
  13 7.00e+00          2.82663 7.00e+00        0.0991193              N/A     13.37s 0
  14 6.97e+00          20.7983 7.00e+00        0.0991193              N/A     11.96s 0
  15 7.26e+00          11.0726 7.00e+00        0.0991193              N/A     10.81s 0
  16 7.13e+00          30.3516 7.00e+00        0.0991193              N/A      9.73s 0
  17 7.10e+00           189397 7.00e+00        0.0991193              N/A      8.50s 0
  18 7.39e+00          15.7106 7.00e+00        0.0991193              N/A      7.26s 0
  19 7.12e+00            22034 7.00e+00        0.0991193              N/A      6.18s 0
  20 7.13e+00           1.5454 7.00e+00        0.0991193              N/A      4.83s 0
  21 6.92e+00          10.7078 7.00e+00        0.0991193              N/A      3.59s 0
  22 7.03e+00           5.3779 7.00e+00        0.0991193              N/A      2.39s 0
  23 7.27e+00           188254 7.00e+00        0.0991193              N/A      1.20s 0
  24 7.09e+00          26.9248 7.00e+00        0.0991193              N/A      0.00s 0
  25 7.14e+00           911087 7.00e+00        0.0991193              N/A     28.32s 0
  26 7.23e+00           3.3254 7.00e+00        0.0991193              N/A     28.20s 0
  27 6.88e+00          6.47099 7.00e+00        0.0895393              N/A     26.38s 0
  28 7.12e+00           5.3521 7.00e+00        0.0895393              N/A     25.07s 0
  29 6.98e+00      6.73085e+10 1.10e+01        0.0647263              N/A     24.62s 0
  30 7.38e+00          7.38585 1.10e+01        0.0647263              N/A     23.61s 0
  31 7.93e+00          58.3617 1.10e+01        0.0647263              N/A     21.84s 0
  32 9.98e+00       1.0799e+06 1.10e+01        0.0633419              N/A     21.49s 0
  33 1.10e+01          1.20443 1.10e+01        0.0633419              N/A     20.45s 0
  34 1.12e+01         0.421029 1.10e+01        0.0633419              N/A     20.25s 0
  35 1.11e+01          23.3018 1.10e+01        0.0633419              N/A     18.24s 0
  36 1.13e+01          1.87311 1.10e+01        0.0633419              N/A     18.67s 0
  37 1.11e+01          1.67538 1.10e+01        0.0633419              N/A     15.61s 0
  38 1.10e+01          76135.1 1.10e+01        0.0633419              N/A     14.79s 0
  39 1.06e+01          10351.9 1.10e+01        0.0633419              N/A     13.63s 0
  40 1.08e+01          55.4651 1.10e+01        0.0633419              N/A     12.02s 0
  41 1.09e+01         0.805904 1.10e+01        0.0633419              N/A     10.75s 0
  42 1.10e+01          2.34051 1.10e+01        0.0633419              N/A      9.87s 0
  43 1.10e+01         0.409895 1.10e+01        0.0633419              N/A      7.96s 0
  44 1.10e+01          19.7784 1.30e+01        0.0492447              N/A      6.52s 0
  45 1.13e+01          1121.88 1.30e+01        0.0492447              N/A      5.44s 0
  46 1.12e+01         0.576163 1.30e+01        0.0492447              N/A      4.06s 0
  47 1.11e+01          6.48844 1.30e+01        0.0492447              N/A      2.67s 0
  48 1.17e+01      2.26709e+06 1.50e+01        0.0325348              N/A      1.36s 0
  49 1.24e+01           103776 1.50e+01        0.0325348              N/A      0.00s 0
  50 1.32e+01         0.962173 1.50e+01        0.0325348              N/A     32.76s 0
  51 1.40e+01           1.9298 2.50e+01        0.0307488              N/A     33.75s 0
