    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.92e+01      8.94948e+14 5.00e+00         0.106521              N/A      4.21s 0
   1 1.28e+01          237.472 5.00e+00         0.106521              N/A     21.96s 0
   2 7.46e+00          101.588 5.00e+00          0.10167              N/A     25.03s 0
   3 4.73e+00           367490 2.30e+01        0.0733122              N/A     23.15s 0
   4 5.34e+00          264.019 1.70e+01        0.0589181              N/A     22.73s 0
   5 7.63e+00          103.568 1.50e+01        0.0524738              N/A     21.88s 0
   6 1.22e+01          290.895 1.70e+01        0.0503694              N/A     21.38s 0
   7 1.63e+01          715.185 1.70e+01        0.0503694              N/A     21.88s 0
   8 1.74e+01          56.3813 1.70e+01        0.0503694              N/A     23.27s 0
   9 1.62e+01          2019.53 1.70e+01        0.0503694              N/A     21.42s 0
  10 1.45e+01          76332.3 1.70e+01        0.0503694              N/A     19.51s 0
  11 1.27e+01          1521.35 1.70e+01        0.0503694              N/A     18.20s 0
  12 1.19e+01       3.1655e+11 1.70e+01        0.0503694              N/A     15.78s 0
  13 1.12e+01          386.345 1.30e+01        0.0517094              N/A     14.43s 0
  14 1.09e+01          68.2505 1.10e+01        0.0524029              N/A     13.73s 0
  15 1.04e+01          861.323 1.10e+01        0.0520907              N/A     11.44s 0
  16 9.71e+00           347466 1.10e+01        0.0520907              N/A     10.25s 0
  17 9.34e+00          100.283 1.10e+01        0.0524029              N/A      8.72s 0
  18 9.04e+00          710.382 1.10e+01        0.0524029              N/A      7.49s 0
  19 9.07e+00           150603 9.00e+00        0.0531187              N/A      6.13s 0
  20 9.12e+00           779938 9.00e+00        0.0531187              N/A      5.07s 0
  21 8.86e+00          76.1108 9.00e+00        0.0531187              N/A      3.80s 0
  22 9.11e+00           149546 1.10e+01        0.0528086              N/A      2.49s 0
  23 9.25e+00          72.9671 9.00e+00        0.0531187              N/A      1.26s 0
  24 9.28e+00          485.781 9.00e+00        0.0531187              N/A      0.00s 0
  25 9.07e+00          651.249 9.00e+00        0.0531187              N/A     31.47s 0
  26 9.21e+00          423.542 9.00e+00        0.0531187              N/A     28.74s 0
  27 8.81e+00           56.308 9.00e+00        0.0531187              N/A     28.02s 0
  28 9.22e+00          156.949 9.00e+00        0.0531187              N/A     26.41s 0
  29 9.06e+00          1257.62 9.00e+00        0.0531187              N/A     25.79s 0
  30 9.16e+00          219.705 9.00e+00        0.0531187              N/A     24.20s 0
  31 9.24e+00          99.1791 9.00e+00        0.0531187              N/A     25.05s 0
  32 9.04e+00           191076 9.00e+00        0.0531187              N/A     22.43s 0
  33 9.19e+00          529.615 9.00e+00        0.0531187              N/A     21.37s 0
  34 9.16e+00            59522 9.00e+00        0.0531187              N/A     19.56s 0
  35 9.07e+00           370.31 9.00e+00        0.0531187              N/A     18.17s 0
  36 8.99e+00          1528.92 9.00e+00        0.0531187              N/A     16.92s 0
  37 9.24e+00          242.507 9.00e+00        0.0531187              N/A     14.95s 0
  38 8.98e+00          78.0181 9.00e+00        0.0531187              N/A     14.01s 0
  39 8.99e+00          351.197 9.00e+00        0.0531187              N/A     12.73s 0
  40 9.31e+00          52.5422 9.00e+00        0.0531187              N/A     11.73s 0
  41 9.13e+00          1171.94 9.00e+00        0.0531187              N/A     10.27s 0
  42 9.32e+00          68.7149 9.00e+00        0.0531187              N/A      8.92s 0
  43 9.14e+00          472.311 9.00e+00        0.0531187              N/A      7.70s 0
  44 9.10e+00          237.313 9.00e+00        0.0531187              N/A      6.21s 0
  45 9.03e+00           196962 1.90e+01        0.0521439              N/A      4.99s 0
  46 9.13e+00           105.55 9.00e+00        0.0531187              N/A      3.92s 0
  47 9.02e+00          20871.7 9.00e+00        0.0531187              N/A      2.58s 0
  48 9.21e+00          749.202 9.00e+00        0.0531187              N/A      1.27s 0
  49 8.97e+00          737.029 9.00e+00        0.0531187              N/A      0.00s 0
  50 8.71e+00           86.425 9.00e+00        0.0531187              N/A     29.92s 0
  51 8.31e+00      3.08571e+06 9.00e+00        0.0531187              N/A     30.22s 0
  52 7.89e+00          229.751 9.00e+00        0.0531187              N/A     27.22s 0
