    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.89e+01      1.61229e+20 9.00e+00         0.190158              N/A      5.08s 0
   1 1.29e+01          92519.3 7.00e+00         0.101793              N/A     22.84s 0
   2 6.70e+00          76668.2 7.00e+00         0.101793              N/A     23.86s 0
   3 5.80e+00          95.8331 9.00e+00        0.0991077              N/A     23.20s 0
   4 4.68e+00      4.43898e+10 1.50e+01        0.0966824              N/A     21.89s 0
   5 3.89e+00          11.7143 9.00e+00        0.0991077              N/A     20.45s 0
   6 3.07e+00          9.28498 5.00e+00        0.0991104              N/A     19.22s 0
   7 2.70e+00          14.6493 1.00e+00        0.0992168              N/A     18.07s 0
   8 1.71e+00           239949 1.00e+00        0.0992168              N/A     16.03s 0
   9 1.33e+00           63.372 1.00e+00        0.0992168              N/A     14.92s 0
  10 1.18e+00          7.31745 1.00e+00        0.0992168              N/A     13.78s 0
  11 1.27e+00          59691.2 1.00e+00        0.0992168              N/A     13.19s 0
  12 1.27e+00            42151 1.00e+00        0.0992168              N/A     11.22s 0
  13 1.38e+00           5.1091 1.00e+00        0.0992168              N/A     10.48s 0
  14 1.38e+00       2.8316e+06 1.00e+00        0.0992168              N/A      9.73s 0
  15 1.47e+00          29.9855 1.00e+00        0.0992168              N/A      8.63s 0
  16 1.37e+00          305.031 1.00e+00        0.0992168              N/A      7.82s 0
  17 1.38e+00          42.9642 1.00e+00        0.0992168              N/A      6.45s 0
  18 1.28e+00          2.28656 1.00e+00        0.0992168              N/A      5.79s 0
  19 1.27e+00          6.49982 1.00e+00        0.0992168              N/A      4.83s 0
  20 1.24e+00          83954.9 1.00e+00        0.0992168              N/A      3.86s 0
  21 1.28e+00          15.5341 1.00e+00        0.0992168              N/A      2.82s 0
  22 1.27e+00          195.418 1.00e+00        0.0992168              N/A      1.91s 0
  23 1.23e+00          16.2905 1.00e+00        0.0991233              N/A      0.94s 0
  24 1.39e+00          18.3275 1.00e+00        0.0991233              N/A      0.00s 0
  25 1.23e+00          4.89206 1.00e+00        0.0991233              N/A     22.27s 0
  26 1.45e+00          5.66424 1.00e+00        0.0991233              N/A     22.22s 0
  27 1.39e+00          29.0068 1.00e+00        0.0991233              N/A     21.54s 0
  28 1.24e+00          35.8511 1.00e+00        0.0991233              N/A     20.05s 0
  29 1.30e+00           378770 1.00e+00        0.0991233              N/A     18.67s 0
  30 1.38e+00      1.10131e+09 1.00e+00        0.0991233              N/A     18.39s 0
  31 1.27e+00          23194.1 1.00e+00        0.0991233              N/A     19.01s 0
  32 1.16e+00          14.3606 1.00e+00        0.0991233              N/A     16.90s 0
  33 1.22e+00          16.1494 1.00e+00        0.0991233              N/A     14.84s 0
  34 1.40e+00          19.5062 1.00e+00        0.0991233              N/A     14.35s 0
  35 1.34e+00          20.9921 1.00e+00        0.0991233              N/A     13.50s 0
  36 1.30e+00          30.1328 1.00e+00        0.0991233              N/A     12.88s 0
  37 1.29e+00          4.97302 1.00e+00        0.0991233              N/A     11.13s 0
  38 1.25e+00          1.66736 1.00e+00        0.0991233              N/A     10.64s 0
  39 1.30e+00           704004 1.00e+00        0.0991233              N/A      9.38s 0
  40 1.23e+00          11.6756 1.00e+00        0.0991233              N/A      8.56s 0
  41 1.18e+00         0.234576 1.00e+00        0.0991233              N/A      7.32s 0
  42 1.24e+00          39.4718 1.00e+00        0.0991233              N/A      6.66s 0
  43 1.17e+00          41.6311 1.00e+00        0.0991233              N/A      5.68s 0
  44 1.41e+00          20.4284 1.00e+00        0.0991233              N/A      4.79s 0
  45 1.26e+00          10.2984 1.00e+00        0.0991233              N/A      3.67s 0
  46 1.34e+00          11.7569 1.00e+00        0.0991233              N/A      2.82s 0
  47 1.25e+00          10.0106 1.00e+00        0.0991233              N/A      1.90s 0
  48 1.18e+00          20.2373 1.00e+00        0.0991233              N/A      0.96s 0
  49 1.57e+00          51050.7 1.00e+00        0.0991233              N/A      0.00s 0
  50 1.33e+00          18.6567 1.00e+00        0.0991233              N/A     22.87s 0
  51 1.37e+00          28.7918 1.00e+00        0.0991233              N/A     21.62s 0
