    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.72e+01      8.75737e+10 3.00e+00          0.12056              N/A      4.26s 0
   1 1.33e+01      1.20997e+09 1.00e+00         0.103175              N/A     21.59s 0
   2 6.39e+00           765856 1.00e+00         0.103175              N/A     22.86s 0
   3 6.19e+00          278.697 1.30e+01         0.102662              N/A     22.29s 0
   4 2.61e+00          82757.3 1.30e+01         0.102662              N/A     21.56s 0
   5 1.35e+00          5.01958 1.00e+00         0.103175              N/A     18.78s 0
   6 1.29e+00          2.53363 1.00e+00         0.103175              N/A     16.53s 0
   7 1.25e+00          42.6638 1.00e+00         0.103175              N/A     16.65s 0
   8 1.26e+00          10.2558 1.00e+00         0.103175              N/A     15.39s 0
   9 1.30e+00          373.111 3.00e+00         0.102173              N/A     13.66s 0
  10 1.37e+00           138540 1.00e+00         0.103175              N/A     13.46s 0
  11 1.19e+00          6.86958 1.00e+00         0.103175              N/A     12.71s 0
  12 1.17e+00          10.0687 1.00e+00         0.103175              N/A     10.89s 0
  13 1.31e+00          6.23802 1.00e+00         0.103175              N/A     10.70s 0
  14 1.32e+00           132.85 1.00e+00         0.103175              N/A      9.65s 0
  15 1.17e+00          7.87288 1.00e+00         0.103175              N/A      8.34s 0
  16 1.45e+00          27.5855 1.00e+00         0.103175              N/A      7.81s 0
  17 1.15e+00          5.64279 1.00e+00         0.103175              N/A      6.55s 0
  18 1.25e+00          89.7958 1.00e+00         0.103175              N/A      5.91s 0
  19 1.24e+00          8.28137 1.00e+00         0.103175              N/A      4.89s 0
  20 1.38e+00          10.1146 1.00e+00         0.103175              N/A      3.78s 0
  21 1.22e+00          6.54898 1.00e+00         0.103175              N/A      3.12s 0
  22 1.25e+00          6.72043 1.00e+00         0.103175              N/A      2.09s 0
  23 1.22e+00          6.50886 1.00e+00         0.103175              N/A      0.92s 0
  24 1.22e+00          8.46505 1.00e+00         0.103175              N/A      0.00s 0
  25 1.11e+00          8.17019 1.00e+00         0.103175              N/A     23.31s 0
  26 1.24e+00         0.404746 1.00e+00         0.103175              N/A     22.48s 0
  27 1.24e+00          25.5316 1.00e+00         0.103175              N/A     20.71s 0
  28 1.20e+00          7.90372 1.00e+00         0.103175              N/A     19.57s 0
  29 1.29e+00          3.06768 1.00e+00         0.103175              N/A     19.60s 0
  30 1.26e+00          2.76047 1.00e+00         0.103175              N/A     18.17s 0
  31 1.24e+00          69.5689 1.00e+00         0.103175              N/A     16.87s 0
  32 1.36e+00          17.3561 1.00e+00         0.103175              N/A     16.86s 0
  33 1.28e+00          11.0834 1.00e+00         0.103175              N/A     15.56s 0
  34 1.73e+00           176237 1.00e+00         0.103175              N/A     13.66s 0
  35 1.35e+00          34.7872 5.00e+00          0.10136              N/A     13.41s 0
  36 1.27e+00           192046 1.00e+00         0.103175              N/A     12.20s 0
  37 1.36e+00          11.0235 1.00e+00         0.103175              N/A     11.01s 0
  38 1.19e+00          24441.9 1.00e+00         0.103175              N/A     10.46s 0
  39 1.18e+00          2.23476 1.00e+00         0.103175              N/A      9.48s 0
  40 1.17e+00          12.8885 1.00e+00         0.103175              N/A      8.24s 0
  41 1.32e+00          38.3855 1.00e+00         0.101629              N/A      7.66s 0
  42 1.38e+00           456774 1.00e+00         0.101629              N/A      6.58s 0
  43 1.31e+00          4.75176 1.00e+00         0.101629              N/A      5.56s 0
  44 1.27e+00             4368 1.00e+00         0.101629              N/A      4.88s 0
  45 1.23e+00          77.3381 1.00e+00         0.101629              N/A      3.90s 0
  46 1.32e+00          34455.9 1.00e+00         0.101629              N/A      2.85s 0
  47 1.10e+00          4.94585 1.00e+00         0.101629              N/A      1.94s 0
  48 1.35e+00       4.0357e+10 1.00e+00         0.101629              N/A      0.91s 0
  49 1.50e+00          17.4096 1.00e+00         0.101629              N/A      0.00s 0
  50 1.23e+00          126.254 1.00e+00         0.101629              N/A     22.89s 0
  51 1.39e+00          42.5516 1.00e+00         0.101629              N/A     22.43s 0
  52 1.27e+00          5.72354 1.00e+00         0.101629              N/A     22.39s 0
  53 1.28e+00          36.6698 1.00e+00         0.101629              N/A     20.73s 0
