    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.77e+01      3.55649e+11 9.00e+00         0.216319              N/A      4.51s 0
   1 1.23e+01           149738 1.00e+00         0.168346              N/A     20.90s 0
   2 7.61e+00          76856.4 1.00e+00         0.107402              N/A     24.11s 0
   3 6.75e+00          47.2095 3.00e+00         0.106794              N/A     22.50s 0
   4 5.15e+00          511.355 1.30e+01        0.0899984              N/A     22.66s 0
   5 3.64e+00          61.8993 1.30e+01        0.0899984              N/A     20.90s 0
   6 4.86e+00          197.593 1.30e+01        0.0899984              N/A     19.77s 0
   7 6.54e+00          14.8472 1.30e+01        0.0839643              N/A     19.54s 0
   8 8.51e+00          17.9932 1.30e+01        0.0684202              N/A     18.61s 0
   9 1.07e+01          85.3919 1.30e+01        0.0684202              N/A     18.95s 0
  10 1.16e+01          52.5731 1.10e+01        0.0617286              N/A     18.18s 0
  11 1.18e+01          335.608 1.10e+01        0.0617286              N/A     16.55s 0
  12 1.22e+01          33372.1 1.10e+01        0.0617286              N/A     15.84s 0
  13 1.19e+01           172230 1.10e+01        0.0617286              N/A     15.08s 0
  14 1.18e+01          34.0223 1.10e+01        0.0617286              N/A     13.20s 0
  15 1.14e+01          292.892 1.10e+01        0.0617286              N/A     11.92s 0
  16 1.10e+01          212.705 1.90e+01        0.0617286              N/A     10.44s 0
  17 1.10e+01          46.7307 1.10e+01        0.0617286              N/A      9.88s 0
  18 1.08e+01          24.4749 1.10e+01        0.0617286              N/A      8.33s 0
  19 1.12e+01            87956 1.10e+01        0.0617286              N/A      6.65s 0
  20 1.08e+01          35.5698 1.10e+01        0.0617286              N/A      5.49s 0
  21 1.14e+01          57.8767 1.10e+01        0.0617286              N/A      4.04s 0
  22 1.09e+01          74152.8 1.10e+01        0.0617286              N/A      2.67s 0
  23 1.10e+01          264.591 1.10e+01        0.0617286              N/A      1.35s 0
  24 1.09e+01          25.2153 1.10e+01        0.0617286              N/A      0.00s 0
  25 1.13e+01          2112.69 1.10e+01        0.0617286              N/A     31.79s 0
  26 1.10e+01          19.6284 1.10e+01        0.0617286              N/A     33.53s 0
  27 1.09e+01          29.2882 1.90e+01        0.0617286              N/A     29.64s 0
  28 1.08e+01          18.4157 1.10e+01        0.0617286              N/A     29.64s 0
  29 1.10e+01          272.001 1.10e+01        0.0617286              N/A     27.24s 0
  30 1.10e+01          398.955 1.10e+01        0.0617286              N/A     25.55s 0
  31 1.12e+01          46.0981 1.10e+01        0.0617286              N/A     23.93s 0
  32 1.11e+01          87992.1 1.10e+01        0.0617286              N/A     22.42s 0
  33 1.12e+01          51.6955 1.90e+01        0.0552409              N/A     22.57s 0
  34 1.12e+01          61.3281 1.90e+01        0.0552409              N/A     20.33s 0
  35 1.12e+01          26.0965 1.90e+01        0.0552409              N/A     18.77s 0
  36 1.15e+01          16.9128 1.90e+01        0.0552409              N/A     17.66s 0
  37 1.25e+01          47.3401 1.90e+01        0.0552409              N/A     16.50s 0
  38 1.53e+01      1.12217e+06 2.70e+01        0.0538544              N/A     14.92s 0
  39 1.77e+01          38.9724 1.90e+01        0.0485353              N/A     14.02s 0
  40 2.09e+01          23.6394 2.90e+01        0.0474628              N/A     13.71s 0
  41 2.36e+01      1.46776e+06 2.50e+01        0.0449629              N/A     12.72s 0
  42 2.76e+01          39.0981 4.90e+01        0.0447549              N/A     11.13s 0
  43 2.96e+01           11.901 5.10e+01        0.0446353              N/A     10.01s 0
  44 2.83e+01          16.3046 5.10e+01        0.0431708              N/A      8.91s 0
  45 2.87e+01          35.1879 3.90e+01        0.0426259              N/A      6.80s 0
  46 2.94e+01          25489.4 6.50e+01        0.0419124              N/A      5.38s 0
  47 2.74e+01          207.671 4.70e+01        0.0408283              N/A      3.48s 0
  48 2.75e+01          28.9382 4.30e+01        0.0407189              N/A      1.71s 0
  49 3.09e+01          484.505 5.70e+01        0.0394286              N/A      0.00s 0
  50 3.55e+01          213.162 8.90e+01        0.0388264              N/A     43.11s 0
  51 4.00e+01          798.394 5.30e+01        0.0391971              N/A     44.06s 0
  52 4.27e+01          351.946 5.30e+01        0.0391971              N/A     48.55s 0
