    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.74e+01      3.88881e+16 1.50e+01         0.138082              N/A      4.54s 0
   1 1.39e+01      1.45605e+06 3.00e+00         0.115169              N/A     20.63s 0
   2 8.97e+00          185.614 1.00e+00        0.0996617              N/A     24.72s 0
   3 8.82e+00          42.4553 1.90e+01        0.0905599              N/A     24.18s 0
   4 4.96e+00           419.62 1.70e+01        0.0759825              N/A     21.43s 0
   5 4.21e+00           447.98 1.70e+01        0.0721152              N/A     20.98s 0
   6 4.39e+00          52.5312 1.70e+01        0.0668901              N/A     18.82s 0
   7 8.94e+00           658996 1.70e+01        0.0668901              N/A     18.68s 0
   8 1.35e+01           733.34 1.70e+01        0.0410701              N/A     19.50s 0
   9 1.60e+01          1988.27 1.70e+01        0.0410701              N/A     20.44s 0
  10 1.68e+01      6.51868e+12 1.70e+01        0.0410701              N/A     20.01s 0
  11 1.74e+01          1329.56 1.70e+01        0.0410701              N/A     19.20s 0
  12 1.68e+01      6.51868e+12 1.70e+01        0.0410701              N/A     18.07s 0
  13 1.69e+01      5.93115e+12 1.70e+01        0.0410701              N/A     16.06s 0
  14 1.68e+01          755.695 1.70e+01        0.0410701              N/A     14.67s 0
  15 1.68e+01          1579.67 1.70e+01        0.0410701              N/A     12.99s 0
  16 1.73e+01          870.776 3.30e+01        0.0366694              N/A     12.77s 0
  17 1.76e+01           33.314 3.30e+01        0.0366694              N/A     10.63s 0
  18 1.72e+01          255.699 3.30e+01        0.0366694              N/A      8.96s 0
  19 1.79e+01          18.1804 3.10e+01        0.0396262              N/A      7.54s 0
  20 1.71e+01          34.0848 3.30e+01        0.0366694              N/A      6.30s 0
  21 1.73e+01          47277.6 6.30e+01           0.0308              N/A      4.79s 0
  22 1.74e+01          19.2338 1.70e+01        0.0402471              N/A      3.05s 0
  23 1.73e+01          21.4732 3.30e+01        0.0366694              N/A      1.52s 0
  24 1.75e+01          22.7403 3.30e+01        0.0366694              N/A      0.00s 0
  25 1.71e+01          22.5979 3.30e+01        0.0352192              N/A     36.57s 0
  26 1.74e+01          11212.4 3.30e+01        0.0352192              N/A     37.01s 0
  27 1.71e+01          68580.2 3.30e+01        0.0352192              N/A     33.26s 0
  28 1.72e+01          5.27811 1.70e+01        0.0402471              N/A     32.66s 0
  29 1.72e+01          11.2289 3.30e+01        0.0352192              N/A     31.19s 0
  30 1.75e+01          9.83707 3.30e+01        0.0352192              N/A     29.60s 0
  31 1.67e+01          328.164 3.30e+01        0.0352192              N/A     28.40s 0
  32 1.69e+01           28.119 3.30e+01        0.0352192              N/A     26.94s 0
  33 1.71e+01          24.5945 1.70e+01        0.0397407              N/A     25.25s 0
  34 1.71e+01          29.0859 3.30e+01        0.0352192              N/A     23.05s 0
  35 1.68e+01          30.4028 1.70e+01        0.0397407              N/A     21.80s 0
  36 1.73e+01          44.9063 1.70e+01        0.0366442              N/A     20.23s 0
  37 1.67e+01          159.893 3.30e+01        0.0352192              N/A     19.50s 0
  38 1.78e+01          50.9408 1.70e+01        0.0366442              N/A     16.96s 0
  39 1.72e+01      4.14147e+12 3.30e+01        0.0350359              N/A     14.95s 0
  40 1.77e+01          29.1019 3.30e+01        0.0350359              N/A     14.05s 0
  41 1.74e+01          27.0979 3.30e+01        0.0350359              N/A     11.93s 0
  42 1.73e+01           36.773 3.30e+01        0.0350359              N/A     10.62s 0
  43 1.73e+01          232.655 1.70e+01        0.0365114              N/A      9.01s 0
  44 1.76e+01           412694 3.30e+01        0.0343431              N/A      7.94s 0
  45 1.75e+01          37.0925 3.30e+01        0.0332711              N/A      6.18s 0
  46 1.71e+01          20.2452 3.30e+01        0.0343431              N/A      4.71s 0
  47 1.72e+01          32.7535 1.70e+01         0.036024              N/A      3.15s 0
  48 1.70e+01          157.192 1.70e+01         0.036024              N/A      1.58s 0
  49 1.71e+01           28.186 3.30e+01        0.0339152              N/A      0.00s 0
  50 1.73e+01          31.9512 3.30e+01        0.0339152              N/A     37.88s 0
  51 1.72e+01          10.0333 3.30e+01        0.0339152              N/A     35.83s 0
