    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.98e+01      3.77677e+15 1.10e+01         0.102998              N/A      5.25s 0
   1 1.38e+01           190027 3.00e+00         0.101674              N/A     22.09s 0
   2 7.18e+00          58836.7 9.00e+00        0.0991086              N/A     22.86s 0
   3 6.28e+00          115.456 9.00e+00        0.0991086              N/A     22.93s 0
   4 5.09e+00          742.615 7.00e+00        0.0991086              N/A     20.82s 0
   5 4.82e+00          21.1224 7.00e+00        0.0976215              N/A     21.91s 0
   6 6.94e+00          135.219 1.10e+01         0.095285              N/A     19.25s 0
   7 5.73e+00          33.5823 1.10e+01         0.095285              N/A     20.17s 0
   8 5.51e+00          109.118 1.10e+01         0.095285              N/A     17.43s 0
   9 9.03e+00          94362.7 1.50e+01        0.0919903              N/A     18.20s 0
  10 1.11e+01          274.366 1.90e+01        0.0864426              N/A     17.47s 0
  11 1.28e+01          52.5462 1.90e+01        0.0827845              N/A     15.38s 0
  12 1.52e+01          3.34977 2.50e+01        0.0791825              N/A     15.96s 0
  13 1.90e+01          17.0048 2.70e+01        0.0775843              N/A     15.33s 0
  14 2.24e+01          1.97329 2.10e+01          0.07511              N/A     15.04s 0
  15 2.41e+01      4.55703e+11 2.30e+01        0.0684389              N/A     13.97s 0
  16 2.50e+01          18.4841 2.70e+01        0.0665776              N/A     13.26s 0
  17 2.40e+01          1.68237 2.90e+01          0.06301              N/A     11.68s 0
  18 2.62e+01          230.108 3.30e+01        0.0617609              N/A      9.87s 0
  19 2.57e+01      2.84208e+09 6.50e+01        0.0599902              N/A      8.04s 0
  20 2.46e+01          2.25328 6.50e+01        0.0599902              N/A      6.72s 0
  21 2.61e+01           2.0741 5.90e+01        0.0560086              N/A      4.86s 0
  22 3.07e+01          2.53853 8.30e+01         0.055671              N/A      3.55s 0
  23 4.15e+01          16.4727 4.10e+01        0.0518427              N/A      1.88s 0
  24 4.84e+01          6276.19 4.10e+01        0.0518427              N/A      0.00s 0
  25 4.76e+01          135.903 4.10e+01        0.0518427              N/A     55.40s 0
  26 4.48e+01          15.0168 4.70e+01        0.0518039              N/A     53.71s 0
  27 4.20e+01          65.5148 9.70e+01        0.0516703              N/A     48.46s 0
  28 3.92e+01          7.24969 1.07e+02        0.0517429              N/A     44.51s 0
  29 3.61e+01          6.40232 4.50e+01        0.0514828              N/A     43.36s 0
  30 3.44e+01          1657.44 2.70e+01        0.0515444              N/A     40.75s 0
  31 3.19e+01          9.61613 2.70e+01        0.0515444              N/A     36.79s 0
  32 3.18e+01          8.98007 3.30e+01         0.026073              N/A     32.56s 0
  33 3.01e+01          66.5724 3.30e+01         0.026073              N/A     31.22s 0
  34 2.91e+01          101.398 3.30e+01         0.026073              N/A     28.53s 0
  35 3.00e+01          6.35417 3.30e+01         0.026073              N/A     25.06s 0
  36 3.14e+01          4.96141 6.90e+01        0.0259295              N/A     23.91s 0
  37 3.48e+01          13371.7 3.90e+01        0.0256196              N/A     22.00s 0
  38 3.54e+01          2.28435 3.90e+01        0.0256196              N/A     22.01s 0
  39 3.50e+01          3141.73 3.90e+01        0.0256196              N/A     20.51s 0
  40 3.40e+01          2047.67 3.90e+01        0.0256196              N/A     18.21s 0
  41 3.31e+01          2.51448 3.70e+01        0.0259651              N/A     15.77s 0
  42 3.20e+01          2.00531 3.70e+01        0.0259651              N/A     13.90s 0
  43 3.36e+01          15.6179 3.70e+01        0.0259651              N/A     11.63s 0
  44 3.31e+01          1041.71 3.30e+01         0.025985              N/A     10.01s 0
  45 3.24e+01          100.935 3.30e+01         0.025985              N/A      8.10s 0
  46 3.19e+01          81.1944 3.30e+01         0.025985              N/A      5.92s 0
  47 3.16e+01          18551.2 3.30e+01         0.025985              N/A      3.76s 0
  48 3.17e+01      2.57456e+06 3.30e+01         0.025985              N/A      1.94s 0
  49 3.09e+01          3.16085 3.30e+01         0.025985              N/A      0.00s 0
  50 3.20e+01          6.46918 3.30e+01         0.025985              N/A     45.11s 0
  51 3.19e+01          121.018 3.30e+01         0.025985              N/A     44.80s 0
  52 3.15e+01           2.8982 3.30e+01         0.025985              N/A     41.95s 0
