    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.89e+01      1.61229e+20 9.00e+00         0.190158              N/A      3.68s 0
   1 1.32e+01          92514.6 7.00e+00         0.101793              N/A     21.03s 0
   2 6.79e+00          76668.2 7.00e+00         0.101793              N/A     24.81s 0
   3 5.91e+00          95.2476 9.00e+00        0.0991077              N/A     21.37s 0
   4 4.74e+00      4.43898e+10 1.50e+01        0.0966824              N/A     22.13s 0
   5 4.15e+00          11.7287 1.50e+01        0.0946859              N/A     20.20s 0
   6 3.48e+00          9.30495 1.50e+01        0.0940109              N/A     20.49s 0
   7 2.80e+00          14.7046 1.50e+01        0.0885287              N/A     16.70s 0
   8 1.87e+00           239949 1.50e+01        0.0885287              N/A     16.92s 0
   9 2.08e+00          63.3932 1.50e+01        0.0885287              N/A     14.80s 0
  10 2.55e+00          7.34699 1.50e+01        0.0885287              N/A     13.28s 0
  11 4.67e+00          59691.5 1.50e+01        0.0885287              N/A     13.37s 0
  12 9.06e+00          10.3699 1.50e+01        0.0885287              N/A     12.98s 0
  13 1.25e+01          8.40639 1.50e+01        0.0714241              N/A     11.81s 0
  14 1.28e+01          5.24532 1.50e+01        0.0714241              N/A     13.24s 0
  15 1.29e+01           3.8388 1.70e+01        0.0650924              N/A     12.65s 0
  16 1.39e+01           202339 1.70e+01        0.0650924              N/A     10.30s 0
  17 1.52e+01         0.962388 2.90e+01        0.0561572              N/A      9.39s 0
  18 1.86e+01          13.1953 2.70e+01        0.0450547              N/A      8.08s 0
  19 2.20e+01          0.59429 1.50e+01         0.033733              N/A      7.36s 0
  20 2.63e+01         0.358597 5.70e+01         0.032755              N/A      6.01s 0
  21 2.94e+01          6.61325 3.70e+01        0.0305924              N/A      4.98s 0
  22 2.94e+01          13.9855 2.70e+01        0.0287727              N/A      3.39s 0
  23 2.57e+01          12.3302 2.70e+01        0.0287727              N/A      1.76s 0
  24 2.33e+01          9.12142 3.50e+01        0.0227188              N/A      0.00s 0
  25 2.01e+01           5.6763 3.50e+01        0.0227188              N/A     39.10s 0
  26 2.09e+01          6.94214 3.50e+01        0.0227188              N/A     35.09s 0
  27 1.89e+01          2.58676 3.50e+01        0.0227188              N/A     35.05s 0
  28 1.81e+01          30.1144 3.50e+01        0.0227188              N/A     32.37s 0
  29 1.89e+01           378789 3.50e+01        0.0227188              N/A     30.99s 0
  30 2.01e+01          24.2562 4.50e+01        0.0218414              N/A     28.85s 0
  31 2.13e+01          8543.77 3.50e+01        0.0227188              N/A     28.93s 0
  32 2.36e+01          4.80784 3.50e+01        0.0227188              N/A     26.04s 0
  33 2.58e+01          22.5418 3.50e+01        0.0227188              N/A     25.70s 0
  34 2.76e+01          8.51814 3.50e+01        0.0227188              N/A     24.93s 0
  35 2.77e+01         0.670962 3.50e+01        0.0227188              N/A     22.97s 0
  36 2.79e+01          11.5959 3.10e+01        0.0228513              N/A     21.64s 0
  37 2.80e+01          4.14354 3.30e+01        0.0229897              N/A     20.31s 0
  38 2.76e+01         0.683472 3.30e+01        0.0229897              N/A     18.55s 0
  39 2.66e+01          12.8357 3.10e+01         0.023401              N/A     16.49s 0
  40 2.75e+01          13.2526 2.70e+01        0.0236525              N/A     15.04s 0
  41 2.80e+01          14.5724 2.70e+01        0.0236525              N/A     13.65s 0
  42 2.71e+01         0.393259 2.70e+01        0.0236525              N/A     12.07s 0
  43 2.73e+01          4.26765 5.30e+01        0.0234054              N/A     10.32s 0
  44 2.76e+01          10.1039 4.50e+01        0.0218213              N/A      8.45s 0
  45 2.73e+01          36.9768 4.50e+01        0.0225175              N/A      6.95s 0
  46 2.64e+01          4.32608 2.70e+01        0.0236525              N/A      5.20s 0
  47 2.78e+01          17.1549 5.30e+01        0.0234054              N/A      3.38s 0
  48 2.76e+01          8.22775 2.90e+01         0.022898              N/A      1.73s 0
  49 2.75e+01          5.66826 2.90e+01         0.022898              N/A      0.00s 0
  50 2.73e+01          9.53197 2.70e+01        0.0236403              N/A     42.36s 0
  51 2.75e+01          5.17653 5.30e+01        0.0234054              N/A     40.04s 0
  52 2.74e+01           4.6139 2.90e+01         0.022898              N/A     38.44s 0
