    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.88e+01      6.15658e+15 3.00e+00          0.14685              N/A      4.37s 0
   1 1.61e+01       1.2453e+06 1.00e+00         0.108762              N/A     21.86s 0
   2 8.53e+00          127.363 5.00e+00         0.108039              N/A     25.70s 0
   3 6.13e+00          39.3412 3.00e+00        0.0992725              N/A     24.05s 0
   4 5.44e+00          8.81766 2.30e+01        0.0602173              N/A     22.86s 0
   5 3.14e+00          9.25701 2.10e+01        0.0588813              N/A     22.10s 0
   6 5.02e+00           113331 2.30e+01        0.0583886              N/A     20.00s 0
   7 8.86e+00            54466 2.30e+01        0.0583886              N/A     19.19s 0
   8 1.73e+01           409538 2.90e+01        0.0569354              N/A     19.21s 0
   9 2.43e+01           17.437 2.90e+01        0.0569354              N/A     21.57s 0
  10 2.50e+01      1.27298e+11 2.90e+01        0.0569354              N/A     23.59s 0
  11 2.35e+01          10.2702 2.90e+01        0.0569354              N/A     21.33s 0
  12 2.27e+01      1.57714e+11 3.50e+01        0.0565656              N/A     19.83s 0
  13 2.21e+01      1.25799e+11 4.90e+01        0.0562103              N/A     17.67s 0
  14 2.24e+01          458.632 4.30e+01         0.054703              N/A     16.29s 0
  15 2.31e+01      4.53905e+10 3.90e+01        0.0516615              N/A     15.05s 0
  16 2.54e+01          95955.5 3.90e+01        0.0516615              N/A     13.19s 0
  17 3.03e+01           361483 3.90e+01        0.0516615              N/A     12.70s 0
  18 3.54e+01           194364 3.90e+01        0.0516615              N/A     11.63s 0
  19 4.00e+01          82773.1 6.30e+01        0.0510355              N/A     10.19s 0
  20 4.16e+01      2.64724e+06 6.90e+01        0.0510829              N/A      8.82s 0
  21 4.16e+01      1.74488e+11 1.01e+02        0.0509926              N/A      6.54s 0
  22 3.94e+01      5.41393e+11 4.70e+01        0.0500471              N/A      4.63s 0
  23 3.92e+01          74273.5 4.70e+01        0.0500163              N/A      2.14s 0
  24 3.83e+01           117312 5.30e+01        0.0499307              N/A      0.00s 0
  25 3.74e+01           63.216 5.70e+01        0.0499307              N/A     49.75s 0
  26 3.68e+01           1042.8 4.50e+01        0.0498854              N/A     50.45s 0
  27 3.48e+01      3.95577e+11 5.30e+01          0.04988              N/A     48.75s 0
  28 3.45e+01      2.66348e+11 4.10e+01        0.0498498              N/A     44.12s 0
  29 3.45e+01      1.93503e+07 4.10e+01        0.0498498              N/A     40.68s 0
  30 3.42e+01           855392 4.10e+01        0.0498498              N/A     39.43s 0
  31 3.46e+01      9.37379e+07 3.90e+01        0.0497361              N/A     36.50s 0
  32 3.25e+01      1.60195e+10 3.10e+01        0.0490527              N/A     35.21s 0
  33 3.34e+01      3.36533e+09 3.10e+01        0.0490527              N/A     31.92s 0
  34 3.23e+01           389846 3.10e+01        0.0490527              N/A     30.12s 0
  35 3.23e+01      2.17897e+09 3.70e+01        0.0480622              N/A     26.85s 0
  36 3.25e+01      4.86134e+10 4.10e+01        0.0477728              N/A     25.78s 0
  37 3.32e+01           399006 4.10e+01        0.0477728              N/A     24.01s 0
  38 3.33e+01      3.90043e+09 4.10e+01        0.0477728              N/A     22.40s 0
  39 3.49e+01      2.30204e+10 4.10e+01        0.0477728              N/A     19.89s 0
  40 3.61e+01      2.54949e+10 4.10e+01        0.0477728              N/A     18.86s 0
  41 3.53e+01      2.56416e+10 4.10e+01        0.0474266              N/A     16.83s 0
  42 3.73e+01      3.21886e+11 7.70e+01        0.0476139              N/A     14.30s 0
  43 3.76e+01      4.04694e+11 3.70e+01        0.0477446              N/A     12.61s 0
  44 3.80e+01       3.5744e+11 3.70e+01        0.0477446              N/A     10.57s 0
  45 3.79e+01      1.59948e+11 4.50e+01        0.0472875              N/A      8.51s 0
  46 3.82e+01      1.53324e+11 7.30e+01        0.0477016              N/A      6.46s 0
  47 3.90e+01      2.30331e+10 5.10e+01        0.0475905              N/A      4.21s 0
  48 3.77e+01      4.11263e+10 3.70e+01        0.0469908              N/A      2.16s 0
  49 3.77e+01       9.7137e+10 3.70e+01        0.0469908              N/A      0.00s 0
  50 3.65e+01      8.68993e+09 3.70e+01        0.0469908              N/A     50.83s 0
