    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.89e+01      1.61229e+20 9.00e+00         0.190158              N/A      5.62s 0
   1 1.35e+01          92514.6 7.00e+00         0.101793              N/A     24.27s 0
   2 6.88e+00          76668.7 7.00e+00         0.101793              N/A     23.14s 0
   3 6.17e+00          98.8862 9.00e+00        0.0991077              N/A     24.38s 0
   4 4.87e+00      4.43898e+10 1.50e+01        0.0966824              N/A     21.73s 0
   5 4.59e+00           11.747 1.10e+01        0.0900574              N/A     21.01s 0
   6 4.98e+00          9.29075 1.70e+01        0.0716418              N/A     20.11s 0
   7 7.54e+00           22.455 1.70e+01        0.0716418              N/A     17.67s 0
   8 1.30e+01          52.0733 1.90e+01        0.0529925              N/A     19.86s 0
   9 1.71e+01          141.018 1.50e+01        0.0523001              N/A     19.35s 0
  10 2.07e+01          2.79699 2.50e+01        0.0349725              N/A     20.28s 0
  11 2.45e+01           264280 2.50e+01        0.0349725              N/A     20.69s 0
  12 2.99e+01          6096.59 2.50e+01        0.0349725              N/A     20.13s 0
  13 3.68e+01          2.86243 2.70e+01        0.0300408              N/A     20.21s 0
  14 4.50e+01           223803 2.70e+01        0.0300408              N/A     20.37s 0
  15 4.37e+01          3.13263 4.90e+01        0.0290573              N/A     20.47s 0
  16 4.08e+01         0.508766 4.50e+01        0.0287976              N/A     18.63s 0
  17 3.85e+01          7.58527 4.70e+01        0.0263511              N/A     16.07s 0
  18 3.89e+01         0.599887 4.90e+01        0.0258229              N/A     13.48s 0
  19 3.68e+01          1.15497 4.10e+01        0.0261972              N/A     11.30s 0
  20 3.70e+01          5258.24 5.70e+01        0.0240609              N/A      8.70s 0
  21 3.68e+01          4.59535 5.70e+01        0.0240609              N/A      6.66s 0
  22 3.97e+01          21.1485 5.70e+01        0.0240609              N/A      4.34s 0
  23 4.05e+01          1.93075 5.70e+01        0.0240609              N/A      2.21s 0
  24 4.20e+01          1.88647 8.70e+01        0.0239131              N/A      0.00s 0
  25 4.17e+01         0.914656 8.10e+01        0.0238952              N/A     57.51s 0
  26 4.21e+01          1.40846 8.30e+01        0.0231913              N/A     53.28s 0
  27 4.22e+01          8.41535 7.30e+01        0.0240179              N/A     52.00s 0
  28 4.11e+01          21.4512 7.30e+01        0.0240179              N/A     48.43s 0
  29 4.03e+01           378760 5.70e+01        0.0240609              N/A     46.28s 0
  30 3.91e+01      1.64166e+08 5.70e+01        0.0240609              N/A     42.43s 0
  31 3.98e+01          3456.96 5.30e+01        0.0241919              N/A     39.80s 0
  32 4.06e+01          14.0623 7.70e+01        0.0240746              N/A     38.99s 0
  33 3.91e+01          4.88741 4.10e+01        0.0242883              N/A     38.06s 0
  34 4.04e+01          1.64559 1.11e+02        0.0240199              N/A     33.97s 0
  35 3.93e+01          2.52374 4.50e+01        0.0230094              N/A     32.28s 0
  36 4.01e+01           6.0436 4.50e+01        0.0230094              N/A     29.05s 0
  37 3.98e+01         0.981706 4.50e+01        0.0230094              N/A     27.07s 0
  38 3.98e+01         0.448163 4.50e+01        0.0230094              N/A     24.73s 0
  39 3.84e+01          15644.9 4.10e+01        0.0220856              N/A     22.42s 0
  40 3.97e+01         0.979358 4.10e+01        0.0220856              N/A     20.48s 0
  41 3.97e+01         0.583657 4.10e+01        0.0220856              N/A     17.85s 0
  42 3.98e+01          5.02727 4.10e+01        0.0220856              N/A     15.22s 0
  43 3.96e+01          1.45568 4.10e+01        0.0220856              N/A     13.13s 0
  44 4.07e+01          11.4562 4.10e+01        0.0220856              N/A     11.24s 0
  45 4.04e+01          1.27903 6.10e+01         0.021383              N/A      9.30s 0
  46 4.14e+01          4.61802 5.90e+01        0.0213281              N/A      6.87s 0
  47 4.27e+01         0.846535 6.10e+01         0.021383              N/A      4.49s 0
  48 4.20e+01          65965.2 5.90e+01        0.0213281              N/A      2.31s 0
  49 4.13e+01          838.083 5.90e+01        0.0213281              N/A      0.00s 0
  50 4.04e+01          1.70888 6.30e+01        0.0212234              N/A     56.94s 0
  51 4.22e+01          1.86386 4.50e+01        0.0216748              N/A     52.14s 0
