    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.73e+01      2.23199e+14 9.00e+00         0.288512              N/A      4.88s 0
   1 1.27e+01          197.049 3.00e+00         0.104811              N/A     20.77s 0
   2 7.14e+00          278.302 3.00e+00         0.104811              N/A     24.32s 0
   3 7.17e+00          64.1913 5.00e+00         0.103367              N/A     21.82s 0
   4 5.73e+00      6.04031e+08 9.00e+00        0.0993618              N/A     21.90s 0
   5 3.96e+00          6.73621 9.00e+00        0.0993618              N/A     20.93s 0
   6 5.26e+00          52826.1 1.50e+01        0.0991078              N/A     18.85s 0
   7 7.09e+00          62.1016 1.50e+01        0.0991078              N/A     19.09s 0
   8 7.62e+00           458992 1.50e+01        0.0991078              N/A     19.63s 0
   9 7.03e+00          5.92073 9.00e+00        0.0991095              N/A     18.59s 0
  10 5.82e+00           112643 1.10e+01        0.0991367              N/A     16.24s 0
  11 5.05e+00          41.0145 5.00e+00        0.0996907              N/A     14.43s 0
  12 5.14e+00           7.8613 5.00e+00        0.0996907              N/A     13.51s 0
  13 5.08e+00          2.85089 5.00e+00        0.0996907              N/A     13.01s 0
  14 5.04e+00           59.658 1.10e+01        0.0993239              N/A     10.99s 0
  15 5.25e+00          39.2233 5.00e+00        0.0996907              N/A     10.48s 0
  16 5.24e+00          66.4695 5.00e+00        0.0996907              N/A      9.28s 0
  17 5.17e+00           189398 5.00e+00        0.0996907              N/A      8.29s 0
  18 5.46e+00          57.8181 5.00e+00        0.0996907              N/A      6.69s 0
  19 5.18e+00          22835.9 5.00e+00        0.0996907              N/A      5.83s 0
  20 5.10e+00          5.04266 5.00e+00        0.0996907              N/A      4.58s 0
  21 5.08e+00          16.5212 5.00e+00        0.0996907              N/A      3.43s 0
  22 5.17e+00          6.25863 5.00e+00        0.0996907              N/A      2.30s 0
  23 5.46e+00           748086 5.00e+00        0.0996907              N/A      1.12s 0
  24 5.20e+00          42.3032 5.00e+00        0.0996907              N/A      0.00s 0
  25 5.22e+00           911088 5.00e+00        0.0996907              N/A     28.80s 0
  26 5.27e+00          7.60602 5.00e+00        0.0996907              N/A     26.43s 0
  27 5.04e+00          10.9187 5.00e+00        0.0996907              N/A     24.13s 0
  28 5.23e+00          11.4527 5.00e+00        0.0996907              N/A     24.22s 0
  29 5.11e+00      6.73085e+10 5.00e+00        0.0996907              N/A     23.86s 0
  30 5.24e+00          19.9383 5.00e+00        0.0996907              N/A     21.76s 0
  31 5.21e+00          71.1488 5.00e+00        0.0996907              N/A     20.70s 0
  32 5.28e+00       2.6862e+06 5.00e+00        0.0996907              N/A     18.83s 0
  33 5.10e+00          2.45922 5.00e+00        0.0996907              N/A     18.33s 0
  34 5.07e+00         0.752709 5.00e+00        0.0996907              N/A     16.92s 0
  35 5.19e+00          159.675 5.00e+00        0.0996907              N/A     16.35s 0
  36 5.25e+00          14.2361 5.00e+00        0.0996907              N/A     14.30s 0
  37 5.12e+00          11.2395 5.00e+00        0.0996907              N/A     13.86s 0
  38 5.19e+00          78902.4 1.00e+00        0.0992543              N/A     12.59s 0
  39 4.96e+00          25760.4 1.00e+00        0.0992543              N/A     11.61s 0
  40 4.64e+00          142.253 1.00e+00        0.0992543              N/A      9.74s 0
  41 3.23e+00          4.11202 1.00e+00        0.0992543              N/A      8.95s 0
  42 1.30e+00          9.41433 1.00e+00        0.0992543              N/A      7.48s 0
  43 1.24e+00         0.679516 1.00e+00        0.0992543              N/A      5.64s 0
  44 1.25e+00           50.834 1.00e+00        0.0992543              N/A      5.02s 0
  45 1.48e+00          6923.51 1.00e+00        0.0992543              N/A      3.80s 0
  46 1.32e+00          2.17327 1.00e+00        0.0992543              N/A      2.94s 0
  47 1.30e+00          22.1967 1.00e+00        0.0992543              N/A      1.88s 0
  48 1.23e+00      5.63929e+06 1.00e+00        0.0992543              N/A      0.97s 0
  49 1.43e+00           642103 1.00e+00        0.0992543              N/A      0.00s 0
  50 1.25e+00          2.28386 1.00e+00        0.0992543              N/A     23.82s 0
  51 1.19e+00          3.75246 1.00e+00        0.0992543              N/A     21.45s 0
  52 1.46e+00           234591 1.00e+00        0.0992543              N/A     22.06s 0
