    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.88e+01      6.15658e+15 3.00e+00          0.14685              N/A      5.16s 0
   1 1.52e+01       1.2453e+06 1.00e+00         0.108762              N/A     22.05s 0
   2 8.03e+00          119.994 5.00e+00         0.108039              N/A     25.24s 0
   3 5.36e+00          24.3518 3.00e+00        0.0992725              N/A     24.26s 0
   4 4.54e+00          5.67795 2.30e+01        0.0602173              N/A     20.79s 0
   5 2.17e+00           4.0776 2.10e+01        0.0588813              N/A     19.57s 0
   6 4.06e+00           113331 2.10e+01        0.0588813              N/A     18.90s 0
   7 7.84e+00          54465.9 2.30e+01        0.0583966              N/A     17.88s 0
   8 1.52e+01           409538 2.30e+01        0.0583966              N/A     19.02s 0
   9 2.14e+01          17.5271 2.50e+01        0.0583966              N/A     20.81s 0
  10 2.28e+01      4.53905e+10 3.30e+01        0.0575425              N/A     22.72s 0
  11 2.16e+01          8.93758 2.10e+01        0.0583238              N/A     20.58s 0
  12 1.97e+01      1.45271e+11 2.10e+01        0.0583966              N/A     18.16s 0
  13 1.79e+01          15.8201 2.30e+01        0.0583359              N/A     17.65s 0
  14 1.75e+01          821.105 1.90e+01        0.0584942              N/A     15.04s 0
  15 1.76e+01          8639.78 1.90e+01        0.0584942              N/A     13.62s 0
  16 1.74e+01          378.795 1.90e+01        0.0584942              N/A     11.70s 0
  17 1.76e+01          25735.2 1.90e+01        0.0584942              N/A     10.72s 0
  18 1.76e+01          4.31952 1.90e+01        0.0584942              N/A      8.66s 0
  19 1.71e+01          384.216 1.90e+01        0.0584212              N/A      7.90s 0
  20 1.72e+01      1.30357e+07 1.90e+01        0.0584212              N/A      6.02s 0
  21 1.74e+01          180.291 1.90e+01        0.0584212              N/A      4.50s 0
  22 1.72e+01          8.70011 1.90e+01        0.0584212              N/A      2.91s 0
  23 1.74e+01          14.8057 1.90e+01         0.058585              N/A      1.50s 0
  24 1.68e+01          250.992 1.90e+01        0.0584212              N/A      0.00s 0
  25 1.72e+01           18.692 1.90e+01         0.058585              N/A     36.94s 0
  26 1.71e+01          22.1336 1.90e+01        0.0584212              N/A     36.07s 0
  27 1.54e+01          31.2673 1.90e+01        0.0584212              N/A     33.22s 0
  28 1.51e+01       1.6691e+10 1.30e+01         0.054691              N/A     32.09s 0
  29 1.28e+01          8.65893 1.50e+01        0.0529767              N/A     28.59s 0
  30 1.18e+01          2686.21 1.50e+01        0.0529767              N/A     27.51s 0
  31 1.20e+01          1.04547 1.50e+01        0.0529767              N/A     24.51s 0
  32 1.27e+01          11440.6 1.50e+01        0.0529767              N/A     24.28s 0
  33 1.41e+01          18.6769 1.50e+01        0.0529767              N/A     22.21s 0
  34 1.47e+01          13.1074 1.50e+01        0.0529767              N/A     21.28s 0
  35 1.48e+01          487.702 1.50e+01        0.0472115              N/A     20.57s 0
  36 1.53e+01           256247 1.50e+01        0.0472115              N/A     18.94s 0
  37 1.48e+01          802.867 1.50e+01        0.0472115              N/A     17.81s 0
  38 1.49e+01            54455 1.50e+01        0.0472115              N/A     16.88s 0
  39 1.52e+01      1.12399e+07 1.50e+01        0.0472115              N/A     15.79s 0
  40 1.48e+01          10.1529 1.50e+01        0.0472115              N/A     12.93s 0
  41 1.47e+01          4.57589 1.50e+01        0.0472115              N/A     11.48s 0
  42 1.48e+01          40.4738 1.50e+01        0.0472115              N/A     10.56s 0
  43 1.48e+01           979238 1.50e+01        0.0472115              N/A      8.60s 0
  44 1.50e+01          313.231 1.70e+01        0.0459113              N/A      7.22s 0
  45 1.51e+01           25.242 1.70e+01        0.0459113              N/A      5.70s 0
  46 1.50e+01           13.799 1.50e+01        0.0472115              N/A      4.65s 0
  47 1.49e+01          504.961 1.50e+01        0.0472115              N/A      2.90s 0
  48 1.48e+01          23977.8 2.10e+01        0.0466235              N/A      1.45s 0
  49 1.51e+01          523.278 1.50e+01        0.0472115              N/A      0.00s 0
  50 1.45e+01           535.65 1.50e+01        0.0472115              N/A     35.61s 0
  51 1.49e+01      6.79285e+08 3.50e+01        0.0438139              N/A     34.55s 0
