    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.92e+01      8.94948e+14 5.00e+00         0.106521              N/A      4.83s 0
   1 1.34e+01           238.61 5.00e+00         0.106521              N/A     21.04s 0
   2 7.70e+00          100.871 5.00e+00          0.10167              N/A     22.82s 0
   3 4.96e+00          149.675 2.30e+01        0.0733122              N/A     23.64s 0
   4 5.50e+00          264.132 1.70e+01        0.0589181              N/A     21.58s 0
   5 8.70e+00          107.309 1.50e+01        0.0524738              N/A     22.10s 0
   6 1.34e+01          237.067 1.70e+01        0.0503694              N/A     21.71s 0
   7 1.79e+01          729.911 1.70e+01        0.0503694              N/A     23.44s 0
   8 1.97e+01          39.3088 1.70e+01        0.0503694              N/A     23.57s 0
   9 2.00e+01          191.099 1.70e+01        0.0503694              N/A     24.05s 0
  10 1.95e+01           379210 1.70e+01        0.0503694              N/A     22.05s 0
  11 1.92e+01          94.2811 1.90e+01        0.0438633              N/A     20.08s 0
  12 1.81e+01      2.23413e+11 1.90e+01        0.0438633              N/A     18.38s 0
  13 1.77e+01           32.286 2.10e+01        0.0416987              N/A     16.94s 0
  14 1.84e+01          80.7554 1.90e+01         0.041581              N/A     15.40s 0
  15 1.86e+01          36.0817 2.70e+01        0.0412399              N/A     14.13s 0
  16 2.01e+01           375921 3.50e+01        0.0392254              N/A     12.27s 0
  17 2.24e+01          152.759 3.70e+01        0.0379633              N/A     12.01s 0
  18 2.34e+01          27.5423 3.70e+01        0.0379633              N/A     10.18s 0
  19 2.39e+01           151559 3.70e+01        0.0379633              N/A      8.35s 0
  20 2.41e+01          232.778 3.70e+01        0.0379633              N/A      6.85s 0
  21 2.58e+01          40.3725 2.50e+01        0.0378406              N/A      5.15s 0
  22 2.92e+01           149683 2.50e+01        0.0378406              N/A      3.57s 0
  23 3.09e+01          21.9107 2.50e+01        0.0378406              N/A      1.83s 0
  24 3.35e+01          27.0265 5.90e+01        0.0368783              N/A      0.00s 0
  25 3.41e+01            579.7 5.90e+01        0.0368783              N/A     47.93s 0
  26 3.28e+01          307.869 5.70e+01        0.0374033              N/A     47.37s 0
  27 3.16e+01          60857.4 5.70e+01        0.0374033              N/A     47.32s 0
  28 3.01e+01          45.1902 5.70e+01        0.0374033              N/A     41.23s 0
  29 2.81e+01          38.8936 5.70e+01        0.0374033              N/A     39.45s 0
  30 2.69e+01          24.3015 5.70e+01        0.0374033              N/A     34.96s 0
  31 2.59e+01          128.083 2.30e+01          0.03762              N/A     34.04s 0
  32 2.48e+01          42.1499 1.90e+01        0.0371235              N/A     30.35s 0
  33 2.45e+01      5.61397e+11 1.90e+01        0.0371235              N/A     29.26s 0
  34 2.32e+01          535.263 1.90e+01        0.0371235              N/A     26.28s 0
  35 2.39e+01      5.61397e+11 1.90e+01        0.0371235              N/A     23.73s 0
  36 2.41e+01          203.925 1.90e+01        0.0371235              N/A     22.06s 0
  37 2.42e+01          124.322 4.90e+01        0.0362254              N/A     20.94s 0
  38 2.28e+01          115.797 1.90e+01        0.0371235              N/A     19.04s 0
  39 2.16e+01            289.2 1.90e+01        0.0371235              N/A     17.24s 0
  40 2.16e+01          326.104 4.50e+01        0.0369433              N/A     14.80s 0
  41 2.05e+01          205.572 2.50e+01        0.0346445              N/A     13.02s 0
  42 1.91e+01      1.46885e+06 2.50e+01        0.0346445              N/A     12.04s 0
  43 1.91e+01          481.307 2.50e+01        0.0346445              N/A      9.45s 0
  44 1.92e+01          254.217 2.50e+01        0.0346445              N/A      7.99s 0
  45 1.91e+01          61797.2 2.50e+01        0.0346445              N/A      6.24s 0
  46 2.01e+01          775.992 2.50e+01        0.0346445              N/A      4.71s 0
  47 2.19e+01            31978 2.50e+01        0.0338247              N/A      3.24s 0
  48 2.28e+01          284.087 2.50e+01        0.0338247              N/A      1.63s 0
  49 2.37e+01          128.729 2.50e+01        0.0338247              N/A      0.00s 0
  50 2.37e+01          242.689 2.50e+01        0.0338247              N/A     42.21s 0
  51 2.46e+01           203266 2.70e+01         0.033813              N/A     39.09s 0
  52 2.45e+01          156.632 2.70e+01        0.0332391              N/A     37.87s 0
