    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.69e+01      3.10714e+11 3.00e+00         0.190877              N/A      5.65s 0
   1 1.32e+01          69.2819 1.00e+00         0.116086              N/A     22.76s 0
   2 6.98e+00          76.5206 5.00e+00         0.103014              N/A     21.94s 0
   3 5.96e+00           259613 1.30e+01        0.0827049              N/A     22.29s 0
   4 3.08e+00          8.60867 1.30e+01        0.0827049              N/A     22.39s 0
   5 4.12e+00          3.35839 1.30e+01        0.0827049              N/A     18.91s 0
   6 5.75e+00          14.9566 1.30e+01        0.0827049              N/A     19.17s 0
   7 6.32e+00          10.6704 1.30e+01        0.0827049              N/A     18.44s 0
   8 9.10e+00           628471 2.50e+01        0.0813702              N/A     18.18s 0
   9 1.21e+01           166777 2.50e+01        0.0813702              N/A     17.72s 0
  10 1.34e+01          50.6873 2.70e+01        0.0771961              N/A     17.99s 0
  11 1.47e+01           380.78 2.50e+01        0.0543837              N/A     17.08s 0
  12 1.77e+01            98696 2.50e+01        0.0543837              N/A     16.37s 0
  13 2.09e+01          34129.2 2.90e+01        0.0541046              N/A     15.75s 0
  14 2.38e+01          1707.09 2.10e+01        0.0521133              N/A     15.01s 0
  15 2.69e+01            38990 2.10e+01        0.0521133              N/A     14.90s 0
  16 2.82e+01          1168.24 2.10e+01        0.0521133              N/A     13.69s 0
  17 2.95e+01          744.001 2.50e+01        0.0432005              N/A     12.10s 0
  18 2.59e+01           2054.9 2.50e+01        0.0432005              N/A     10.83s 0
  19 2.68e+01          2451.16 2.30e+01        0.0382943              N/A      8.60s 0
  20 2.55e+01          3822.87 2.30e+01        0.0382943              N/A      7.07s 0
  21 2.48e+01           847634 2.30e+01        0.0382943              N/A      5.35s 0
  22 2.56e+01           359503 2.30e+01        0.0382943              N/A      3.40s 0
  23 2.46e+01      1.01278e+06 2.30e+01        0.0382943              N/A      1.65s 0
  24 2.49e+01      1.86509e+06 2.30e+01        0.0382943              N/A      0.00s 0
  25 2.47e+01      3.20432e+06 3.30e+01         0.030617              N/A     40.10s 0
  26 2.42e+01      4.34937e+06 3.30e+01         0.030617              N/A     39.77s 0
  27 2.46e+01      2.99531e+06 3.30e+01         0.030617              N/A     38.23s 0
  28 2.54e+01      3.68762e+06 4.90e+01        0.0305027              N/A     38.04s 0
  29 2.99e+01      3.15896e+06 6.90e+01        0.0299612              N/A     34.54s 0
  30 3.91e+01      2.88273e+06 4.50e+01        0.0291924              N/A     34.99s 0
  31 3.69e+01      6.91439e+09 4.50e+01        0.0291924              N/A     38.24s 0
  32 3.33e+01      1.40279e+11 4.50e+01        0.0291924              N/A     36.73s 0
  33 3.12e+01      3.43352e+06 5.70e+01        0.0291086              N/A     34.25s 0
  34 3.17e+01      2.26503e+06 3.30e+01        0.0291622              N/A     29.44s 0
  35 3.28e+01           433768 4.10e+01        0.0289042              N/A     28.03s 0
  36 3.30e+01           932660 4.10e+01        0.0289042              N/A     26.35s 0
  37 3.31e+01           381909 3.50e+01        0.0290154              N/A     24.01s 0
  38 3.39e+01           139841 3.50e+01        0.0290213              N/A     22.51s 0
  39 3.41e+01           7003.6 3.90e+01        0.0289518              N/A     20.47s 0
  40 3.33e+01          66255.1 3.90e+01        0.0289518              N/A     18.45s 0
  41 3.36e+01             1892 4.10e+01        0.0289335              N/A     16.40s 0
  42 3.37e+01          2184.85 3.90e+01        0.0289518              N/A     14.24s 0
  43 3.36e+01          12249.6 3.90e+01        0.0289518              N/A     12.53s 0
  44 3.41e+01          505.091 3.70e+01        0.0288659              N/A     10.35s 0
  45 3.31e+01          3480.66 3.30e+01        0.0291484              N/A      8.19s 0
  46 3.29e+01          6896.31 4.50e+01        0.0290317              N/A      6.04s 0
  47 3.27e+01           1086.6 3.70e+01        0.0288659              N/A      4.01s 0
  48 3.37e+01          4544.47 3.90e+01        0.0284801              N/A      2.02s 0
  49 3.35e+01          2058.98 3.90e+01        0.0284801              N/A      0.00s 0
  50 3.42e+01          2187.04 4.10e+01        0.0282231              N/A     48.82s 0
  51 3.46e+01          3072.39 4.10e+01        0.0282231              N/A     49.10s 0
