    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.68e+01      4.69371e+10 9.00e+00         0.234407              N/A      4.20s 0
   1 1.32e+01           273945 9.00e+00         0.234407              N/A     20.29s 0
   2 8.04e+00          77.0922 1.50e+01         0.097512              N/A     24.99s 0
   3 8.90e+00          750.106 1.50e+01         0.097512              N/A     22.08s 0
   4 1.20e+01           38.548 1.50e+01         0.097512              N/A     24.13s 0
   5 1.34e+01      9.83618e+09 1.50e+01         0.097512              N/A     22.34s 0
   6 1.53e+01          780.925 1.30e+01        0.0686275              N/A     23.09s 0
   7 1.74e+01          23314.1 1.30e+01        0.0686275              N/A     23.01s 0
   8 1.91e+01          1764.28 1.30e+01        0.0686275              N/A     22.61s 0
   9 2.40e+01          617.545 1.30e+01        0.0686275              N/A     22.07s 0
  10 3.79e+01          1209.48 1.70e+01        0.0476752              N/A     21.66s 0
  11 4.21e+01          305.964 1.90e+01        0.0380474              N/A     23.56s 0
  12 3.64e+01          356.273 1.90e+01        0.0380474              N/A     24.42s 0
  13 2.79e+01           2275.2 1.30e+01        0.0372825              N/A     21.77s 0
  14 2.30e+01          32753.8 1.30e+01        0.0372825              N/A     17.25s 0
  15 2.12e+01          46.5891 4.30e+01        0.0349125              N/A     15.11s 0
  16 2.09e+01          59545.9 2.10e+01        0.0346748              N/A     12.90s 0
  17 2.08e+01          4.89055 3.70e+01        0.0307407              N/A     11.39s 0
  18 2.53e+01          785.707 2.70e+01        0.0273105              N/A      9.65s 0
  19 3.37e+01          5979.08 4.90e+01        0.0237351              N/A      9.04s 0
  20 4.17e+01          12.2898 3.10e+01        0.0226054              N/A      7.38s 0
  21 4.40e+01          4.37895 6.10e+01        0.0209196              N/A      6.51s 0
  22 4.49e+01          1207.44 4.90e+01        0.0199482              N/A      4.54s 0
  23 4.34e+01      3.54533e+07 6.70e+01        0.0190663              N/A      2.33s 0
  24 4.14e+01      6.22875e+07 6.70e+01        0.0190663              N/A      0.00s 0
  25 3.83e+01           207583 5.50e+01        0.0192744              N/A     53.99s 0
  26 3.90e+01          234.309 5.50e+01        0.0192744              N/A     50.23s 0
  27 3.78e+01          16.4713 4.70e+01        0.0190127              N/A     49.02s 0
  28 3.68e+01          94526.7 4.70e+01        0.0190127              N/A     45.02s 0
  29 3.64e+01           207838 4.70e+01        0.0190127              N/A     43.87s 0
  30 3.57e+01          228.201 4.70e+01        0.0190127              N/A     41.82s 0
  31 3.55e+01          24123.3 4.70e+01        0.0190127              N/A     38.28s 0
  32 3.66e+01          10216.2 4.70e+01        0.0190127              N/A     36.14s 0
  33 3.78e+01          16450.3 4.10e+01        0.0187433              N/A     34.07s 0
  34 4.24e+01          5126.91 4.10e+01        0.0187433              N/A     30.69s 0
  35 4.38e+01            90769 7.90e+01        0.0186134              N/A     31.89s 0
  36 4.36e+01           215641 7.10e+01          0.01858              N/A     29.76s 0
  37 4.45e+01          90789.6 8.90e+01        0.0182979              N/A     28.47s 0
  38 4.26e+01          306.708 4.30e+01        0.0180992              N/A     26.81s 0
  39 4.33e+01           181791 4.30e+01        0.0180992              N/A     22.27s 0
  40 4.32e+01           123361 4.30e+01        0.0180992              N/A     21.09s 0
  41 4.17e+01           272282 4.30e+01        0.0180992              N/A     18.88s 0
  42 4.22e+01          164.498 4.70e+01         0.017561              N/A     16.03s 0
  43 4.37e+01          72569.8 4.50e+01         0.017489              N/A     13.63s 0
  44 4.24e+01           125467 4.50e+01        0.0174019              N/A     11.59s 0
  45 4.18e+01            90752 4.50e+01        0.0174019              N/A      9.66s 0
  46 4.39e+01          37363.7 4.50e+01        0.0174019              N/A      6.83s 0
  47 4.39e+01      1.63017e+08 4.50e+01        0.0174019              N/A      4.88s 0
  48 4.46e+01      7.94255e+07 4.50e+01        0.0174019              N/A      2.26s 0
  49 4.45e+01       1.4293e+08 4.50e+01        0.0174019              N/A      0.00s 0
  50 4.65e+01          23972.3 5.30e+01        0.0172588              N/A     55.74s 0
  51 4.62e+01      5.93863e+10 5.10e+01        0.0173299              N/A     56.69s 0
  52 4.54e+01      7.13067e+07 4.50e+01        0.0169338              N/A     53.01s 0
