    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.77e+01      3.55649e+11 9.00e+00         0.216319              N/A      4.30s 0
   1 1.22e+01           149738 1.00e+00         0.168346              N/A     22.31s 0
   2 7.30e+00          76856.3 1.00e+00         0.107402              N/A     24.07s 0
   3 6.25e+00          49.1792 3.00e+00         0.106794              N/A     23.18s 0
   4 4.94e+00          559.634 1.10e+01        0.0906692              N/A     22.56s 0
   5 3.19e+00           60.512 1.10e+01        0.0901316              N/A     20.56s 0
   6 2.36e+00          193.227 1.10e+01        0.0901316              N/A     18.82s 0
   7 3.79e+00          10.7875 1.10e+01        0.0901316              N/A     17.96s 0
   8 6.60e+00          14.6841 1.10e+01        0.0901316              N/A     17.71s 0
   9 9.15e+00          73.6855 1.10e+01        0.0901316              N/A     17.41s 0
  10 1.02e+01          48.5045 1.10e+01        0.0901316              N/A     16.86s 0
  11 1.08e+01          13.1263 1.10e+01        0.0901316              N/A     17.81s 0
  12 1.10e+01           130056 1.10e+01        0.0901316              N/A     15.05s 0
  13 1.09e+01           344431 1.10e+01        0.0901316              N/A     14.02s 0
  14 1.12e+01          41.1864 1.10e+01        0.0901316              N/A     13.34s 0
  15 1.11e+01          318.449 1.10e+01        0.0901316              N/A     11.96s 0
  16 1.10e+01          220.914 1.10e+01        0.0901316              N/A     10.43s 0
  17 1.08e+01          57.4444 1.10e+01        0.0901316              N/A      9.30s 0
  18 1.08e+01          19.1402 1.10e+01        0.0901316              N/A      7.86s 0
  19 1.11e+01          69673.6 2.70e+01        0.0766588              N/A      6.83s 0
  20 1.11e+01          30.3918 2.70e+01        0.0766588              N/A      5.72s 0
  21 1.21e+01          74.9928 2.70e+01        0.0766588              N/A      3.85s 0
  22 1.41e+01          96120.9 2.90e+01        0.0712258              N/A      2.61s 0
  23 1.78e+01          209.217 2.90e+01        0.0712258              N/A      1.40s 0
  24 2.25e+01          32.7706 2.90e+01        0.0712258              N/A      0.00s 0
  25 2.57e+01           116508 4.90e+01        0.0702409              N/A     39.85s 0
  26 2.64e+01           34.182 4.90e+01        0.0702409              N/A     39.87s 0
  27 2.61e+01          32.5878 2.90e+01        0.0712258              N/A     39.89s 0
  28 2.57e+01          60.8457 4.30e+01        0.0700434              N/A     36.93s 0
  29 2.54e+01          312.677 2.50e+01        0.0659568              N/A     34.30s 0
  30 2.51e+01           123.19 2.50e+01        0.0659568              N/A     31.86s 0
  31 2.42e+01          307.368 3.30e+01        0.0656639              N/A     31.29s 0
  32 2.41e+01          1283.18 2.30e+01        0.0631759              N/A     28.93s 0
  33 2.40e+01          376.692 2.30e+01        0.0631759              N/A     27.86s 0
  34 2.40e+01          12012.8 2.30e+01        0.0631759              N/A     25.47s 0
  35 2.41e+01          19.9178 2.30e+01        0.0631759              N/A     23.77s 0
  36 2.40e+01          624.378 2.10e+01        0.0628027              N/A     22.07s 0
  37 2.41e+01          225.292 2.10e+01        0.0628027              N/A     21.09s 0
  38 2.51e+01          738.988 2.10e+01        0.0628027              N/A     19.45s 0
  39 2.37e+01           895.89 2.10e+01        0.0628027              N/A     17.35s 0
  40 2.33e+01          1470.16 2.10e+01        0.0628027              N/A     15.64s 0
  41 2.28e+01      1.87292e+06 2.50e+01        0.0628027              N/A     13.46s 0
  42 2.24e+01           916254 2.50e+01        0.0628027              N/A     11.95s 0
  43 2.20e+01          718.815 2.10e+01        0.0628027              N/A     10.04s 0
  44 2.15e+01          728.354 2.10e+01        0.0628027              N/A      8.27s 0
  45 2.09e+01          1659.26 2.10e+01        0.0628027              N/A      6.40s 0
  46 2.19e+01          36114.4 2.10e+01        0.0628027              N/A      4.92s 0
  47 2.08e+01          416.188 2.10e+01        0.0595117              N/A      3.32s 0
  48 2.09e+01          10931.1 2.10e+01        0.0595117              N/A      1.64s 0
  49 2.16e+01           508.29 2.10e+01        0.0595117              N/A      0.00s 0
  50 2.10e+01           507867 3.30e+01        0.0549696              N/A     40.32s 0
  51 2.16e+01          505.113 3.30e+01        0.0549696              N/A     38.34s 0
  52 2.18e+01          1111.05 3.30e+01        0.0549696              N/A     36.13s 0
