    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.88e+01      2.78959e+19 1.10e+01         0.234363              N/A      5.14s 0
   1 1.38e+01           221.33 1.30e+01         0.188935              N/A     21.79s 0
   2 7.57e+00           395453 1.00e+00         0.103239              N/A     25.11s 0
   3 7.92e+00           163200 1.00e+00         0.103239              N/A     24.70s 0
   4 7.49e+00          14.2366 5.00e+00        0.0994444              N/A     23.07s 0
   5 4.00e+00          80703.8 1.30e+01         0.056193              N/A     21.11s 0
   6 1.80e+00          46.9882 1.30e+01         0.056193              N/A     19.94s 0
   7 3.98e+00          20.8855 1.30e+01         0.056193              N/A     16.55s 0
   8 6.88e+00           28.584 1.70e+01        0.0546575              N/A     18.29s 0
   9 8.81e+00          35.6552 1.70e+01        0.0546575              N/A     17.73s 0
  10 1.10e+01          25.0424 1.30e+01         0.056193              N/A     17.23s 0
  11 1.24e+01          223.901 1.30e+01         0.056193              N/A     17.51s 0
  12 1.21e+01            24121 9.00e+00         0.056193              N/A     16.21s 0
  13 1.16e+01          82536.8 1.30e+01         0.056193              N/A     14.78s 0
  14 1.03e+01          17927.5 9.00e+00         0.056193              N/A     13.13s 0
  15 9.24e+00          17.2682 9.00e+00         0.056193              N/A     12.06s 0
  16 8.87e+00          27.0815 9.00e+00         0.056193              N/A      9.66s 0
  17 9.15e+00          9.93035 9.00e+00         0.056193              N/A      9.12s 0
  18 8.98e+00          13.8266 9.00e+00         0.056193              N/A      7.71s 0
  19 9.09e+00          67.1882 9.00e+00         0.056193              N/A      6.30s 0
  20 9.28e+00          1174.35 9.00e+00         0.056193              N/A      5.07s 0
  21 8.91e+00          4.74223 9.00e+00         0.056193              N/A      4.14s 0
  22 8.90e+00           37.487 9.00e+00         0.056193              N/A      2.54s 0
  23 9.06e+00          2.30828 9.00e+00         0.056193              N/A      1.28s 0
  24 9.31e+00           15.925 9.00e+00         0.056193              N/A      0.00s 0
  25 8.70e+00          54.2694 9.00e+00         0.056193              N/A     30.51s 0
  26 8.90e+00          75.5208 9.00e+00         0.056193              N/A     28.63s 0
  27 9.13e+00           393229 9.00e+00         0.056193              N/A     28.79s 0
  28 9.26e+00          11.1907 9.00e+00         0.056193              N/A     26.43s 0
  29 9.17e+00          4.24308 9.00e+00         0.056193              N/A     24.91s 0
  30 9.23e+00           16.668 9.00e+00         0.056193              N/A     24.23s 0
  31 8.83e+00          6.30042 9.00e+00         0.056193              N/A     22.62s 0
  32 8.94e+00          4.73738 9.00e+00         0.056193              N/A     20.92s 0
  33 8.86e+00      3.28584e+06 9.00e+00         0.056193              N/A     21.13s 0
  34 9.03e+00          204.954 9.00e+00         0.056193              N/A     18.91s 0
  35 9.05e+00          9.40765 9.00e+00         0.056193              N/A     17.77s 0
  36 8.88e+00          1.21357 9.00e+00         0.056193              N/A     16.25s 0
  37 8.80e+00          19.6176 2.50e+01         0.056193              N/A     14.92s 0
  38 9.00e+00          5.00476 9.00e+00         0.056193              N/A     14.19s 0
  39 8.96e+00          1.88994 9.00e+00         0.056193              N/A     12.83s 0
  40 9.08e+00          4.95235 9.00e+00         0.056193              N/A     11.54s 0
  41 8.67e+00          19.4457 9.00e+00         0.056193              N/A     10.20s 0
  42 9.13e+00          14.9686 9.00e+00         0.056193              N/A      8.83s 0
  43 9.35e+00          6.37193 9.00e+00         0.056193              N/A      7.91s 0
  44 9.08e+00          4.13085 9.00e+00         0.056193              N/A      6.70s 0
  45 9.10e+00         0.657138 9.00e+00         0.056193              N/A      5.15s 0
  46 9.07e+00          10464.7 9.00e+00         0.056193              N/A      3.81s 0
  47 9.15e+00          24.5687 9.00e+00         0.056193              N/A      2.48s 0
  48 8.97e+00          3.11279 9.00e+00         0.056193              N/A      1.26s 0
  49 9.47e+00          93.3852 9.00e+00         0.056193              N/A      0.00s 0
  50 9.15e+00          2.35199 9.00e+00         0.056193              N/A     29.72s 0
  51 8.96e+00          7.46381 9.00e+00         0.056193              N/A     29.90s 0
  52 9.27e+00          63.7637 9.00e+00         0.056193              N/A     28.31s 0
  53 9.21e+00           144736 9.00e+00         0.056193              N/A     26.83s 0
