    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.69e+01      1.39662e+17 7.00e+00         0.217699              N/A      5.14s 0
   1 1.45e+01           111328 5.00e+00         0.100492              N/A     22.11s 0
   2 7.02e+00          378.268 1.00e+00         0.100158              N/A     24.23s 0
   3 5.96e+00          38.1671 3.00e+00        0.0994601              N/A     23.48s 0
   4 3.69e+00           104.79 3.00e+00        0.0993063              N/A     23.75s 0
   5 1.48e+00          79.0994 3.00e+00        0.0993063              N/A     21.31s 0
   6 1.43e+00          27.4681 3.00e+00        0.0993063              N/A     16.89s 0
   7 1.36e+00          10.3918 1.00e+00        0.0995814              N/A     17.86s 0
   8 1.18e+00          12.2139 1.00e+00        0.0995814              N/A     14.86s 0
   9 1.20e+00          8.23344 1.00e+00        0.0995814              N/A     15.39s 0
  10 1.26e+00          982.826 1.00e+00        0.0995814              N/A     14.54s 0
  11 1.29e+00          274.889 1.00e+00        0.0995814              N/A     13.06s 0
  12 1.38e+00          11.0292 1.00e+00        0.0995814              N/A     11.09s 0
  13 1.25e+00          147.446 1.00e+00        0.0995814              N/A     10.77s 0
  14 1.19e+00          2.38321 1.00e+00        0.0995814              N/A      9.73s 0
  15 1.20e+00          87.6779 1.00e+00        0.0995814              N/A      8.64s 0
  16 1.29e+00          57.0374 1.00e+00        0.0995814              N/A      7.73s 0
  17 1.39e+00          25.7481 1.00e+00        0.0995814              N/A      6.90s 0
  18 1.43e+00          11.8776 1.00e+00        0.0995814              N/A      5.82s 0
  19 1.18e+00          4.56913 1.00e+00        0.0995814              N/A      4.68s 0
  20 1.45e+00          72.8381 1.00e+00        0.0995814              N/A      3.95s 0
  21 1.16e+00         0.486496 1.00e+00        0.0995814              N/A      2.81s 0
  22 1.25e+00          15.6232 1.00e+00        0.0995814              N/A      1.96s 0
  23 1.21e+00          36.1263 1.00e+00        0.0995814              N/A      0.93s 0
  24 1.25e+00          69.2388 1.00e+00        0.0995814              N/A      0.00s 0
  25 1.32e+00          3.96099 1.00e+00        0.0995814              N/A     22.26s 0
  26 1.21e+00          9.51682 1.00e+00        0.0995814              N/A     22.61s 0
  27 1.25e+00          25.5162 1.00e+00        0.0995814              N/A     21.34s 0
  28 1.20e+00          6.05066 1.00e+00        0.0995814              N/A     19.40s 0
  29 1.20e+00          6.02584 1.00e+00        0.0995814              N/A     19.60s 0
  30 1.25e+00          9.26134 1.00e+00        0.0995814              N/A     17.70s 0
  31 1.36e+00          2.77187 1.00e+00        0.0995814              N/A     17.54s 0
  32 1.28e+00          33.4993 1.00e+00        0.0995814              N/A     15.85s 0
  33 1.25e+00          47.6101 1.00e+00        0.0995814              N/A     15.54s 0
  34 1.33e+00          74.1349 1.00e+00        0.0995814              N/A     13.78s 0
  35 1.49e+00          19.7601 1.00e+00        0.0995814              N/A     13.75s 0
  36 1.21e+00      9.30425e+09 1.00e+00        0.0995814              N/A     12.70s 0
  37 1.36e+00          27.5882 1.00e+00        0.0995814              N/A     11.11s 0
  38 1.27e+00          30.4573 1.00e+00        0.0995814              N/A     10.66s 0
  39 1.25e+00          269.758 1.00e+00        0.0995814              N/A      9.20s 0
  40 1.31e+00          98832.2 1.00e+00        0.0995814              N/A      8.92s 0
  41 1.35e+00          31.0248 1.00e+00        0.0995814              N/A      7.49s 0
  42 1.26e+00         0.712023 1.00e+00        0.0995814              N/A      6.92s 0
  43 1.25e+00          12.7848 1.00e+00        0.0995814              N/A      5.56s 0
  44 1.27e+00          10.9864 1.00e+00        0.0995814              N/A      5.26s 0
  45 1.35e+00          22.3172 1.00e+00        0.0995814              N/A      3.75s 0
  46 1.24e+00          1.71035 1.00e+00        0.0995814              N/A      2.96s 0
  47 1.22e+00          145.996 1.00e+00        0.0995814              N/A      1.93s 0
  48 1.26e+00          231.897 1.00e+00        0.0995814              N/A      0.98s 0
  49 1.24e+00          9.76403 1.00e+00        0.0995814              N/A      0.00s 0
  50 1.24e+00            9.142 1.00e+00        0.0995814              N/A     22.46s 0
  51 1.31e+00          22.9607 1.00e+00        0.0995814              N/A     22.68s 0
