    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.44e+01      3.81336e+10 9.00e+00         0.246949              N/A      4.99s 0
   1 1.31e+01      1.13968e+10 7.00e+00         0.231478              N/A     22.05s 0
   2 7.26e+00          139.488 3.00e+00        0.0993754              N/A     22.80s 0
   3 7.11e+00          80.7706 3.00e+00        0.0993754              N/A     24.86s 0
   4 7.36e+00          181.414 1.70e+01         0.060582              N/A     22.51s 0
   5 4.76e+00          64.4779 1.90e+01        0.0595443              N/A     22.98s 0
   6 4.71e+00          1.70605 1.90e+01        0.0595443              N/A     19.80s 0
   7 7.38e+00          21.4699 1.30e+01        0.0568884              N/A     18.03s 0
   8 1.22e+01          52.4359 2.70e+01        0.0560782              N/A     18.83s 0
   9 1.51e+01          117.853 2.90e+01        0.0483807              N/A     19.11s 0
  10 1.61e+01          21.4684 2.90e+01        0.0483807              N/A     19.21s 0
  11 1.67e+01          20.8101 1.70e+01        0.0468679              N/A     17.07s 0
  12 1.64e+01          50.1002 1.90e+01        0.0450468              N/A     16.93s 0
  13 1.91e+01           30.119 1.70e+01        0.0434009              N/A     15.59s 0
  14 2.15e+01        2.067e+06 1.70e+01        0.0434009              N/A     14.64s 0
  15 2.37e+01          113.512 3.10e+01        0.0416183              N/A     13.90s 0
  16 2.22e+01          78.5044 3.30e+01        0.0412615              N/A     12.50s 0
  17 2.15e+01           36.073 4.90e+01        0.0411927              N/A     10.88s 0
  18 2.10e+01          40.7558 4.70e+01        0.0405551              N/A      9.35s 0
  19 2.26e+01          155.526 4.70e+01        0.0405551              N/A      7.72s 0
  20 2.38e+01          49.9672 2.90e+01        0.0400953              N/A      6.31s 0
  21 2.62e+01           222585 2.90e+01        0.0400953              N/A      5.01s 0
  22 2.70e+01           623872 2.90e+01        0.0400953              N/A      3.20s 0
  23 2.97e+01          89.6338 3.10e+01        0.0393898              N/A      1.77s 0
  24 2.95e+01          97.1949 3.10e+01        0.0393898              N/A      0.00s 0
  25 2.96e+01           217897 5.70e+01        0.0390759              N/A     43.68s 0
  26 2.96e+01          27.8346 5.90e+01        0.0389856              N/A     40.04s 0
  27 3.00e+01          12507.5 2.90e+01        0.0390566              N/A     40.84s 0
  28 2.98e+01            93095 2.90e+01        0.0390566              N/A     37.11s 0
  29 2.91e+01          43.0517 3.10e+01        0.0389984              N/A     38.94s 0
  30 2.84e+01          50.3725 2.90e+01        0.0390566              N/A     34.48s 0
  31 2.75e+01          10.9384 6.70e+01        0.0388643              N/A     33.47s 0
  32 2.77e+01          29.6568 6.70e+01        0.0388643              N/A     28.98s 0
  33 2.75e+01          16.2201 4.70e+01        0.0388547              N/A     30.18s 0
  34 2.71e+01           282255 4.70e+01        0.0388547              N/A     26.60s 0
  35 2.68e+01           132062 4.70e+01        0.0388547              N/A     25.23s 0
  36 2.54e+01          50.0532 5.10e+01        0.0388384              N/A     22.54s 0
  37 2.42e+01          17.3826 3.90e+01         0.039031              N/A     21.17s 0
  38 2.37e+01          13.0168 2.70e+01        0.0390977              N/A     18.65s 0
  39 2.26e+01          44.2556 2.70e+01        0.0390977              N/A     17.30s 0
  40 2.32e+01          22.5754 2.70e+01        0.0390977              N/A     14.72s 0
  41 2.27e+01           698250 2.70e+01        0.0390977              N/A     13.39s 0
  42 2.18e+01          34.4841 2.30e+01        0.0392516              N/A     11.76s 0
  43 2.15e+01          28.0226 2.30e+01        0.0392516              N/A      9.66s 0
  44 2.17e+01          4694.15 2.30e+01        0.0392516              N/A      8.17s 0
  45 2.16e+01          23.0149 2.10e+01        0.0393044              N/A      6.68s 0
  46 2.14e+01          23.2673 2.10e+01        0.0393044              N/A      4.95s 0
  47 2.18e+01          39.8656 2.10e+01        0.0393044              N/A      3.41s 0
  48 2.14e+01           16.974 2.10e+01        0.0393044              N/A      1.64s 0
  49 2.12e+01          23.0305 2.10e+01        0.0393044              N/A      0.00s 0
  50 2.07e+01           405349 2.10e+01        0.0393044              N/A     41.11s 0
  51 2.06e+01           80.155 2.10e+01        0.0393044              N/A     36.86s 0
  52 2.12e+01           455630 2.10e+01        0.0393044              N/A     35.88s 0
