    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.44e+01      3.81336e+10 9.00e+00         0.246949              N/A      3.90s 0
   1 1.21e+01      1.13968e+10 7.00e+00         0.231478              N/A     21.73s 0
   2 7.00e+00          126.168 3.00e+00        0.0993754              N/A     23.80s 0
   3 6.38e+00          67.5955 3.00e+00        0.0993754              N/A     22.46s 0
   4 5.35e+00           158.96 3.00e+00        0.0993754              N/A     21.73s 0
   5 2.94e+00          43.3779 3.00e+00        0.0993754              N/A     20.17s 0
   6 1.48e+00         0.428981 3.00e+00        0.0993754              N/A     17.86s 0
   7 1.41e+00          31.2798 1.00e+00         0.100423              N/A     16.22s 0
   8 1.30e+00           49.209 1.00e+00         0.100225              N/A     15.80s 0
   9 1.35e+00          30.5916 1.00e+00         0.100225              N/A     14.38s 0
  10 1.22e+00          14.8238 1.00e+00         0.100225              N/A     13.03s 0
  11 1.20e+00          2.92728 1.00e+00         0.100225              N/A     13.03s 0
  12 1.15e+00          10.1897 1.00e+00         0.100225              N/A     11.70s 0
  13 1.49e+00          3.93777 1.00e+00         0.100225              N/A     11.10s 0
  14 1.31e+00          2.48515 1.00e+00         0.100225              N/A      9.32s 0
  15 1.25e+00          26.4781 1.00e+00         0.100225              N/A      9.24s 0
  16 1.54e+00          13.3276 1.00e+00         0.100225              N/A      7.65s 0
  17 1.25e+00          5.58017 1.00e+00         0.100225              N/A      6.67s 0
  18 1.32e+00          11.6478 1.00e+00         0.100225              N/A      5.92s 0
  19 1.60e+00          76794.4 1.00e+00         0.100225              N/A      5.56s 0
  20 1.28e+00          11.4499 1.00e+00         0.100225              N/A      4.15s 0
  21 1.29e+00          29.5162 1.00e+00         0.100225              N/A      2.77s 0
  22 1.28e+00          13.0744 1.00e+00         0.100225              N/A      1.88s 0
  23 1.39e+00          110.478 1.00e+00         0.100225              N/A      0.93s 0
  24 1.32e+00          45.0039 1.00e+00         0.100225              N/A      0.00s 0
  25 1.29e+00          47.6712 1.00e+00         0.100225              N/A     22.18s 0
  26 1.22e+00          127.645 1.00e+00         0.100225              N/A     21.70s 0
  27 1.17e+00           2.2545 1.00e+00         0.100225              N/A     21.69s 0
  28 1.35e+00          161.203 1.00e+00         0.100225              N/A     21.62s 0
  29 1.37e+00          40.0228 1.00e+00         0.100225              N/A     19.68s 0
  30 1.37e+00          2.50754 1.00e+00         0.100225              N/A     18.74s 0
  31 1.26e+00          34.1889 1.00e+00         0.100225              N/A     18.41s 0
  32 1.28e+00           735.95 1.00e+00        0.0995499              N/A     16.94s 0
  33 1.18e+00         0.957492 1.00e+00        0.0995499              N/A     15.52s 0
  34 1.24e+00      1.17163e+11 1.00e+00        0.0995499              N/A     14.40s 0
  35 1.24e+00         0.497791 1.00e+00        0.0995499              N/A     13.22s 0
  36 1.16e+00           18.125 1.00e+00        0.0995499              N/A     13.40s 0
  37 1.23e+00          12.1491 1.00e+00        0.0995499              N/A     12.03s 0
  38 1.24e+00          12.1915 1.00e+00        0.0995499              N/A     10.81s 0
  39 1.28e+00           24.469 1.00e+00        0.0995499              N/A      9.25s 0
  40 1.17e+00         0.531385 1.00e+00        0.0995499              N/A      8.70s 0
  41 1.30e+00          68422.2 1.00e+00        0.0995499              N/A      7.79s 0
  42 1.20e+00          6.07207 1.00e+00        0.0995499              N/A      7.24s 0
  43 1.26e+00          7.98866 1.00e+00        0.0995499              N/A      6.19s 0
  44 1.19e+00          84.7409 1.00e+00        0.0995499              N/A      5.02s 0
  45 1.13e+00          5.73632 1.00e+00        0.0995499              N/A      3.87s 0
  46 1.30e+00           63.142 1.00e+00        0.0995499              N/A      2.86s 0
  47 1.27e+00          8.63681 1.00e+00        0.0995499              N/A      1.97s 0
  48 1.29e+00          60.2585 1.00e+00        0.0995499              N/A      0.98s 0
  49 1.27e+00          8.87705 1.00e+00        0.0995499              N/A      0.00s 0
  50 1.15e+00          2.98596 1.00e+00        0.0995499              N/A     22.36s 0
  51 1.22e+00          37.7925 1.00e+00        0.0995499              N/A     22.41s 0
  52 1.29e+00          11.7675 1.00e+00        0.0995499              N/A     21.15s 0
