    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.69e+01      7.71314e+14 3.00e+00         0.130279              N/A      4.15s 0
   1 1.57e+01          378.631 3.00e+00          0.11557              N/A     22.28s 0
   2 5.93e+00          112.623 5.00e+00         0.099556              N/A     24.70s 0
   3 5.71e+00          1353.93 5.00e+00         0.099556              N/A     23.85s 0
   4 4.46e+00      6.85055e+06 5.00e+00         0.099556              N/A     20.69s 0
   5 3.32e+00          4.81247 5.00e+00         0.099556              N/A     20.98s 0
   6 1.16e+00          101.312 5.00e+00         0.099556              N/A     19.70s 0
   7 1.27e+00          1775.63 1.00e+00        0.0998474              N/A     16.52s 0
   8 1.20e+00          6.59598 1.00e+00        0.0998474              N/A     16.20s 0
   9 1.28e+00          15.0645 1.00e+00        0.0998474              N/A     16.14s 0
  10 1.26e+00          11.4845 3.00e+00         0.099295              N/A     14.38s 0
  11 1.34e+00          34.6067 3.00e+00         0.099295              N/A     13.99s 0
  12 1.51e+00          11.9612 3.00e+00         0.099295              N/A     11.77s 0
  13 2.68e+00          26.0061 3.00e+00         0.099295              N/A     11.32s 0
  14 3.27e+00           342147 3.00e+00         0.099295              N/A      9.61s 0
  15 3.23e+00          91.7145 3.00e+00         0.099295              N/A      9.67s 0
  16 3.25e+00          63350.4 3.00e+00         0.099295              N/A      8.13s 0
  17 3.21e+00          159.429 3.00e+00         0.099295              N/A      7.58s 0
  18 3.10e+00          17.4409 3.00e+00         0.099295              N/A      6.47s 0
  19 3.15e+00          3.06417 3.00e+00         0.099295              N/A      5.12s 0
  20 3.13e+00           314690 3.00e+00         0.099295              N/A      4.56s 0
  21 3.16e+00           127.62 3.00e+00         0.099295              N/A      3.17s 0
  22 3.06e+00          25.3431 3.00e+00         0.099295              N/A      2.18s 0
  23 3.23e+00          2.48577 3.00e+00         0.099295              N/A      1.00s 0
  24 3.09e+00            38.73 3.00e+00         0.099295              N/A      0.00s 0
  25 3.17e+00          2.25671 3.00e+00         0.099295              N/A     25.65s 0
  26 3.11e+00          12.5709 3.00e+00         0.099295              N/A     24.56s 0
  27 3.15e+00           289639 3.00e+00         0.099295              N/A     23.91s 0
  28 3.26e+00           101699 3.00e+00        0.0991182              N/A     22.19s 0
  29 3.19e+00          6.37611 3.00e+00        0.0991182              N/A     22.14s 0
  30 3.14e+00          19.5879 3.00e+00        0.0991182              N/A     19.36s 0
  31 3.04e+00          3.89537 3.00e+00        0.0991182              N/A     19.01s 0
  32 1.58e+00          52.7638 3.00e+00        0.0991182              N/A     16.43s 0
  33 1.26e+00          22.5275 1.00e+00         0.099131              N/A     15.77s 0
  34 1.21e+00           911306 1.00e+00         0.099131              N/A     13.79s 0
  35 1.28e+00          22927.7 1.00e+00         0.099131              N/A     14.65s 0
  36 1.39e+00          9.24082 1.00e+00         0.099131              N/A     11.85s 0
  37 1.42e+00          12.4027 1.00e+00         0.099131              N/A     12.04s 0
  38 1.32e+00          15.5859 1.00e+00         0.099131              N/A     10.23s 0
  39 1.34e+00          5.33915 1.00e+00         0.099131              N/A      9.18s 0
  40 1.17e+00          26.6176 1.00e+00         0.099131              N/A      9.47s 0
  41 1.26e+00          21.9483 1.00e+00         0.099131              N/A      7.96s 0
  42 1.28e+00          78961.5 1.00e+00         0.099131              N/A      6.95s 0
  43 1.35e+00          61.7962 1.00e+00         0.099131              N/A      5.71s 0
  44 1.34e+00          2.25681 1.00e+00         0.099131              N/A      5.10s 0
  45 1.24e+00          7.43667 1.00e+00         0.099131              N/A      3.81s 0
  46 1.24e+00          1.77597 1.00e+00         0.099131              N/A      2.96s 0
  47 1.16e+00          11.4982 1.00e+00         0.099131              N/A      1.92s 0
  48 1.26e+00          15.0215 1.00e+00         0.099131              N/A      0.93s 0
  49 1.20e+00      1.03048e+06 1.00e+00         0.099131              N/A      0.00s 0
  50 1.32e+00          9.40708 1.00e+00         0.099131              N/A     22.92s 0
  51 1.33e+00           202474 1.00e+00         0.099131              N/A     22.82s 0
  52 1.23e+00          19.3333 1.00e+00         0.099131              N/A     21.11s 0
  53 1.24e+00          59.8452 1.00e+00         0.099131              N/A     20.63s 0
