    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.86e+01       9.7967e+11 9.00e+00         0.101236              N/A      4.39s 0
   1 1.50e+01          31742.2 1.00e+00        0.0991075              N/A     20.23s 0
   2 6.81e+00          80181.2 1.00e+00        0.0991075              N/A     23.53s 0
   3 5.31e+00          78.6117 1.00e+00        0.0991075              N/A     21.96s 0
   4 2.04e+00          8.42883 1.00e+00        0.0991075              N/A     20.70s 0
   5 1.28e+00          27912.4 1.00e+00        0.0991075              N/A     18.61s 0
   6 1.35e+00          10.8625 1.00e+00        0.0991075              N/A     16.67s 0
   7 1.22e+00          44.5539 1.00e+00        0.0991075              N/A     16.20s 0
   8 1.22e+00          8.66397 1.00e+00        0.0991075              N/A     14.91s 0
   9 1.20e+00          5.94055 1.00e+00        0.0991075              N/A     14.15s 0
  10 1.27e+00          17.2015 1.00e+00        0.0991075              N/A     13.74s 0
  11 1.17e+00           3.9188 1.00e+00        0.0991075              N/A     13.90s 0
  12 1.27e+00          31.9491 1.00e+00        0.0991075              N/A     12.94s 0
  13 1.41e+00          16.8107 1.00e+00        0.0991075              N/A     11.20s 0
  14 1.35e+00          10.7667 1.00e+00        0.0991075              N/A      9.81s 0
  15 1.38e+00      1.38687e+08 1.00e+00        0.0991075              N/A      8.84s 0
  16 1.25e+00          17.5492 1.00e+00        0.0991075              N/A      8.24s 0
  17 1.37e+00      1.45861e+06 1.00e+00        0.0991075              N/A      6.91s 0
  18 1.29e+00          128.203 1.00e+00        0.0991075              N/A      6.29s 0
  19 1.29e+00          12.3933 1.00e+00        0.0991075              N/A      4.78s 0
  20 1.24e+00          5.95191 1.00e+00        0.0991075              N/A      3.96s 0
  21 1.24e+00          25.0925 1.00e+00        0.0991075              N/A      2.92s 0
  22 1.19e+00          3.17552 1.00e+00        0.0991075              N/A      1.89s 0
  23 1.15e+00          1.09029 1.00e+00        0.0991075              N/A      0.95s 0
  24 1.24e+00          55856.8 1.00e+00        0.0991075              N/A      0.00s 0
  25 1.35e+00          12.2736 1.00e+00        0.0991075              N/A     22.38s 0
  26 1.26e+00          78.0341 1.00e+00        0.0991075              N/A     22.72s 0
  27 1.58e+00          17.2525 1.00e+00        0.0991075              N/A     21.13s 0
  28 1.34e+00      3.75452e+06 1.00e+00        0.0991075              N/A     21.14s 0
  29 1.38e+00          52205.7 1.00e+00        0.0991075              N/A     19.13s 0
  30 1.28e+00          12.9615 1.00e+00        0.0991075              N/A     19.59s 0
  31 1.39e+00          29.7599 1.00e+00        0.0991075              N/A     17.10s 0
  32 1.39e+00          385.529 1.00e+00        0.0991075              N/A     15.76s 0
  33 1.18e+00          28.1102 1.00e+00        0.0991075              N/A     15.30s 0
  34 1.49e+00          500.613 1.00e+00        0.0991075              N/A     14.50s 0
  35 1.17e+00          11.2515 1.00e+00        0.0991075              N/A     13.77s 0
  36 1.20e+00          37.5209 1.00e+00        0.0991075              N/A     12.34s 0
  37 1.26e+00           3.1021 1.00e+00        0.0991075              N/A     11.92s 0
  38 1.25e+00          3.45314 1.00e+00        0.0991075              N/A     10.52s 0
  39 1.24e+00          5.40583 1.00e+00        0.0991075              N/A      9.23s 0
  40 1.31e+00          19.6543 1.00e+00        0.0991075              N/A      8.64s 0
  41 1.30e+00          4.85586 1.00e+00        0.0991075              N/A      7.68s 0
  42 1.35e+00          147.809 1.00e+00        0.0991075              N/A      7.37s 0
  43 1.25e+00          8.76268 1.00e+00        0.0991075              N/A      5.72s 0
  44 1.24e+00          8.15813 1.00e+00        0.0991075              N/A      4.90s 0
  45 1.39e+00          5.21616 1.00e+00        0.0991075              N/A      3.98s 0
  46 1.21e+00          3.97078 1.00e+00        0.0991075              N/A      2.87s 0
  47 1.44e+00          13.5448 1.00e+00        0.0991075              N/A      1.94s 0
  48 1.35e+00          160.177 1.00e+00        0.0991075              N/A      0.97s 0
  49 1.32e+00           17.577 1.00e+00        0.0991075              N/A      0.00s 0
  50 1.30e+00          242.718 1.00e+00        0.0991075              N/A     22.84s 0
  51 1.31e+00          6.26931 1.00e+00        0.0991075              N/A     23.75s 0
