    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.72e+01       1.5607e+16 2.70e+01         0.174882              N/A      3.46s 0
   1 1.53e+01           386029 9.00e+00         0.104303              N/A     22.64s 0
   2 1.01e+01      1.64957e+06 2.50e+01        0.0608129              N/A     23.22s 0
   3 1.16e+01       6.1833e+06 2.50e+01        0.0608129              N/A     23.63s 0
   4 1.34e+01          61.7023 2.50e+01        0.0512859              N/A     24.14s 0
   5 1.48e+01          150.427 2.70e+01        0.0394928              N/A     22.38s 0
   6 2.25e+01           257352 4.10e+01        0.0394618              N/A     22.13s 0
   7 2.84e+01          212.094 2.90e+01        0.0379294              N/A     23.85s 0
   8 2.98e+01          267.953 2.70e+01        0.0349844              N/A     23.64s 0
   9 3.02e+01          394.396 2.70e+01        0.0349844              N/A     23.75s 0
  10 3.16e+01          11.9046 2.70e+01        0.0349844              N/A     23.80s 0
  11 3.08e+01          9555.48 2.70e+01        0.0349844              N/A     21.36s 0
  12 2.95e+01          231.961 3.30e+01        0.0332545              N/A     20.60s 0
  13 2.98e+01          167.397 3.50e+01        0.0323748              N/A     18.14s 0
  14 2.98e+01          134.808 5.90e+01        0.0321489              N/A     16.81s 0
  15 3.04e+01           36.934 3.50e+01        0.0302991              N/A     15.08s 0
  16 3.02e+01          333.881 3.50e+01        0.0302991              N/A     14.42s 0
  17 3.18e+01          39221.3 6.50e+01        0.0284271              N/A     12.05s 0
  18 3.34e+01          54.0992 6.50e+01        0.0284271              N/A     10.89s 0
  19 3.65e+01          18.3256 3.70e+01        0.0283088              N/A      8.83s 0
  20 3.93e+01           227321 8.10e+01        0.0281533              N/A      7.54s 0
  21 3.93e+01           233.48 3.70e+01        0.0283088              N/A      5.63s 0
  22 3.75e+01          255.228 8.10e+01        0.0281472              N/A      4.06s 0
  23 3.74e+01           416.01 5.30e+01        0.0282262              N/A      2.04s 0
  24 3.72e+01          19.1195 3.90e+01        0.0280512              N/A      0.00s 0
  25 3.68e+01          253.067 6.90e+01        0.0280351              N/A     45.85s 0
  26 3.82e+01          91.5632 3.90e+01        0.0280512              N/A     46.20s 0
  27 3.82e+01          19.3115 3.90e+01        0.0280512              N/A     45.00s 0
  28 3.72e+01           127.02 3.90e+01        0.0280512              N/A     42.16s 0
  29 3.78e+01           441357 3.70e+01        0.0276744              N/A     39.43s 0
  30 3.94e+01          252.794 3.70e+01        0.0272552              N/A     36.24s 0
  31 4.00e+01          156.174 3.70e+01        0.0272552              N/A     36.24s 0
  32 3.99e+01          60695.5 3.70e+01        0.0272552              N/A     34.69s 0
  33 4.02e+01          137.854 6.30e+01        0.0271328              N/A     32.60s 0
  34 4.00e+01          189.628 5.90e+01        0.0263289              N/A     30.65s 0
  35 3.99e+01          3.03254 5.90e+01        0.0263289              N/A     28.94s 0
  36 3.93e+01          253.128 3.70e+01        0.0266098              N/A     27.57s 0
  37 4.02e+01           147.23 3.70e+01        0.0266098              N/A     24.26s 0
  38 4.00e+01          11.2417 3.70e+01        0.0266098              N/A     22.78s 0
  39 3.88e+01          9.41858 3.90e+01        0.0263642              N/A     20.35s 0
  40 3.99e+01          135.607 3.90e+01        0.0263642              N/A     17.43s 0
  41 3.88e+01          174.043 3.90e+01        0.0261805              N/A     16.31s 0
  42 3.92e+01          26.1346 3.90e+01        0.0261805              N/A     14.59s 0
  43 3.85e+01          163.295 3.90e+01        0.0261805              N/A     12.39s 0
  44 3.89e+01          24.4453 3.90e+01        0.0261805              N/A     10.34s 0
  45 3.99e+01           455187 7.70e+01        0.0257446              N/A      8.21s 0
  46 4.03e+01          155.604 3.90e+01        0.0256767              N/A      6.36s 0
  47 4.02e+01          16.2139 3.90e+01        0.0256767              N/A      4.04s 0
  48 4.13e+01          85.7188 3.90e+01        0.0256767              N/A      2.11s 0
  49 4.19e+01          39.6296 3.90e+01        0.0256767              N/A      0.00s 0
  50 4.10e+01          16.9646 3.90e+01        0.0256767              N/A     52.43s 0
  51 4.03e+01          18.3239 4.30e+01        0.0255813              N/A     49.99s 0
  52 3.91e+01          125.904 4.30e+01        0.0255813              N/A     48.42s 0
