    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.74e+01      3.88881e+16 1.50e+01         0.138082              N/A      4.59s 0
   1 1.37e+01      1.69595e+06 3.00e+00         0.115169              N/A     22.50s 0
   2 8.65e+00          165.895 1.00e+00        0.0996617              N/A     23.59s 0
   3 8.21e+00          51.0566 1.90e+01        0.0905599              N/A     22.06s 0
   4 4.56e+00          419.643 1.70e+01        0.0759825              N/A     21.83s 0
   5 3.54e+00          446.014 1.70e+01        0.0721152              N/A     19.83s 0
   6 3.97e+00          52.5052 1.70e+01        0.0668901              N/A     18.54s 0
   7 8.01e+00           658996 1.70e+01        0.0668901              N/A     17.40s 0
   8 1.28e+01          732.717 1.70e+01        0.0410701              N/A     18.16s 0
   9 1.59e+01          1746.89 1.70e+01        0.0410701              N/A     19.62s 0
  10 1.64e+01      6.51868e+12 1.70e+01        0.0410701              N/A     19.36s 0
  11 1.70e+01      6.51868e+12 1.70e+01        0.0410701              N/A     18.38s 0
  12 1.66e+01           418197 1.70e+01        0.0410701              N/A     17.35s 0
  13 1.68e+01          561.227 1.70e+01        0.0410701              N/A     15.70s 0
  14 1.67e+01      6.51868e+12 1.70e+01        0.0410701              N/A     14.33s 0
  15 1.68e+01          860.704 1.70e+01        0.0410701              N/A     12.61s 0
  16 1.73e+01          33.2823 3.30e+01        0.0366694              N/A     11.75s 0
  17 1.76e+01          28.4311 3.30e+01        0.0366694              N/A     10.10s 0
  18 1.71e+01           901669 3.30e+01        0.0366694              N/A      9.05s 0
  19 1.78e+01          17.8728 3.10e+01        0.0396262              N/A      7.33s 0
  20 1.71e+01          33.8264 3.30e+01        0.0366694              N/A      6.16s 0
  21 1.73e+01          47277.6 6.30e+01           0.0308              N/A      4.46s 0
  22 1.72e+01          19.2366 1.70e+01        0.0402471              N/A      3.04s 0
  23 1.73e+01           21.473 3.30e+01        0.0366694              N/A      1.46s 0
  24 1.75e+01          22.7367 3.30e+01        0.0366694              N/A      0.00s 0
  25 1.71e+01           22.597 3.30e+01        0.0352192              N/A     36.90s 0
  26 1.74e+01          11212.4 3.30e+01        0.0352192              N/A     34.27s 0
  27 1.71e+01          68580.2 3.30e+01        0.0352192              N/A     33.29s 0
  28 1.72e+01          5.27811 1.70e+01        0.0402471              N/A     32.64s 0
  29 1.72e+01          11.2292 3.30e+01        0.0352192              N/A     30.23s 0
  30 1.75e+01          9.83642 3.30e+01        0.0352192              N/A     28.99s 0
  31 1.67e+01          328.162 3.30e+01        0.0352192              N/A     27.87s 0
  32 1.69e+01          28.1191 3.30e+01        0.0352192              N/A     26.49s 0
  33 1.71e+01          24.8004 1.70e+01        0.0397407              N/A     25.11s 0
  34 1.71e+01          29.0859 3.30e+01        0.0352192              N/A     23.28s 0
  35 1.68e+01          30.4028 1.70e+01        0.0397407              N/A     21.53s 0
  36 1.72e+01          44.9063 1.70e+01        0.0366442              N/A     20.17s 0
  37 1.67e+01          159.823 3.30e+01        0.0352192              N/A     17.75s 0
  38 1.77e+01          50.9397 1.70e+01        0.0366442              N/A     16.58s 0
  39 1.72e+01      4.14147e+12 3.30e+01        0.0350359              N/A     15.26s 0
  40 1.77e+01          29.1032 3.30e+01        0.0350359              N/A     13.69s 0
  41 1.74e+01          27.1558 3.30e+01        0.0350359              N/A     12.72s 0
  42 1.73e+01          36.4549 3.30e+01        0.0350359              N/A     10.78s 0
  43 1.73e+01          232.655 1.70e+01        0.0365114              N/A      9.50s 0
  44 1.75e+01           412694 3.30e+01        0.0343431              N/A      7.66s 0
  45 1.75e+01          37.0925 3.30e+01        0.0332711              N/A      6.04s 0
  46 1.71e+01          20.2449 3.30e+01        0.0343431              N/A      4.67s 0
  47 1.72e+01           32.749 1.70e+01         0.036024              N/A      2.91s 0
  48 1.70e+01          157.193 1.70e+01         0.036024              N/A      1.49s 0
  49 1.70e+01          28.1862 3.30e+01        0.0339152              N/A      0.00s 0
  50 1.72e+01          31.9509 3.30e+01        0.0339152              N/A     35.67s 0
  51 1.72e+01           10.033 3.30e+01        0.0339152              N/A     35.10s 0
  52 1.71e+01           19.799 3.30e+01        0.0334002              N/A     33.22s 0
