    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.65e+01      6.37566e+12 9.00e+00         0.234783              N/A      3.68s 0
   1 1.22e+01          136.065 5.00e+00         0.207581              N/A     22.26s 0
   2 7.07e+00          122.204 1.00e+00          0.11778              N/A     22.34s 0
   3 6.37e+00          1695.61 5.00e+00         0.100014              N/A     23.59s 0
   4 5.95e+00          70.2532 9.00e+00        0.0903134              N/A     21.47s 0
   5 5.21e+00          45.9603 9.00e+00        0.0903134              N/A     22.47s 0
   6 6.17e+00          23.4445 1.10e+01        0.0875084              N/A     19.57s 0
   7 6.74e+00          64.6968 1.10e+01        0.0635015              N/A     19.87s 0
   8 8.46e+00          9.61551 1.50e+01        0.0502389              N/A     19.11s 0
   9 1.23e+01           20.886 1.50e+01        0.0502389              N/A     17.66s 0
  10 1.57e+01          7.56403 1.90e+01        0.0426068              N/A     18.68s 0
  11 1.82e+01           12.979 1.90e+01        0.0426068              N/A     18.96s 0
  12 1.93e+01          5.44796 1.90e+01        0.0426068              N/A     18.36s 0
  13 1.97e+01          8.93276 1.90e+01        0.0426068              N/A     17.70s 0
  14 2.17e+01          350.885 2.90e+01        0.0416669              N/A     16.02s 0
  15 2.25e+01          23.0515 2.90e+01        0.0416669              N/A     14.77s 0
  16 2.20e+01          1.94956 3.30e+01        0.0416784              N/A     13.46s 0
  17 2.13e+01          1.86256 4.10e+01        0.0414024              N/A     12.27s 0
  18 2.08e+01          6.89141 2.90e+01        0.0391109              N/A      9.89s 0
  19 2.00e+01          3.60381 2.90e+01        0.0391109              N/A      8.24s 0
  20 1.99e+01          5.57458 2.90e+01        0.0391109              N/A      6.67s 0
  21 2.03e+01          2.31025 4.10e+01        0.0368046              N/A      5.00s 0
  22 2.02e+01          11.0427 4.10e+01        0.0368046              N/A      3.22s 0
  23 2.23e+01      1.31474e+09 4.10e+01        0.0368046              N/A      1.67s 0
  24 2.44e+01          3.96449 4.10e+01        0.0368046              N/A      0.00s 0
  25 2.87e+01           156227 4.90e+01        0.0361378              N/A     43.56s 0
  26 3.22e+01           547571 4.90e+01        0.0361378              N/A     44.06s 0
  27 3.31e+01          20274.8 4.90e+01        0.0361378              N/A     44.17s 0
  28 3.69e+01          10.5014 4.70e+01        0.0360393              N/A     43.24s 0
  29 3.92e+01          4.08589 6.50e+01        0.0359356              N/A     44.11s 0
  30 3.91e+01           4.9156 4.50e+01        0.0360796              N/A     41.02s 0
  31 4.07e+01          1.30607 6.50e+01        0.0359356              N/A     40.85s 0
  32 4.12e+01          6.59083 6.50e+01        0.0359356              N/A     40.04s 0
  33 4.24e+01           126826 6.50e+01        0.0359356              N/A     36.55s 0
  34 4.31e+01          18039.1 4.90e+01         0.035928              N/A     35.15s 0
  35 4.25e+01          3.10028 5.10e+01        0.0359073              N/A     32.48s 0
  36 4.26e+01          11.1305 5.10e+01        0.0359073              N/A     29.83s 0
  37 4.42e+01         0.362667 4.90e+01        0.0359085              N/A     27.84s 0
  38 4.26e+01          13.5301 4.90e+01        0.0359085              N/A     26.88s 0
  39 4.31e+01          39728.3 7.30e+01         0.035827              N/A     23.46s 0
  40 3.94e+01          2.23528 4.30e+01         0.035999              N/A     22.39s 0
  41 3.90e+01          2.19156 4.30e+01         0.035999              N/A     18.69s 0
  42 4.04e+01          9.72808 5.90e+01         0.035898              N/A     15.76s 0
  43 4.15e+01            1.614 5.90e+01         0.035898              N/A     14.11s 0
  44 4.22e+01          1.15719 4.70e+01        0.0358256              N/A     11.68s 0
  45 4.22e+01           447765 5.50e+01        0.0358454              N/A      9.58s 0
  46 4.15e+01          3.99752 7.10e+01        0.0358235              N/A      7.00s 0
  47 4.25e+01         0.537424 7.10e+01        0.0358235              N/A      4.82s 0
  48 4.06e+01          5.01861 4.30e+01        0.0359663              N/A      2.38s 0
  49 4.10e+01         0.594249 6.30e+01        0.0358687              N/A      0.00s 0
  50 3.96e+01          1.09333 4.50e+01         0.035903              N/A     54.59s 0
  51 3.85e+01          6.32386 6.30e+01        0.0358687              N/A     50.32s 0
  52 3.74e+01          5.13203 4.30e+01         0.035999              N/A     49.13s 0
