    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.68e+01      4.69371e+10 9.00e+00         0.234407              N/A      4.45s 0
   1 1.28e+01           263739 1.00e+00         0.131735              N/A     20.05s 0
   2 7.46e+00          75.8855 1.50e+01         0.097512              N/A     24.45s 0
   3 6.95e+00          135.214 1.50e+01         0.097512              N/A     23.08s 0
   4 6.75e+00          10.0223 1.50e+01         0.097512              N/A     22.00s 0
   5 3.73e+00      1.07126e+11 1.50e+01         0.097512              N/A     20.18s 0
   6 6.43e+00          562.173 1.10e+01         0.097512              N/A     19.61s 0
   7 1.05e+01          23721.2 1.10e+01         0.097512              N/A     18.90s 0
   8 1.25e+01          3192.33 1.10e+01         0.097512              N/A     19.59s 0
   9 1.25e+01          4403.42 1.10e+01         0.097512              N/A     19.37s 0
  10 1.17e+01          2478.36 1.50e+01         0.097512              N/A     18.64s 0
  11 1.17e+01          3982.64 1.10e+01         0.097512              N/A     17.11s 0
  12 1.13e+01          3712.69 1.10e+01         0.097512              N/A     15.62s 0
  13 1.10e+01          4930.73 1.10e+01         0.097512              N/A     14.53s 0
  14 1.10e+01          4878.24 1.10e+01         0.097512              N/A     13.11s 0
  15 1.10e+01          3347.67 1.10e+01         0.097512              N/A     12.04s 0
  16 1.14e+01            62939 1.10e+01         0.097512              N/A     10.91s 0
  17 1.11e+01          4482.53 1.10e+01         0.097512              N/A      9.09s 0
  18 1.10e+01          2958.24 1.10e+01         0.097512              N/A      8.23s 0
  19 1.11e+01          2582.16 1.10e+01         0.097512              N/A      6.51s 0
  20 1.12e+01          6330.59 1.10e+01         0.097512              N/A      5.32s 0
  21 1.12e+01          3137.68 1.10e+01         0.097512              N/A      4.02s 0
  22 1.10e+01          3212.23 1.10e+01         0.097512              N/A      2.76s 0
  23 1.11e+01          2850.32 1.10e+01         0.097512              N/A      1.30s 0
  24 1.09e+01      1.04236e+06 1.10e+01         0.097512              N/A      0.00s 0
  25 1.08e+01           4573.6 1.10e+01         0.097512              N/A     32.31s 0
  26 1.11e+01          3873.81 1.10e+01         0.097512              N/A     32.35s 0
  27 1.09e+01          4901.21 1.10e+01         0.097512              N/A     29.56s 0
  28 1.11e+01          4841.81 1.10e+01         0.097512              N/A     28.64s 0
  29 1.10e+01          5020.47 1.10e+01         0.097512              N/A     26.92s 0
  30 1.10e+01           5611.1 1.10e+01         0.097512              N/A     25.47s 0
  31 1.13e+01          4557.21 1.10e+01         0.097512              N/A     23.84s 0
  32 1.11e+01          4098.69 1.10e+01         0.097512              N/A     23.63s 0
  33 1.12e+01          3845.26 1.10e+01         0.097512              N/A     20.99s 0
  34 1.13e+01          4645.97 1.10e+01         0.097512              N/A     19.91s 0
  35 1.10e+01          3759.06 1.10e+01         0.097512              N/A     19.08s 0
  36 1.11e+01           356641 1.10e+01         0.097512              N/A     17.45s 0
  37 1.14e+01          4914.32 1.10e+01         0.097512              N/A     16.37s 0
  38 1.10e+01          6395.84 1.10e+01         0.097512              N/A     16.10s 0
  39 1.12e+01           191936 1.10e+01         0.097512              N/A     13.57s 0
  40 1.08e+01           193794 1.10e+01         0.097512              N/A     12.20s 0
  41 1.11e+01          4377.72 1.10e+01         0.097512              N/A     11.00s 0
  42 1.10e+01          4569.67 1.10e+01         0.097512              N/A      9.57s 0
  43 1.12e+01          3876.62 1.10e+01         0.097512              N/A      8.16s 0
  44 1.11e+01          3758.31 1.10e+01         0.097512              N/A      6.65s 0
  45 1.08e+01          3059.12 1.50e+01         0.097512              N/A      5.59s 0
  46 1.09e+01          4155.27 1.10e+01         0.097512              N/A      4.03s 0
  47 1.11e+01          5890.84 1.10e+01         0.097512              N/A      2.91s 0
  48 1.10e+01          3081.04 1.10e+01         0.097512              N/A      1.39s 0
  49 1.11e+01           5545.1 1.10e+01         0.097512              N/A      0.00s 0
  50 1.12e+01          4874.62 1.10e+01         0.097512              N/A     32.27s 0
  51 1.13e+01      2.16614e+06 1.10e+01         0.097512              N/A     31.15s 0
  52 1.11e+01          3989.58 1.10e+01         0.097512              N/A     29.76s 0
  53 1.12e+01           3903.3 1.10e+01         0.097512              N/A     28.98s 0
