    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.66e+01      1.96023e+10 9.00e+00         0.111276              N/A      4.05s 0
   1 1.15e+01           641826 1.50e+01        0.0934194              N/A     22.54s 0
   2 7.47e+00          103.059 1.50e+01        0.0934194              N/A     24.26s 0
   3 7.96e+00          5.44343 1.10e+01        0.0934194              N/A     23.92s 0
   4 7.28e+00          67938.7 1.30e+01        0.0881678              N/A     24.37s 0
   5 5.20e+00          18.0571 1.30e+01        0.0881678              N/A     21.95s 0
   6 5.71e+00          5.89696 1.30e+01        0.0656333              N/A     21.14s 0
   7 7.91e+00          7.09532 1.30e+01        0.0656333              N/A     21.62s 0
   8 1.08e+01          8.52651 1.30e+01        0.0656333              N/A     19.85s 0
   9 1.20e+01          18.6125 1.30e+01        0.0656333              N/A     18.33s 0
  10 1.22e+01          3.59371 2.30e+01        0.0577353              N/A     17.70s 0
  11 1.27e+01           147288 2.30e+01        0.0577353              N/A     16.96s 0
  12 1.28e+01          1.18671 2.30e+01        0.0577353              N/A     15.49s 0
  13 1.28e+01           360903 2.30e+01        0.0548361              N/A     14.26s 0
  14 1.29e+01          7.49171 2.30e+01        0.0548361              N/A     13.24s 0
  15 1.24e+01          3.07513 1.70e+01        0.0456854              N/A     11.96s 0
  16 1.17e+01          1.91325 2.10e+01        0.0390444              N/A     10.46s 0
  17 1.38e+01          6.39251 3.70e+01        0.0342196              N/A      8.86s 0
  18 1.76e+01          11360.3 3.70e+01        0.0342196              N/A      7.84s 0
  19 1.98e+01           26.377 3.70e+01        0.0342196              N/A      7.38s 0
  20 1.95e+01          34.0754 4.30e+01        0.0329545              N/A      6.25s 0
  21 1.81e+01           237637 4.70e+01        0.0327413              N/A      4.62s 0
  22 1.76e+01          3.38807 5.90e+01        0.0332296              N/A      3.21s 0
  23 1.69e+01          6.02764 3.10e+01        0.0371615              N/A      1.53s 0
  24 1.59e+01          1.92549 4.10e+01        0.0322326              N/A      0.00s 0
  25 1.56e+01             8129 4.10e+01        0.0322326              N/A     34.95s 0
  26 1.46e+01          1.16564 1.90e+01        0.0361214              N/A     31.89s 0
  27 1.44e+01         0.632343 1.50e+01         0.038849              N/A     31.15s 0
  28 1.31e+01          107.846 1.90e+01        0.0361214              N/A     29.35s 0
  29 1.18e+01          28018.6 1.90e+01        0.0361214              N/A     27.43s 0
  30 1.14e+01          1137.21 1.90e+01        0.0361214              N/A     26.48s 0
  31 1.09e+01          14.1651 1.50e+01         0.038849              N/A     25.98s 0
  32 1.11e+01          3.70965 1.10e+01        0.0396395              N/A     22.45s 0
  33 1.11e+01          16.2873 1.10e+01        0.0396395              N/A     21.59s 0
  34 1.11e+01          3.31836 1.10e+01        0.0396395              N/A     19.83s 0
  35 1.11e+01           354728 1.10e+01        0.0396395              N/A     18.45s 0
  36 1.12e+01          6.65844 1.10e+01        0.0396395              N/A     17.83s 0
  37 1.09e+01          21688.5 1.10e+01        0.0396395              N/A     16.00s 0
  38 1.12e+01          147.723 1.10e+01        0.0396395              N/A     14.86s 0
  39 1.12e+01          9.24274 1.10e+01        0.0396395              N/A     13.17s 0
  40 1.14e+01          3.73449 1.10e+01        0.0396395              N/A     11.94s 0
  41 1.11e+01           107863 1.10e+01        0.0396395              N/A     11.10s 0
  42 1.14e+01          151.161 1.10e+01        0.0396395              N/A      9.24s 0
  43 1.12e+01          4.36443 1.10e+01        0.0396395              N/A      8.13s 0
  44 1.12e+01          102.655 1.10e+01        0.0396395              N/A      6.91s 0
  45 1.12e+01          26.0581 1.10e+01        0.0396395              N/A      5.38s 0
  46 1.11e+01          16484.4 1.10e+01        0.0396395              N/A      4.14s 0
  47 1.10e+01          52771.7 1.10e+01        0.0396395              N/A      2.69s 0
  48 1.12e+01          5.35542 2.90e+01        0.0314887              N/A      1.35s 0
  49 1.13e+01         0.596262 2.90e+01        0.0314887              N/A      0.00s 0
  50 1.14e+01           16.732 2.10e+01         0.038931              N/A     31.47s 0
  51 1.14e+01          6.16377 2.50e+01        0.0341543              N/A     30.44s 0
  52 1.10e+01          1.78676 1.10e+01        0.0396395              N/A     29.66s 0
