    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen Complexity          Fitness Complexity          Fitness      OOB Fitness  Time Left
   0 3.69e+01      3.10714e+11 3.00e+00         0.190877              N/A     20.41s 0
   1 1.27e+01          69.2966 1.00e+00         0.116086              N/A     21.79s 0
   2 6.73e+00          71.7136 5.00e+00         0.100682              N/A     24.47s 0
   3 5.60e+00          32.8163 1.30e+01        0.0827049              N/A     22.39s 0
   4 3.10e+00          8.46243 1.30e+01        0.0827049              N/A     22.28s 0
   5 4.40e+00           537833 1.30e+01        0.0827049              N/A     19.75s 0
   6 5.86e+00          10.1184 1.30e+01        0.0827049              N/A     19.49s 0
   7 6.92e+00          10.1373 1.30e+01        0.0827049              N/A     21.27s 0
   8 8.90e+00           628471 2.50e+01        0.0813702              N/A     18.83s 0
   9 1.07e+01           166772 2.90e+01        0.0642462              N/A     17.90s 0
  10 1.19e+01          58.2887 1.70e+01        0.0596691              N/A     17.23s 0
  11 1.37e+01          365.835 1.70e+01        0.0596691              N/A     16.65s 0
  12 1.55e+01          98040.4 1.70e+01        0.0545992              N/A     16.31s 0
  13 1.77e+01           488086 2.90e+01        0.0516844              N/A     15.24s 0
  14 2.06e+01          1227.69 4.30e+01        0.0503385              N/A     14.80s 0
  15 2.06e+01          242.196 4.30e+01        0.0503385              N/A     13.76s 0
  16 1.97e+01          1371.35 2.90e+01        0.0516844              N/A     12.31s 0
  17 1.95e+01          3235.69 2.90e+01        0.0516844              N/A     10.96s 0
  18 1.76e+01          2605.66 2.90e+01        0.0516844              N/A      9.30s 0
  19 1.72e+01          3863.54 4.10e+01        0.0516858              N/A      7.37s 0
  20 1.66e+01          4196.24 3.10e+01        0.0504388              N/A      6.03s 0
  21 1.52e+01          3601.84 1.70e+01        0.0545992              N/A      4.53s 0
  22 1.39e+01          1686.32 1.70e+01        0.0545992              N/A      2.90s 0
  23 1.16e+01          835.317 1.30e+01        0.0545992              N/A      1.37s 0
  24 1.12e+01           182.19 1.30e+01        0.0545992              N/A      0.00s 0
  25 1.11e+01           78.335 1.10e+01        0.0520764              N/A     30.54s 0
  26 1.12e+01          28.9896 1.10e+01        0.0520764              N/A     30.46s 0
  27 1.13e+01          23.5323 1.10e+01        0.0520764              N/A     29.89s 0
  28 1.12e+01           356.42 1.10e+01        0.0520764              N/A     29.22s 0
  29 1.09e+01          48.1061 1.10e+01        0.0520764              N/A     27.22s 0
  30 1.12e+01          85682.1 1.10e+01        0.0520764              N/A     24.75s 0
  31 1.10e+01          43.8503 1.10e+01        0.0520764              N/A     23.69s 0
  32 1.11e+01          5.22607 1.10e+01        0.0520764              N/A     22.76s 0
  33 1.11e+01          70.3624 1.10e+01        0.0520764              N/A     20.60s 0
  34 1.09e+01           209273 1.10e+01        0.0520764              N/A     20.47s 0
  35 1.12e+01          793.024 1.10e+01        0.0520764              N/A     18.35s 0
  36 1.10e+01          26.8044 1.10e+01        0.0520764              N/A     18.85s 0
  37 1.08e+01          42.9382 1.10e+01        0.0520764              N/A     16.05s 0
  38 1.12e+01          52.6841 1.10e+01        0.0520764              N/A     14.32s 0
  39 1.11e+01          189.134 1.10e+01        0.0520764              N/A     13.59s 0
  40 1.09e+01           209339 1.10e+01        0.0520764              N/A     11.79s 0
  41 1.12e+01          89.2471 1.10e+01        0.0520764              N/A     11.08s 0
  42 1.12e+01          25.3086 1.10e+01        0.0520764              N/A      9.71s 0
  43 1.12e+01          34.4238 1.10e+01        0.0520764              N/A      7.69s 0
  44 1.14e+01          71.0592 1.10e+01        0.0520764              N/A      6.73s 0
  45 1.10e+01          3.89398 1.10e+01        0.0520764              N/A      5.20s 0
  46 1.10e+01           483562 1.10e+01        0.0520764              N/A      4.10s 0
  47 1.08e+01          352.196 1.10e+01        0.0520764              N/A      2.62s 0
  48 1.12e+01          56.6969 1.10e+01        0.0520764              N/A      1.27s 0
  49 1.11e+01           100.38 1.10e+01        0.0520764              N/A      0.00s 0
  50 1.12e+01           320867 1.10e+01        0.0520764              N/A     30.85s 0
  51 1.13e+01          187.878 1.10e+01        0.0520764              N/A     29.91s 0
  52 1.09e+01          21.0942 1.10e+01        0.0520764              N/A     31.91s 0
