    |          Population Average          |           Best Individual            |
---- -------------------------------------- -------------------------------------- ----------
Gen  Length       Kommenda     Fitness        Length       Kommenda     Fitness        Time Left    Front Size
0    3.930e+01    1.275e+18    2.931e+15      7.000e+00    1.300e+01    1.243e-01      14.43s       0         
1    7.598e+00    1.041e+03    3.630e+12      7.000e+00    9.000e+00    6.597e-02      1.20m        0         
2    8.385e+00    5.260e+02    1.528e+01      1.100e+01    4.600e+01    5.975e-02      4.91m        0         
3    1.073e+01    1.447e+03    7.173e+02      1.100e+01    5.600e+01    5.235e-02      3.10m        0         
4    1.321e+01    9.254e+03    2.367e+02      1.100e+01    5.600e+01    5.235e-02      3.69m        0         
5    1.462e+01    9.760e+03    1.032e+02      1.300e+01    1.260e+02    4.129e-02      3.24m        0         
6    1.701e+01    7.757e+06    1.048e+01      1.300e+01    1.260e+02    4.129e-02      2.43m        0         
7    2.093e+01    1.558e+06    2.099e+02      2.300e+01    3.636e+03    3.584e-02      2.43m        0         
8    2.634e+01    1.698e+08    2.232e+03      2.300e+01    2.636e+03    3.408e-02      1.74m        0         
9    3.089e+01    1.077e+13    8.006e+00      4.100e+01    1.354e+05    2.926e-02      1.18m        0         
10   3.257e+01    1.933e+11    4.690e+00      4.100e+01    1.871e+05    2.632e-02      1.23m        0         
11   3.574e+01    5.014e+11    5.225e+01      4.900e+01    1.586e+06    2.587e-02      1.14m        0         
12   3.835e+01    2.396e+12    1.061e+01      5.900e+01    5.658e+08    2.448e-02      1.07m        0         
13   4.071e+01    2.352e+14    9.123e+01      5.900e+01    3.006e+08    2.448e-02      45.60s       0         
14   4.234e+01    1.334e+12    3.298e+01      4.100e+01    1.535e+05    2.261e-02      42.13s       0         
15   4.333e+01    6.219e+13    1.152e+01      4.300e+01    2.731e+05    2.227e-02      42.24s       0         
16   4.241e+01    1.075e+13    3.483e+00      4.500e+01    5.646e+05    2.158e-02      34.80s       0         
17   4.388e+01    4.675e+16    1.488e+01      4.500e+01    5.646e+05    2.158e-02      27.94s       0         
18   4.478e+01    1.839e+19    3.794e+02      7.100e+01    4.047e+08    2.113e-02      26.39s       0         
19   4.397e+01    4.496e+15    6.876e+02      7.300e+01    8.863e+08    2.112e-02      19.45s       0         
20   4.459e+01    1.174e+16    6.602e+01      5.300e+01    3.126e+06    2.097e-02      15.29s       0         
21   4.736e+01    1.573e+13    4.600e+01      5.300e+01    3.126e+06    2.097e-02      14.38s       0         
22   4.804e+01    9.640e+15    2.123e+02      5.300e+01    3.126e+06    2.097e-02      7.54s        0         
23   4.838e+01    2.493e+14    4.269e+07      8.100e+01    2.157e+10    2.094e-02      3.94s        0         
24   4.841e+01    7.186e+18    3.511e+01      5.900e+01    7.515e+06    2.084e-02      0.00s        0         
25   4.988e+01    4.403e+16    4.460e+01      3.500e+01    9.374e+04    1.872e-02      1.74m        0         
26   4.806e+01    2.227e+20    5.680e+01      3.500e+01    9.374e+04    1.872e-02      1.69m        0         
27   4.998e+01    8.859e+14    2.668e+01      5.300e+01    3.712e+06    1.826e-02      1.52m        0         
28   4.965e+01    6.005e+13    3.659e+01      4.100e+01    4.057e+05    1.787e-02      1.53m        0         
29   4.828e+01    6.393e+14    7.322e+00      4.100e+01    4.057e+05    1.787e-02      1.48m        0         
30   4.744e+01    2.457e+13    4.829e+01      4.100e+01    3.407e+05    1.733e-02      1.55m        0         
31   4.683e+01    1.359e+15    5.162e+02      7.500e+01    1.018e+10    1.732e-02      1.55m        0         
32   4.613e+01    4.869e+14    3.683e+00      4.100e+01    3.407e+05    1.733e-02      1.30m        0         
33   4.806e+01    6.032e+13    8.274e+03      4.100e+01    3.407e+05    1.733e-02      1.20m        0         
34   4.678e+01    3.840e+14    2.546e+01      4.100e+01    3.407e+05    1.733e-02      59.56s       0         
35   4.618e+01    1.190e+13    8.879e+00      4.100e+01    3.407e+05    1.733e-02      1.02m        0         
36   4.811e+01    6.680e+15    2.292e+01      4.100e+01    3.407e+05    1.733e-02      1.20m        0         
37   4.651e+01    2.432e+15    1.236e+02      4.100e+01    3.407e+05    1.733e-02      45.84s       0         
38   4.898e+01    2.793e+18    2.213e+01      4.100e+01    3.407e+05    1.733e-02      44.06s       0         
39   4.841e+01    1.721e+15    4.761e+06      5.100e+01    1.462e+06    1.713e-02      42.06s       0         
40   5.051e+01    1.729e+15    1.238e+02      5.100e+01    1.462e+06    1.713e-02      36.53s       0         
41   5.213e+01    8.538e+16    3.560e+01      3.300e+01    1.823e+04    1.683e-02      37.97s       0         
42   5.220e+01    1.100e+15    4.487e+01      3.300e+01    1.823e+04    1.683e-02      28.95s       0         
43   5.437e+01    2.453e+16    2.076e+02      3.500e+01    3.671e+04    1.666e-02      27.14s       0         
44   5.230e+01    5.244e+17    6.272e+00      3.500e+01    3.671e+04    1.666e-02      25.70s       0         
45   5.175e+01    4.040e+19    2.146e+01      3.500e+01    3.671e+04    1.666e-02      21.02s       0         
46   5.273e+01    8.602e+18    1.856e+03      8.900e+01    4.562e+11    1.619e-02      14.79s       0         
47   5.123e+01    1.034e+16    2.391e+01      8.500e+01    3.422e+11    1.639e-02      10.18s       0         
48   5.266e+01    2.112e+20    4.758e+01      1.230e+02    1.322e+16    1.628e-02      4.38s        0         
49   4.974e+01    8.709e+16    1.414e+01      9.700e+01    4.892e+09    1.360e-02      0.00s        0         
50   4.973e+01    1.036e+17    2.743e+02      9.500e+01    1.703e+09    1.357e-02      1.76m        0         
51   4.985e+01    2.303e+18    2.927e+01      9.100e+01    1.137e+09    1.352e-02      1.77m        0         
52   4.987e+01    1.338e+22    1.966e+01      1.150e+02    4.755e+12    1.340e-02      1.79m        0         
53   5.188e+01    5.775e+18    5.380e+01      1.030e+02    1.768e+12    1.285e-02      1.63m        0         
54   4.970e+01    2.158e+16    5.950e+02      9.300e+01    1.873e+10    1.357e-02      1.35m        0         
55   4.988e+01    1.865e+19    4.261e+02      9.500e+01    4.077e+10    1.370e-02      1.25m        0         
56   4.678e+01    6.977e+18    3.074e+02      5.700e+01    2.973e+06    1.369e-02      1.31m        0         
57   4.731e+01    1.936e+13    2.191e+01      8.300e+01    5.666e+08    1.316e-02      1.41m        0         
58   4.892e+01    2.378e+16    5.521e+04      8.300e+01    5.666e+08    1.316e-02      1.06m        0         
59   4.823e+01    6.263e+14    3.801e+00      8.100e+01    2.583e+08    1.349e-02      1.22m        0         
60   4.953e+01    6.030e+12    4.354e+05      1.190e+02    7.128e+11    1.316e-02      1.17m        0         
61   5.138e+01    2.152e+15    2.966e+01      7.700e+01    4.442e+07    1.289e-02      1.19m        0         
62   5.309e+01    1.236e+15    3.729e+01      1.230e+02    3.341e+14    1.277e-02      53.46s       0         
63   5.285e+01    3.802e+16    6.251e+01      5.100e+01    3.351e+05    1.310e-02      51.70s       0         
