    |          Population Average          |           Best Individual            |
---- -------------------------------------- -------------------------------------- ----------
Gen  Length       Kommenda     Fitness        Length       Kommenda     Fitness        Time Left    Front Size
0    3.724e+01    6.746e+13    1.561e+16      2.700e+01    1.749e-01    8.661e+03      5.36s        2         
1    1.681e+01    1.583e+06    2.151e+06      2.700e+01    5.595e-02    1.194e+04      9.26s        6         
2    1.707e+01    3.601e+07    1.809e+06      1.900e+01    4.923e-02    4.710e+02      9.12s        7         
3    1.354e+01    4.565e+10    1.005e+06      1.900e+01    4.758e-02    5.670e+02      7.95s        5         
4    1.318e+01    7.712e+04    6.995e+05      1.900e+01    4.758e-02    5.670e+02      6.97s        5         
5    1.255e+01    7.353e+05    2.112e+06      2.500e+01    3.998e-02    1.484e+04      8.43s        4         
6    1.432e+01    1.654e+06    6.612e+05      3.700e+01    3.950e-02    1.542e+05      6.04s        5         
7    1.901e+01    7.029e+05    4.034e+05      3.700e+01    3.555e-02    1.567e+05      6.23s        6         
8    2.105e+01    4.301e+06    1.442e+06      4.900e+01    3.505e-02    1.679e+06      6.57s        8         
9    2.548e+01    1.101e+11    7.991e+05      4.900e+01    3.325e-02    1.679e+06      6.48s        9         
10   2.338e+01    2.955e+06    3.800e+05      4.900e+01    3.122e-02    1.679e+06      5.99s        8         
11   2.236e+01    9.051e+06    8.035e+05      4.900e+01    3.122e-02    1.679e+06      5.32s        10        
12   2.197e+01    4.902e+11    4.216e+04      4.900e+01    3.122e-02    1.679e+06      5.73s        12        
13   2.322e+01    1.403e+08    5.960e+05      4.900e+01    3.122e-02    1.679e+06      4.84s        11        
14   2.282e+01    5.984e+08    8.606e+04      2.500e+01    3.078e-02    2.970e+03      4.22s        8         
15   1.630e+01    4.810e+07    1.245e+03      2.500e+01    3.078e-02    2.970e+03      3.32s        8         
16   1.559e+01    1.595e+05    1.111e+03      2.700e+01    2.980e-02    4.074e+03      2.95s        10        
17   1.656e+01    1.674e+05    4.288e+05      2.700e+01    2.980e-02    4.074e+03      2.78s        9         
18   1.692e+01    3.726e+04    1.152e+10      2.700e+01    2.874e-02    4.074e+03      2.47s        10        
19   1.786e+01    3.764e+05    3.363e+05      2.700e+01    2.874e-02    4.074e+03      2.39s        9         
20   1.632e+01    3.757e+04    1.218e+06      2.700e+01    2.874e-02    4.074e+03      1.56s        9         
21   1.655e+01    8.587e+08    4.916e+06      2.700e+01    2.874e-02    4.074e+03      1.10s        10        
22   1.745e+01    1.616e+12    1.072e+05      2.700e+01    2.874e-02    4.074e+03      0.79s        11        
23   1.744e+01    1.235e+08    3.127e+11      2.700e+01    2.874e-02    4.074e+03      0.39s        11        
24   1.730e+01    2.349e+12    4.809e+05      2.700e+01    2.874e-02    4.074e+03      0.00s        10        
25   1.730e+01    4.560e+07    2.285e+05      2.700e+01    2.874e-02    4.074e+03      9.56s        10        
26   1.710e+01    4.342e+09    3.709e+05      2.700e+01    2.874e-02    4.074e+03      11.56s       10        
27   1.723e+01    4.847e+10    4.786e+04      2.900e+01    2.873e-02    5.667e+03      8.93s        11        
28   1.796e+01    1.041e+08    4.215e+05      2.900e+01    2.873e-02    5.667e+03      8.47s        11        
29   1.769e+01    9.394e+07    1.997e+03      2.900e+01    2.873e-02    5.667e+03      8.34s        11        
30   1.816e+01    5.624e+07    5.065e+05      2.900e+01    2.873e-02    5.667e+03      7.87s        11        
31   1.775e+01    6.835e+06    1.973e+03      2.900e+01    2.873e-02    5.667e+03      7.42s        11        
32   1.786e+01    1.218e+05    1.269e+05      5.100e+01    2.858e-02    8.750e+05      7.13s        11        
33   1.911e+01    1.109e+10    2.645e+05      5.100e+01    2.735e-02    1.372e+06      7.86s        11        
34   2.025e+01    2.267e+06    3.641e+05      5.100e+01    2.688e-02    3.176e+06      6.67s        13        
35   2.408e+01    1.856e+09    4.329e+06      4.900e+01    2.660e-02    1.136e+06      6.18s        12        
36   2.028e+01    2.963e+08    6.917e+05      4.100e+01    2.613e-02    1.758e+05      5.59s        12        
37   1.954e+01    9.859e+10    3.942e+06      4.100e+01    2.613e-02    1.758e+05      5.15s        13        
38   2.123e+01    6.296e+09    8.647e+05      3.900e+01    2.447e-02    9.645e+04      5.96s        12        
39   1.928e+01    1.886e+06    3.214e+03      3.900e+01    2.282e-02    1.031e+05      4.40s        13        
40   2.111e+01    1.501e+11    1.325e+03      3.900e+01    2.282e-02    1.031e+05      3.87s        13        
41   2.079e+01    2.265e+08    1.600e+03      3.900e+01    2.282e-02    1.031e+05      3.43s        14        
42   2.118e+01    4.000e+06    1.855e+05      3.300e+01    2.173e-02    3.645e+04      3.00s        12        
43   1.980e+01    1.799e+08    2.577e+05      3.300e+01    2.173e-02    3.645e+04      2.64s        12        
44   1.940e+01    1.675e+18    2.974e+05      3.300e+01    2.173e-02    3.645e+04      2.08s        12        
45   1.872e+01    6.589e+04    1.441e+03      3.300e+01    2.173e-02    3.645e+04      2.14s        12        
46   1.918e+01    4.668e+05    1.916e+05      4.700e+01    2.122e-02    3.437e+05      1.25s        13        
47   2.107e+01    1.888e+08    2.022e+05      4.700e+01    2.118e-02    2.477e+05      0.88s        13        
48   2.200e+01    1.906e+08    1.497e+03      4.700e+01    2.118e-02    3.437e+05      0.43s        13        
49   2.266e+01    6.291e+09    4.385e+09      4.500e+01    2.111e-02    2.093e+05      0.00s        14        
50   2.252e+01    8.878e+05    2.519e+05      4.500e+01    2.111e-02    2.093e+05      10.33s       15        
51   2.380e+01    3.512e+07    6.109e+05      4.500e+01    2.111e-02    2.093e+05      13.00s       15        
52   2.306e+01    1.206e+06    1.444e+03      5.500e+01    2.069e-02    4.013e+05      9.97s        15        
53   2.465e+01    3.506e+06    6.832e+05      5.700e+01    2.062e-02    6.125e+05      9.50s        16        
54   2.698e+01    8.401e+06    1.103e+06      5.900e+01    2.021e-02    1.707e+06      9.33s        17        
55   2.755e+01    1.756e+08    1.408e+03      4.900e+01    2.000e-02    2.141e+05      8.84s        15        
56   2.421e+01    3.305e+11    1.282e+05      5.100e+01    1.997e-02    2.717e+05      8.16s        15        
57   2.545e+01    7.680e+06    3.452e+04      5.100e+01    1.997e-02    2.717e+05      9.52s        15        
58   2.518e+01    1.936e+13    5.734e+05      5.100e+01    1.997e-02    2.717e+05      7.42s        15        
59   2.452e+01    2.640e+07    9.577e+06      5.100e+01    1.997e-02    2.717e+05      6.76s        15        
60   2.482e+01    2.957e+06    1.770e+05      4.900e+01    1.964e-02    3.005e+05      6.58s        14        
61   2.178e+01    6.419e+05    1.611e+05      4.900e+01    1.964e-02    3.005e+05      5.60s        15        
62   2.459e+01    2.383e+09    1.902e+05      7.700e+01    1.947e-02    6.558e+07      5.47s        16        
63   2.770e+01    2.328e+08    3.739e+08      7.700e+01    1.940e-02    8.185e+07      6.18s        19        
64   2.836e+01    5.966e+11    3.811e+05      7.700e+01    1.940e-02    8.185e+07      5.07s        20        
65   2.962e+01    7.552e+09    1.484e+04      5.900e+01    1.935e-02    2.172e+06      4.34s        19        
66   2.846e+01    4.017e+10    6.498e+04      5.900e+01    1.935e-02    2.172e+06      3.77s        19        
67   2.854e+01    1.926e+09    4.404e+05      6.300e+01    1.930e-02    5.532e+06      3.25s        20        
68   2.905e+01    3.286e+12    4.148e+05      6.100e+01    1.929e-02    5.052e+06      3.28s        19        
69   2.811e+01    1.522e+11    8.630e+02      6.100e+01    1.929e-02    5.052e+06      2.35s        20        
70   3.015e+01    4.347e+07    2.354e+05      5.900e+01    1.822e-02    3.132e+06      1.96s        19        
71   2.780e+01    7.498e+11    8.254e+04      5.900e+01    1.821e-02    3.372e+06      1.46s        21        
72   3.070e+01    1.086e+08    1.021e+04      5.900e+01    1.821e-02    3.372e+06      0.97s        22        
73   3.059e+01    2.321e+09    1.068e+03      6.100e+01    1.814e-02    4.092e+06      0.59s        17        
74   2.867e+01    3.083e+10    6.004e+05      5.500e+01    1.808e-02    1.212e+06      0.00s        16        
75   2.855e+01    8.035e+07    7.621e+05      5.500e+01    1.808e-02    1.212e+06      11.51s       16        
76   2.698e+01    1.150e+07    6.176e+05      5.500e+01    1.808e-02    1.212e+06      10.77s       15        
77   2.738e+01    1.943e+08    1.759e+03      5.500e+01    1.808e-02    1.212e+06      12.62s       14        
78   2.574e+01    3.222e+09    2.208e+10      5.500e+01    1.808e-02    1.212e+06      9.67s        15        
79   2.764e+01    1.771e+09    7.076e+06      5.500e+01    1.808e-02    1.212e+06      9.22s        15        
80   2.703e+01    3.650e+07    1.907e+05      5.500e+01    1.805e-02    1.212e+06      8.78s        15        
81   2.643e+01    1.386e+06    1.530e+12      5.300e+01    1.800e-02    6.845e+05      8.61s        15        
82   2.538e+01    2.422e+06    1.728e+09      5.300e+01    1.784e-02    6.605e+05      7.88s        15        
83   2.601e+01    1.810e+07    2.523e+03      5.300e+01    1.784e-02    6.605e+05      9.38s        17        
84   2.695e+01    9.120e+09    1.350e+12      5.300e+01    1.784e-02    6.605e+05      6.82s        17        
85   2.635e+01    3.709e+09    7.600e+03      5.300e+01    1.784e-02    6.605e+05      6.78s        16        
86   2.558e+01    1.993e+07    2.963e+05      5.300e+01    1.784e-02    6.605e+05      6.02s        16        
87   2.701e+01    3.574e+12    5.707e+05      5.300e+01    1.784e-02    6.605e+05      5.63s        17        
88   2.544e+01    3.815e+08    1.921e+05      5.300e+01    1.784e-02    6.605e+05      6.21s        18        
89   2.715e+01    6.607e+07    7.438e+02      5.300e+01    1.784e-02    6.605e+05      4.52s        18        
90   2.666e+01    6.299e+08    7.477e+05      5.300e+01    1.784e-02    6.605e+05      4.28s        16        
91   2.668e+01    8.455e+10    1.712e+09      5.300e+01    1.784e-02    6.605e+05      3.73s        16        
92   2.620e+01    1.700e+09    4.203e+06      5.300e+01    1.768e-02    6.605e+05      3.28s        16        
93   2.695e+01    1.230e+12    6.834e+07      5.300e+01    1.768e-02    6.605e+05      2.82s        16        
94   2.626e+01    3.104e+08    1.159e+07      5.300e+01    1.768e-02    6.605e+05      2.83s        16        
95   2.528e+01    3.527e+07    8.946e+04      5.300e+01    1.768e-02    6.605e+05      1.88s        16        
96   2.626e+01    1.994e+14    5.845e+05      5.300e+01    1.768e-02    6.605e+05      1.38s        16        
97   2.673e+01    1.245e+11    1.116e+05      5.700e+01    1.755e-02    2.772e+06      0.89s        17        
98   2.748e+01    4.922e+06    2.863e+05      5.500e+01    1.753e-02    1.476e+06      0.47s        17        
99   2.771e+01    5.737e+09    6.759e+05      5.500e+01    1.753e-02    1.476e+06      0.00s        16        
100  2.766e+01    1.221e+07    1.430e+05      5.500e+01    1.753e-02    1.476e+06      11.09s       17        
101  2.812e+01    4.621e+06    1.151e+03      5.500e+01    1.747e-02    1.476e+06      10.95s       17        
102  2.815e+01    3.716e+08    6.950e+04      5.500e+01    1.747e-02    1.476e+06      10.90s       18        
103  2.879e+01    7.254e+09    5.719e+04      5.500e+01    1.747e-02    1.476e+06      9.90s        18        
104  3.038e+01    4.860e+08    3.237e+02      5.500e+01    1.747e-02    1.476e+06      11.90s       18        
105  2.932e+01    3.351e+09    1.514e+05      5.500e+01    1.747e-02    1.476e+06      9.23s        18        
106  2.932e+01    3.919e+10    1.518e+11      5.500e+01    1.747e-02    1.476e+06      8.96s        18        
107  2.821e+01    7.488e+10    1.504e+03      5.500e+01    1.747e-02    1.476e+06      7.90s        19        
108  3.025e+01    1.112e+13    3.044e+05      5.500e+01    1.747e-02    1.476e+06      7.79s        19        
109  2.911e+01    3.106e+06    1.411e+10      5.500e+01    1.747e-02    1.476e+06      7.40s        19        
110  2.836e+01    5.980e+09    1.073e+06      5.500e+01    1.747e-02    1.476e+06      8.46s        19        
111  2.896e+01    3.526e+07    9.255e+03      5.500e+01    1.747e-02    1.476e+06      6.30s        19        
112  2.851e+01    1.385e+07    1.536e+03      5.500e+01    1.747e-02    1.476e+06      5.89s        19        
113  2.805e+01    4.763e+10    8.890e+04      5.500e+01    1.747e-02    1.476e+06      5.21s        19        
114  2.933e+01    3.037e+07    5.217e+03      5.500e+01    1.747e-02    1.476e+06      6.06s        19        
115  2.803e+01    2.457e+08    4.868e+04      5.500e+01    1.747e-02    1.476e+06      4.44s        19        
116  2.850e+01    2.486e+06    3.542e+05      5.500e+01    1.747e-02    1.476e+06      3.75s        19        
117  2.880e+01    7.589e+13    6.957e+11      5.500e+01    1.747e-02    1.476e+06      3.31s        19        
118  2.902e+01    6.605e+10    3.347e+05      5.500e+01    1.747e-02    1.476e+06      2.93s        19        
119  2.821e+01    9.629e+06    1.180e+03      5.500e+01    1.747e-02    1.476e+06      3.03s        19        
120  2.833e+01    1.403e+11    1.474e+06      5.500e+01    1.747e-02    1.476e+06      1.88s        19        
121  2.960e+01    6.877e+05    4.051e+02      5.500e+01    1.747e-02    1.476e+06      1.48s        19        
122  2.970e+01    1.137e+07    5.366e+05      5.500e+01    1.747e-02    1.476e+06      0.95s        19        
123  2.879e+01    3.790e+08    1.108e+03      5.500e+01    1.747e-02    1.476e+06      0.48s        19        
124  2.913e+01    8.579e+07    3.352e+05      5.500e+01    1.747e-02    1.476e+06      0.00s        19        
125  2.967e+01    7.015e+08    3.597e+03      5.500e+01    1.747e-02    1.476e+06      14.37s       19        
126  2.919e+01    6.862e+12    7.764e+04      5.500e+01    1.747e-02    1.476e+06      11.40s       18        
127  2.752e+01    6.699e+11    5.257e+04      5.500e+01    1.747e-02    1.476e+06      10.46s       18        
128  2.789e+01    2.444e+09    3.649e+06      5.500e+01    1.747e-02    1.476e+06      9.73s        17        
129  2.626e+01    2.617e+06    4.454e+05      5.500e+01    1.747e-02    1.476e+06      9.15s        17        
130  2.728e+01    3.312e+09    1.105e+12      5.500e+01    1.747e-02    1.476e+06      10.95s       17        
131  2.711e+01    2.863e+09    2.545e+10      5.500e+01    1.747e-02    1.476e+06      8.76s        17        
132  2.644e+01    2.555e+07    4.764e+05      5.500e+01    1.747e-02    1.476e+06      7.66s        17        
133  2.667e+01    1.920e+07    6.010e+02      5.500e+01    1.747e-02    1.476e+06      7.50s        17        
134  2.667e+01    1.825e+08    5.297e+05      5.500e+01    1.747e-02    1.476e+06      7.01s        17        
135  2.614e+01    2.352e+08    3.416e+04      5.500e+01    1.747e-02    1.476e+06      8.00s        17        
136  2.722e+01    1.169e+11    5.547e+06      5.500e+01    1.747e-02    1.476e+06      6.02s        17        
137  2.756e+01    2.539e+07    5.630e+02      5.500e+01    1.747e-02    1.476e+06      5.65s        16        
138  2.486e+01    4.550e+05    2.019e+05      5.500e+01    1.747e-02    1.476e+06      5.06s        16        
139  2.498e+01    2.644e+10    4.169e+04      5.500e+01    1.747e-02    1.476e+06      4.55s        16        
140  2.693e+01    1.202e+09    1.472e+05      5.500e+01    1.747e-02    1.476e+06      4.16s        16        
141  2.593e+01    5.906e+07    1.826e+09      5.500e+01    1.747e-02    1.476e+06      4.76s        16        
142  2.584e+01    2.795e+15    2.742e+06      5.500e+01    1.747e-02    1.476e+06      3.25s        16        
143  2.634e+01    7.663e+08    9.366e+05      5.500e+01    1.747e-02    1.476e+06      2.91s        15        
144  2.477e+01    3.638e+06    7.199e+04      5.500e+01    1.747e-02    1.476e+06      2.22s        15        
145  2.476e+01    2.564e+08    1.102e+03      5.500e+01    1.747e-02    1.476e+06      1.79s        15        
