    |          Population Average          |           Best Individual            |
---- -------------------------------------- -------------------------------------- ----------
Gen  Length       Kommenda     Fitness        Length       Kommenda     Fitness        Time Left    Front Size
0    3.610e+01    1.279e+14    1.257e+10      3.000e+00    3.000e+00    2.585e-01      9.72s        0         
1    1.226e+01    1.678e+13    6.213e+02      5.000e+00    2.100e+01    9.659e-02      16.15s       0         
2    6.710e+00    1.692e+05    1.274e+03      5.000e+00    2.100e+01    9.659e-02      16.42s       0         
3    6.463e+00    1.588e+05    5.799e+01      1.300e+01    6.500e+01    7.131e-02      15.75s       0         
4    6.742e+00    3.781e+04    1.059e+01      1.100e+01    5.500e+01    7.087e-02      14.93s       0         
5    4.742e+00    8.128e+01    6.425e+00      1.500e+01    1.550e+02    6.284e-02      13.79s       0         
6    6.825e+00    8.111e+01    1.088e+01      1.300e+01    6.000e+01    5.978e-02      13.42s       0         
7    7.622e+00    1.464e+02    8.824e+00      1.300e+01    6.600e+01    5.607e-02      12.79s       0         
8    9.592e+00    2.526e+02    2.805e+00      1.300e+01    6.600e+01    5.607e-02      12.50s       0         
9    1.220e+01    2.766e+03    4.275e+00      1.300e+01    6.600e+01    5.607e-02      12.03s       0         
10   1.377e+01    7.309e+03    2.578e+01      1.500e+01    1.100e+02    5.289e-02      12.43s       0         
11   1.602e+01    8.156e+04    2.870e+00      2.300e+01    2.550e+02    4.620e-02      11.19s       0         
12   1.722e+01    4.598e+06    4.383e+00      2.300e+01    2.550e+02    4.620e-02      10.69s       0         
13   1.790e+01    1.404e+06    1.126e+00      2.100e+01    2.000e+02    3.523e-02      10.05s       0         
14   2.100e+01    4.889e+06    1.575e+00      2.100e+01    2.000e+02    3.523e-02      13.21s       0         
15   2.484e+01    6.259e+06    1.621e+00      2.300e+01    2.750e+02    3.224e-02      8.88s        0         
16   2.730e+01    8.763e+06    1.084e+01      2.700e+01    2.750e+02    3.215e-02      8.11s        0         
17   2.831e+01    5.661e+05    2.748e+00      2.900e+01    4.700e+02    3.222e-02      7.07s        0         
18   2.898e+01    1.293e+05    1.001e+00      2.700e+01    2.750e+02    3.215e-02      6.12s        0         
19   3.082e+01    7.184e+04    2.316e+02      2.900e+01    4.250e+02    3.212e-02      5.25s        0         
20   3.458e+01    4.903e+05    3.256e+01      2.700e+01    2.750e+02    3.215e-02      4.42s        0         
21   3.424e+01    6.084e+05    1.805e+00      4.100e+01    1.780e+03    3.188e-02      3.31s        0         
22   3.284e+01    3.147e+04    2.469e+00      4.900e+01    5.765e+03    3.213e-02      2.26s        0         
23   3.322e+01    1.010e+04    1.380e+00      4.900e+01    5.720e+03    3.202e-02      1.12s        0         
24   3.019e+01    4.925e+03    1.888e+00      2.500e+01    2.900e+02    3.203e-02      0.00s        0         
25   3.055e+01    6.681e+03    1.042e+00      2.500e+01    2.900e+02    3.203e-02      26.62s       0         
26   3.041e+01    1.623e+04    2.103e+00      3.300e+01    1.025e+03    3.194e-02      25.34s       0         
27   3.070e+01    1.005e+04    2.593e+00      4.900e+01    4.595e+03    3.194e-02      24.75s       0         
28   3.158e+01    4.854e+04    1.102e+00      5.900e+01    5.660e+03    3.211e-02      24.14s       0         
29   2.845e+01    2.405e+03    1.882e+00      2.700e+01    2.750e+02    3.215e-02      22.70s       0         
30   2.887e+01    5.403e+03    1.848e+00      3.100e+01    7.850e+02    3.202e-02      20.88s       0         
31   2.857e+01    5.087e+03    1.864e+00      4.900e+01    1.388e+04    3.197e-02      19.82s       0         
32   2.840e+01    7.482e+03    1.713e+00      5.300e+01    6.248e+04    3.198e-02      24.72s       0         
33   2.882e+01    5.045e+03    3.039e+00      5.100e+01    3.210e+04    3.199e-02      17.53s       0         
34   2.973e+01    8.618e+03    2.327e+00      2.700e+01    3.350e+02    3.204e-02      16.68s       0         
35   2.807e+01    1.208e+04    2.437e+00      2.700e+01    3.350e+02    3.204e-02      15.38s       0         
36   2.718e+01    5.790e+03    2.083e+00      2.700e+01    3.800e+02    3.196e-02      14.40s       0         
37   2.820e+01    5.590e+03    2.568e+00      2.700e+01    3.800e+02    3.196e-02      13.08s       0         
38   2.857e+01    3.546e+04    2.551e+00      3.100e+01    7.850e+02    3.200e-02      12.07s       0         
39   2.858e+01    1.527e+04    3.235e+00      3.500e+01    1.055e+03    3.202e-02      10.94s       0         
40   2.891e+01    1.361e+04    1.589e+00      2.300e+01    3.200e+02    3.187e-02      10.69s       0         
41   2.791e+01    1.977e+04    2.601e+00      2.300e+01    3.200e+02    3.187e-02      8.67s        0         
42   2.885e+01    1.145e+04    1.198e+00      3.700e+01    1.280e+03    3.187e-02      7.60s        0         
43   2.898e+01    2.276e+04    1.003e+00      2.300e+01    3.200e+02    3.187e-02      6.62s        0         
44   2.916e+01    1.978e+04    1.497e+00      2.300e+01    3.200e+02    3.187e-02      5.55s        0         
45   2.936e+01    1.381e+04    1.532e+00      2.700e+01    4.250e+02    3.181e-02      4.38s        0         
46   2.866e+01    9.771e+04    1.133e+00      2.700e+01    4.250e+02    3.181e-02      3.31s        0         
47   2.968e+01    6.418e+03    1.546e+00      2.700e+01    4.250e+02    3.181e-02      2.20s        0         
48   2.938e+01    1.296e+04    2.935e+00      2.300e+01    3.200e+02    3.187e-02      1.48s        0         
49   2.813e+01    1.001e+04    1.541e+00      2.300e+01    3.200e+02    3.187e-02      0.00s        0         
50   2.919e+01    4.346e+04    2.517e+00      2.300e+01    3.200e+02    3.187e-02      26.23s       0         
51   2.888e+01    2.339e+04    1.562e+00      2.300e+01    3.200e+02    3.187e-02      26.80s       0         
52   2.833e+01    4.595e+04    1.792e+00      2.300e+01    3.200e+02    3.187e-02      23.87s       0         
53   2.719e+01    8.891e+03    2.810e+00      2.300e+01    3.200e+02    3.187e-02      22.52s       0         
54   2.603e+01    6.974e+03    1.561e+00      2.300e+01    3.200e+02    3.187e-02      21.73s       0         
55   2.669e+01    3.800e+03    2.716e+00      2.300e+01    3.200e+02    3.187e-02      20.33s       0         
56   2.601e+01    5.824e+03    2.095e+00      2.300e+01    3.200e+02    3.187e-02      26.05s       0         
57   2.618e+01    2.089e+04    8.635e-01      5.100e+01    3.384e+04    3.187e-02      18.77s       0         
58   2.761e+01    4.794e+05    1.651e+00      6.300e+01    8.957e+05    3.187e-02      17.62s       0         
59   2.681e+01    8.462e+03    2.120e+00      2.300e+01    3.200e+02    3.187e-02      16.20s       0         
60   2.817e+01    1.996e+04    1.458e+00      3.300e+01    2.795e+03    3.176e-02      15.26s       0         
61   2.689e+01    9.386e+04    1.703e+00      2.300e+01    3.200e+02    3.187e-02      14.02s       0         
62   2.691e+01    1.548e+05    2.280e+00      2.300e+01    3.200e+02    3.187e-02      12.87s       0         
63   2.744e+01    2.983e+05    9.610e-01      2.300e+01    3.200e+02    3.187e-02      12.12s       0         
64   2.943e+01    9.196e+04    2.150e+00      2.300e+01    3.200e+02    3.187e-02      14.41s       0         
65   2.811e+01    1.136e+05    1.537e+00      2.300e+01    3.200e+02    3.187e-02      10.15s       0         
66   2.668e+01    2.006e+04    3.438e+00      2.300e+01    3.200e+02    3.187e-02      8.97s        0         
67   2.609e+01    9.860e+03    2.429e+00      2.300e+01    3.200e+02    3.187e-02      7.65s        0         
68   2.678e+01    1.030e+04    1.536e+00      2.300e+01    3.200e+02    3.187e-02      6.54s        0         
69   2.693e+01    3.743e+04    3.478e+00      2.300e+01    3.200e+02    3.187e-02      5.39s        0         
70   2.768e+01    4.775e+04    2.346e+00      2.300e+01    3.200e+02    3.187e-02      4.35s        0         
71   2.772e+01    2.288e+04    2.221e+00      2.300e+01    3.200e+02    3.187e-02      3.31s        0         
72   2.793e+01    7.976e+03    2.409e+00      2.300e+01    3.200e+02    3.187e-02      2.28s        0         
73   2.791e+01    2.847e+04    1.570e+00      2.300e+01    3.200e+02    3.187e-02      1.45s        0         
74   2.839e+01    2.849e+04    9.207e-01      4.300e+01    4.870e+03    3.176e-02      0.00s        0         
75   2.794e+01    2.896e+04    1.983e+00      4.300e+01    3.520e+03    3.167e-02      26.37s       0         
76   2.664e+01    2.534e+04    1.872e+00      4.500e+01    4.195e+03    3.175e-02      25.10s       0         
77   2.831e+01    3.150e+04    1.802e+00      4.300e+01    3.520e+03    3.167e-02      24.52s       0         
78   2.762e+01    1.422e+04    7.734e-01      4.100e+01    1.495e+03    3.162e-02      22.78s       0         
79   2.934e+01    4.686e+04    2.613e+00      3.300e+01    4.450e+02    3.160e-02      21.79s       0         
80   3.004e+01    7.970e+05    1.243e+00      3.900e+01    1.495e+03    3.156e-02      21.12s       0         
81   2.775e+01    2.313e+05    1.813e+00      3.900e+01    1.495e+03    3.174e-02      26.35s       0         
82   2.675e+01    6.052e+04    1.965e+00      4.300e+01    3.520e+03    3.174e-02      18.87s       0         
83   2.783e+01    3.573e+04    9.521e-01      3.900e+01    2.245e+03    3.166e-02      18.00s       0         
84   2.870e+01    9.764e+04    2.405e+00      2.500e+01    2.950e+02    3.130e-02      16.51s       0         
85   2.803e+01    3.276e+04    2.816e+00      2.500e+01    2.950e+02    3.130e-02      15.30s       0         
86   2.808e+01    2.081e+05    1.498e+00      2.500e+01    2.950e+02    3.130e-02      14.16s       0         
87   2.944e+01    1.657e+05    1.785e+00      2.500e+01    2.950e+02    3.130e-02      13.29s       0         
88   2.793e+01    1.322e+05    1.318e+00      2.500e+01    2.950e+02    3.130e-02      12.25s       0         
89   2.814e+01    2.104e+05    2.085e+00      2.500e+01    2.950e+02    3.130e-02      14.60s       0         
90   2.886e+01    3.365e+05    1.409e+00      2.500e+01    2.950e+02    3.130e-02      9.95s        0         
91   2.748e+01    1.242e+04    1.918e+00      2.500e+01    2.950e+02    3.130e-02      8.87s        0         
92   2.749e+01    1.761e+04    3.510e+00      2.500e+01    2.950e+02    3.130e-02      7.64s        0         
93   2.883e+01    2.259e+04    2.059e+00      2.500e+01    2.950e+02    3.130e-02      6.54s        0         
94   2.873e+01    5.222e+04    2.050e+00      2.500e+01    2.950e+02    3.130e-02      5.64s        0         
95   2.846e+01    5.982e+04    1.488e+00      2.500e+01    2.950e+02    3.130e-02      4.40s        0         
96   2.850e+01    4.777e+06    2.104e+00      2.500e+01    2.950e+02    3.130e-02      3.26s        0         
97   2.874e+01    2.950e+04    2.326e+00      2.500e+01    2.950e+02    3.130e-02      2.95s        0         
98   2.844e+01    1.516e+04    2.829e+00      2.500e+01    2.950e+02    3.130e-02      1.12s        0         
99   2.813e+01    1.476e+04    3.150e+00      2.500e+01    2.950e+02    3.130e-02      0.00s        0         
100  2.725e+01    1.926e+04    2.233e+00      2.500e+01    2.950e+02    3.130e-02      26.37s       0         
101  2.759e+01    2.295e+04    2.874e+00      2.500e+01    2.950e+02    3.130e-02      25.34s       0         
102  2.690e+01    4.850e+04    2.034e+00      2.500e+01    2.950e+02    3.130e-02      24.23s       0         
103  2.885e+01    2.334e+04    9.479e-01      2.500e+01    2.950e+02    3.130e-02      23.11s       0         
104  2.889e+01    5.037e+04    2.095e+00      2.500e+01    2.950e+02    3.130e-02      22.10s       0         
105  2.912e+01    4.622e+04    2.030e+00      2.500e+01    2.950e+02    3.130e-02      28.08s       0         
106  3.025e+01    5.391e+05    3.568e+00      2.500e+01    2.950e+02    3.130e-02      19.81s       0         
107  2.838e+01    6.184e+04    2.407e+00      2.500e+01    2.950e+02    3.130e-02      18.82s       0         
108  2.825e+01    3.946e+04    2.264e+00      2.500e+01    2.950e+02    3.130e-02      17.76s       0         
109  2.789e+01    1.206e+06    2.121e+00      2.500e+01    2.950e+02    3.130e-02      16.43s       0         
110  2.705e+01    8.902e+03    2.271e+00      2.500e+01    2.950e+02    3.130e-02      15.24s       0         
111  2.734e+01    3.236e+04    1.738e+00      2.500e+01    2.950e+02    3.130e-02      14.07s       0         
112  2.801e+01    1.705e+04    2.245e+00      2.500e+01    2.950e+02    3.130e-02      12.92s       0         
113  2.889e+01    4.772e+04    2.200e+00      2.500e+01    2.950e+02    3.130e-02      15.95s       0         
114  3.001e+01    1.431e+06    1.546e+00      2.500e+01    2.950e+02    3.130e-02      11.25s       0         
115  2.854e+01    2.294e+04    2.311e+00      2.500e+01    2.950e+02    3.130e-02      10.09s       0         
116  2.982e+01    7.245e+04    1.152e+00      2.500e+01    2.950e+02    3.130e-02      9.12s        0         
117  3.030e+01    4.812e+04    1.841e+00      2.500e+01    2.950e+02    3.130e-02      7.83s        0         
118  2.925e+01    1.417e+04    1.369e+00      2.500e+01    2.950e+02    3.130e-02      6.61s        0         
119  2.800e+01    1.400e+04    1.135e+00      2.500e+01    2.950e+02    3.130e-02      5.73s        0         
120  2.813e+01    1.911e+04    2.008e+00      2.500e+01    2.950e+02    3.130e-02      4.50s        0         
121  2.772e+01    1.237e+04    2.760e+00      2.500e+01    2.950e+02    3.130e-02      4.51s        0         
122  2.696e+01    1.430e+04    1.263e+00      2.500e+01    2.950e+02    3.130e-02      2.23s        0         
123  2.807e+01    2.098e+04    3.422e+00      2.500e+01    2.950e+02    3.130e-02      1.10s        0         
124  2.736e+01    5.494e+04    1.947e+00      2.500e+01    2.950e+02    3.130e-02      0.00s        0         
125  2.641e+01    8.354e+03    1.959e+00      2.500e+01    2.950e+02    3.130e-02      26.80s       0         
126  2.651e+01    1.465e+04    1.376e+00      2.500e+01    2.950e+02    3.130e-02      25.24s       0         
127  2.750e+01    5.142e+04    1.800e+00      2.500e+01    2.950e+02    3.130e-02      24.18s       0         
128  2.722e+01    3.782e+04    2.524e+00      2.500e+01    2.950e+02    3.130e-02      22.92s       0         
129  2.795e+01    1.754e+04    2.161e+00      2.500e+01    2.950e+02    3.130e-02      29.24s       0         
130  2.951e+01    7.865e+04    2.115e+00      2.500e+01    2.950e+02    3.130e-02      21.58s       0         
131  2.851e+01    2.180e+05    2.047e+00      2.500e+01    2.950e+02    3.130e-02      19.72s       0         
132  2.851e+01    9.666e+03    1.508e+00      2.500e+01    2.950e+02    3.130e-02      18.66s       0         
133  2.797e+01    1.132e+04    1.587e+00      2.500e+01    2.950e+02    3.130e-02      17.92s       0         
134  2.783e+01    3.819e+04    2.354e+00      2.500e+01    2.950e+02    3.130e-02      16.32s       0         
135  2.799e+01    5.179e+04    2.982e+00      2.500e+01    2.950e+02    3.130e-02      15.43s       0         
136  2.700e+01    5.790e+04    1.563e+00      2.500e+01    2.950e+02    3.130e-02      14.39s       0         
137  2.773e+01    1.006e+05    3.143e+00      2.500e+01    2.950e+02    3.130e-02      17.22s       0         
138  2.784e+01    1.587e+05    1.786e+00      2.500e+01    2.950e+02    3.130e-02      12.05s       0         
139  2.756e+01    2.479e+04    2.329e+00      2.500e+01    2.950e+02    3.130e-02      10.99s       0         
140  2.869e+01    6.189e+04    2.157e+00      2.500e+01    2.950e+02    3.130e-02      10.08s       0         
141  2.899e+01    2.288e+05    2.782e+00      2.500e+01    2.950e+02    3.130e-02      8.99s        0         
142  2.858e+01    4.130e+04    2.189e+00      2.500e+01    2.950e+02    3.130e-02      7.96s        0         
143  2.795e+01    4.037e+04    1.272e+00      2.500e+01    2.950e+02    3.130e-02      6.73s        0         
144  2.915e+01    1.170e+04    1.183e+00      2.500e+01    2.950e+02    3.130e-02      5.65s        0         
145  2.976e+01    2.767e+04    1.197e+00      2.500e+01    2.950e+02    3.130e-02      5.85s        0         
146  2.973e+01    1.213e+05    2.066e+00      2.500e+01    2.950e+02    3.130e-02      3.39s        0         
147  2.953e+01    4.295e+04    2.043e+00      2.500e+01    2.950e+02    3.130e-02      2.30s        0         
148  2.824e+01    3.255e+04    1.028e+00      2.500e+01    2.950e+02    3.130e-02      1.12s        0         
149  2.921e+01    1.053e+06    3.128e+00      2.500e+01    2.950e+02    3.130e-02      0.00s        0         
150  2.816e+01    1.860e+04    2.402e+00      2.500e+01    2.950e+02    3.130e-02      27.16s       0         
151  2.850e+01    2.206e+04    2.302e+00      2.500e+01    2.950e+02    3.130e-02      25.54s       0         
152  2.798e+01    4.502e+04    1.435e+00      2.500e+01    2.950e+02    3.130e-02      24.02s       0         
153  2.841e+01    8.228e+04    2.267e+00      2.500e+01    2.950e+02    3.130e-02      30.54s       0         
154  2.956e+01    3.139e+04    1.648e+00      2.500e+01    2.950e+02    3.130e-02      22.17s       0         
155  2.824e+01    3.763e+04    1.883e+00      2.500e+01    2.950e+02    3.130e-02      21.12s       0         
156  2.831e+01    2.456e+04    1.297e+00      2.500e+01    2.950e+02    3.130e-02      19.38s       0         
157  2.848e+01    3.490e+04    1.401e+00      2.500e+01    2.950e+02    3.130e-02      18.70s       0         
158  2.884e+01    2.465e+04    1.515e+00      2.500e+01    2.950e+02    3.130e-02      17.83s       0         
159  2.814e+01    2.758e+04    2.465e+00      2.500e+01    2.950e+02    3.130e-02      16.19s       0         
160  2.803e+01    1.943e+06    1.339e+00      2.500e+01    2.950e+02    3.130e-02      15.20s       0         
