    |          Population Average          |           Best Individual            |
---- -------------------------------------- -------------------------------------- ----------
Gen  Length       Kommenda     Fitness        Length       Kommenda     Fitness        Time Left    Front Size
0    2.291e+01    4.967e+08    3.147e+05      1.100e+01    1.600e+01    4.118e-01      8.72s        4         
1    8.938e+00    1.254e+05    7.781e+01      9.000e+00    1.131e+01    3.571e-01      15.93s       4         
2    7.982e+00    3.775e+01    6.775e+01      8.000e+00    8.611e+00    3.530e-01      16.35s       3         
3    7.696e+00    9.833e+05    2.363e+00      2.000e+01    6.565e+03    3.324e-01      15.11s       4         
4    9.844e+00    6.200e+06    4.146e+00      2.100e+01    7.552e+03    1.980e-01      15.11s       5         
5    1.162e+01    3.112e+09    1.189e+00      2.700e+01    7.568e+03    1.408e-01      14.44s       7         
6    1.421e+01    2.955e+12    7.425e+01      2.100e+01    1.926e+02    1.209e-01      14.34s       7         
7    1.365e+01    3.815e+12    1.118e+02      1.400e+01    6.690e+01    1.198e-01      16.19s       6         
8    1.131e+01    5.896e+04    3.909e+00      1.400e+01    6.690e+01    1.198e-01      12.26s       5         
9    1.030e+01    2.440e+02    7.910e+01      1.400e+01    6.690e+01    1.198e-01      11.27s       5         
10   9.976e+00    8.654e+03    1.691e+00      1.400e+01    6.690e+01    1.198e-01      10.35s       5         
11   9.901e+00    1.120e+03    1.445e+00      2.300e+01    6.230e+03    8.450e-02      9.70s        6         
12   1.125e+01    1.113e+04    1.409e+00      2.600e+01    1.021e+04    6.524e-02      9.04s        9         
13   1.543e+01    2.591e+14    9.329e-01      2.600e+01    1.021e+04    6.524e-02      10.49s       10        
14   1.584e+01    4.133e+19    2.230e+02      2.600e+01    1.021e+04    6.524e-02      8.28s        10        
15   1.622e+01    4.901e+12    1.255e+00      5.100e+01    5.761e+04    5.902e-02      7.24s        10        
16   1.796e+01    7.959e+09    7.022e+00      5.300e+01    8.403e+04    5.821e-02      6.54s        11        
17   2.232e+01    3.271e+09    1.146e+00      6.200e+01    4.544e+06    5.628e-02      6.00s        9         
18   1.875e+01    6.144e+06    8.394e-01      6.100e+01    2.615e+06    5.518e-02      5.11s        9         
