    |          Population Average          |           Best Individual            |
---- -------------------------------------- -------------------------------------- ----------
Gen  Length       Kommenda     Fitness        Length       Kommenda     Fitness        Time Left    Front Size
0    2.393e+01    1.571e+08    3.151e+04      3.000e+01    7.118e+01    4.234e-01      8.29s        0         
1    1.807e+01    5.809e+08    2.707e+02      3.900e+01    1.515e+02    3.784e-01      59.46s       0         
2    2.537e+01    1.039e+05    6.477e+01      3.900e+01    2.564e+02    3.349e-01      56.22s       0         
3    3.284e+01    9.723e+04    6.779e+01      3.700e+01    1.066e+03    1.869e-01      1.06m        0         
4    4.059e+01    1.457e+05    2.182e+00      3.700e+01    9.451e+02    1.358e-01      34.69s       0         
5    3.867e+01    4.457e+05    7.951e-01      4.100e+01    2.583e+03    1.217e-01      1.69m        0         
6    4.078e+01    1.542e+06    9.338e-01      5.000e+01    3.116e+03    1.173e-01      1.53m        0         
7    4.426e+01    9.636e+10    8.113e-01      4.300e+01    2.063e+03    7.774e-02      1.27m        0         
8    4.549e+01    6.906e+05    5.234e+00      4.300e+01    4.413e+03    7.623e-02      1.02m        0         
9    4.668e+01    4.051e+08    1.013e+00      1.060e+02    1.783e+08    6.918e-02      1.53m        0         
10   4.445e+01    2.915e+09    1.064e+00      8.000e+01    1.057e+07    7.347e-02      1.79m        0         
11   4.509e+01    3.833e+18    8.678e-01      1.200e+02    1.371e+12    7.156e-02      1.46m        0         
12   4.387e+01    1.719e+06    6.150e-01      4.600e+01    4.382e+03    6.595e-02      1.32m        0         
13   4.202e+01    6.288e+06    1.035e+00      4.600e+01    4.382e+03    6.595e-02      1.15m        0         
14   4.480e+01    1.083e+07    6.691e-01      4.500e+01    4.227e+03    6.178e-02      1.31m        0         
15   4.606e+01    6.144e+05    9.668e-01      4.500e+01    4.227e+03    6.178e-02      1.16m        0         
16   4.550e+01    4.046e+05    6.652e-01      4.500e+01    4.227e+03    6.178e-02      57.48s       0         
17   4.575e+01    4.074e+06    1.133e+00      3.600e+01    5.869e+02    6.193e-02      50.85s       0         
18   4.524e+01    1.532e+07    7.743e-01      3.600e+01    5.869e+02    6.193e-02      41.65s       0         
19   4.530e+01    6.453e+09    9.108e-01      3.600e+01    5.869e+02    6.193e-02      36.02s       0         
20   4.760e+01    1.438e+09    2.850e+00      3.600e+01    5.869e+02    6.193e-02      29.92s       0         
21   4.613e+01    3.302e+08    6.865e-01      3.600e+01    5.869e+02    6.193e-02      22.33s       0         
22   4.804e+01    1.961e+11    7.812e-01      5.500e+01    2.451e+06    5.784e-02      14.71s       0         
23   5.002e+01    7.280e+12    1.180e+00      4.400e+01    9.159e+03    5.125e-02      7.40s        0         
24   5.355e+01    7.298e+30    1.002e+00      4.400e+01    9.159e+03    5.125e-02      0.00s        0         
25   4.906e+01    3.025e+12    3.305e+00      4.400e+01    9.159e+03    5.125e-02      2.85m        0         
26   4.960e+01    2.222e+12    1.083e+00      4.400e+01    9.159e+03    5.125e-02      3.43m        0         
27   4.669e+01    3.611e+08    7.775e-01      4.400e+01    9.159e+03    5.125e-02      2.66m        0         
28   4.821e+01    3.107e+14    1.391e+00      4.400e+01    9.159e+03    5.125e-02      2.41m        0         
29   4.913e+01    1.912e+14    9.162e-01      4.400e+01    9.159e+03    5.125e-02      2.80m        0         
30   4.809e+01    6.112e+15    1.161e+00      4.400e+01    9.159e+03    5.125e-02      2.64m        0         
31   5.133e+01    6.025e+19    6.391e-01      4.400e+01    9.159e+03    5.125e-02      2.66m        0         
32   4.827e+01    3.006e+13    5.582e-01      4.400e+01    9.159e+03    5.125e-02      2.29m        0         
33   4.846e+01    1.686e+10    5.954e-01      4.400e+01    9.159e+03    5.125e-02      2.32m        0         
34   4.866e+01    9.167e+22    1.186e+00      4.400e+01    9.159e+03    5.125e-02      2.15m        0         
35   4.930e+01    2.516e+21    1.725e+00      4.400e+01    9.159e+03    5.125e-02      1.98m        0         
36   5.015e+01    1.293e+26    8.767e-01      5.400e+01    8.973e+05    4.639e-02      1.64m        0         
37   5.183e+01    1.344e+69    7.552e-01      4.400e+01    9.159e+03    5.125e-02      1.72m        0         
38   4.841e+01    4.589e+13    8.905e-01      4.400e+01    9.159e+03    5.125e-02      1.27m        0         
39   4.824e+01    6.200e+21    6.949e-01      4.400e+01    9.159e+03    5.125e-02      1.22m        0         
40   4.484e+01    1.011e+18    1.269e+00      3.600e+01    2.121e+03    5.043e-02      1.05m        0         
41   4.824e+01    2.047e+45    8.364e-01      3.600e+01    2.121e+03    5.043e-02      1.12m        0         
42   4.980e+01    1.954e+27    2.264e+00      3.600e+01    2.121e+03    5.043e-02      1.02m        0         
43   4.849e+01    3.619e+44    1.128e+00      3.600e+01    2.121e+03    5.043e-02      52.22s       0         
44   4.439e+01    3.827e+09    7.848e-01      3.600e+01    2.121e+03    5.043e-02      40.15s       0         
45   4.542e+01    2.077e+17    9.889e-01      4.600e+01    1.274e+06    4.730e-02      30.33s       0         
46   4.936e+01    1.292e+31    7.012e-01      3.600e+01    2.121e+03    5.043e-02      23.37s       0         
47   5.051e+01    5.349e+20    8.166e-01      3.600e+01    2.121e+03    5.043e-02      15.26s       0         
