    |          Population Average          |           Best Individual            |
---- -------------------------------------- -------------------------------------- ----------
Gen  Length       Kommenda     Fitness        Length       Kommenda     Fitness        Time Left    Front Size
0    3.509e+01    1.121e+15    4.621e+11      7.000e+00    1.100e+01    1.767e-01      7.29s        0         
1    1.054e+01    5.909e+06    4.019e+03      7.000e+00    1.100e+01    4.786e-02      1.26m        0         
2    1.002e+01    6.808e+05    2.704e+03      9.000e+00    1.900e+01    4.544e-02      1.07m        0         
3    1.040e+01    4.076e+04    4.090e+03      1.500e+01    5.100e+01    4.157e-02      40.79s       0         
4    1.280e+01    3.786e+04    2.038e+03      1.500e+01    4.100e+01    3.196e-02      36.81s       0         
5    1.326e+01    5.606e+07    4.303e+03      1.500e+01    4.100e+01    3.196e-02      29.73s       0         
6    1.377e+01    2.794e+06    1.570e+02      1.500e+01    4.100e+01    2.272e-02      1.02m        0         
7    1.434e+01    8.637e+03    5.528e+03      1.500e+01    4.100e+01    2.272e-02      1.00m        0         
8    1.429e+01    4.340e+10    5.619e+03      1.500e+01    4.100e+01    2.272e-02      50.25s       0         
9    1.421e+01    6.282e+06    1.176e+05      1.500e+01    4.100e+01    2.076e-02      1.01m        0         
10   1.407e+01    1.210e+09    2.189e+04      1.500e+01    4.100e+01    2.076e-02      52.98s       0         
11   1.423e+01    4.204e+05    1.243e+03      1.500e+01    4.100e+01    2.076e-02      50.47s       0         
12   1.521e+01    7.842e+09    4.867e+03      1.500e+01    4.100e+01    2.076e-02      42.89s       0         
13   1.549e+01    1.761e+11    2.174e+05      1.500e+01    4.100e+01    2.076e-02      38.88s       0         
14   1.635e+01    4.002e+07    2.074e+03      1.700e+01    6.500e+01    1.990e-02      36.80s       0         
15   1.636e+01    3.458e+05    3.167e+01      1.700e+01    6.500e+01    1.990e-02      27.24s       0         
16   1.632e+01    2.075e+05    1.153e+02      1.700e+01    6.500e+01    1.990e-02      33.15s       0         
17   1.664e+01    4.377e+06    4.202e+03      1.700e+01    6.500e+01    1.990e-02      29.62s       0         
18   1.675e+01    3.488e+06    1.686e+03      1.700e+01    6.500e+01    1.990e-02      23.30s       0         
19   1.629e+01    8.759e+03    1.677e+01      1.700e+01    6.500e+01    1.990e-02      20.41s       0         
20   1.600e+01    1.809e+03    1.131e+02      1.700e+01    6.500e+01    1.990e-02      15.74s       0         
21   1.644e+01    2.831e+07    3.949e+11      1.700e+01    6.500e+01    1.990e-02      10.67s       0         
22   1.661e+01    3.378e+04    1.852e+06      1.700e+01    6.500e+01    1.990e-02      7.91s        0         
23   1.659e+01    1.220e+07    5.821e+06      1.700e+01    6.500e+01    1.990e-02      3.68s        0         
24   1.616e+01    2.859e+04    1.266e+03      1.700e+01    6.500e+01    1.990e-02      0.00s        0         
25   1.650e+01    1.761e+07    1.777e+03      1.700e+01    6.500e+01    1.990e-02      1.49m        0         
26   1.657e+01    3.227e+05    3.605e+03      1.700e+01    6.500e+01    1.990e-02      1.39m        0         
27   1.627e+01    1.445e+05    1.485e+03      1.700e+01    6.500e+01    1.990e-02      1.44m        0         
28   1.668e+01    4.792e+06    2.114e+07      1.700e+01    6.500e+01    1.990e-02      1.21m        0         
29   1.672e+01    7.434e+07    1.223e+05      1.700e+01    6.500e+01    1.990e-02      1.26m        0         
30   1.599e+01    1.659e+03    4.127e+03      1.700e+01    6.500e+01    1.922e-02      1.13m        0         
31   1.679e+01    1.519e+11    7.329e+11      1.700e+01    6.500e+01    1.922e-02      1.09m        0         
32   1.631e+01    3.544e+12    1.561e+03      1.700e+01    6.500e+01    1.922e-02      59.26s       0         
33   1.656e+01    1.819e+04    2.997e+04      1.700e+01    6.500e+01    1.922e-02      1.09m        0         
34   1.679e+01    5.004e+05    2.889e+04      1.700e+01    6.500e+01    1.922e-02      53.52s       0         
35   1.693e+01    1.002e+12    6.724e+12      1.700e+01    6.500e+01    1.922e-02      50.01s       0         
36   1.711e+01    4.478e+09    2.832e+02      1.700e+01    6.500e+01    1.922e-02      42.58s       0         
37   1.848e+01    9.911e+04    1.666e+05      1.700e+01    6.500e+01    1.922e-02      47.24s       0         
38   1.710e+01    1.795e+04    7.944e+02      1.700e+01    6.500e+01    1.922e-02      39.33s       0         
39   1.942e+01    3.610e+05    8.217e+03      1.700e+01    6.500e+01    1.922e-02      33.79s       0         
40   1.731e+01    2.220e+05    5.971e+03      1.700e+01    6.500e+01    1.922e-02      28.09s       0         
41   1.862e+01    2.428e+04    5.763e+04      1.700e+01    6.500e+01    1.922e-02      25.44s       0         
42   1.713e+01    5.684e+05    1.021e+03      1.700e+01    6.500e+01    1.922e-02      22.10s       0         
43   1.791e+01    2.463e+05    9.680e+01      1.700e+01    6.500e+01    1.922e-02      15.83s       0         
44   1.686e+01    9.033e+05    8.879e+03      1.500e+01    4.100e+01    1.895e-02      15.34s       0         
45   1.800e+01    1.652e+06    4.222e+03      1.500e+01    4.100e+01    1.895e-02      12.89s       0         
46   1.939e+01    1.385e+07    7.132e+07      1.500e+01    4.100e+01    1.895e-02      10.27s       0         
47   1.680e+01    1.563e+03    1.055e+04      1.500e+01    4.100e+01    1.895e-02      6.70s        0         
48   1.892e+01    9.219e+03    2.950e+04      1.500e+01    4.100e+01    1.895e-02      3.34s        0         
49   1.946e+01    2.500e+08    1.214e+03      1.500e+01    4.100e+01    1.895e-02      0.00s        0         
50   1.775e+01    1.282e+04    1.989e+04      1.500e+01    4.100e+01    1.895e-02      1.32m        0         
51   1.850e+01    3.169e+05    1.299e+04      1.500e+01    4.100e+01    1.895e-02      1.29m        0         
52   1.803e+01    4.995e+05    1.453e+03      1.500e+01    4.100e+01    1.895e-02      1.20m        0         
53   1.969e+01    1.853e+06    6.798e+02      1.500e+01    4.100e+01    1.895e-02      1.27m        0         
54   1.632e+01    2.589e+04    9.841e+03      1.500e+01    4.100e+01    1.895e-02      1.19m        0         
55   1.882e+01    1.768e+07    1.005e+03      1.500e+01    4.100e+01    1.895e-02      1.20m        0         
56   1.757e+01    5.783e+07    3.355e+03      1.500e+01    4.100e+01    1.895e-02      1.17m        0         
57   1.945e+01    1.349e+06    3.170e+03      1.500e+01    4.100e+01    1.895e-02      1.12m        0         
58   1.734e+01    5.438e+12    1.032e+03      1.500e+01    4.100e+01    1.895e-02      44.42s       0         
59   1.946e+01    1.997e+05    1.025e+04      1.500e+01    4.100e+01    1.895e-02      54.06s       0         
60   1.700e+01    8.291e+04    1.091e+02      1.500e+01    4.100e+01    1.895e-02      44.89s       0         
61   2.031e+01    1.124e+04    6.339e+05      1.500e+01    4.100e+01    1.895e-02      47.63s       0         
62   1.918e+01    3.822e+03    8.116e+03      1.500e+01    4.100e+01    1.895e-02      38.04s       0         
63   2.050e+01    5.021e+06    4.306e+04      2.500e+01    8.930e+02    1.783e-02      36.60s       0         
64   2.042e+01    1.784e+09    6.031e+04      2.300e+01    4.430e+02    1.708e-02      35.67s       0         
65   2.186e+01    4.642e+12    3.413e+03      2.300e+01    4.430e+02    1.708e-02      32.26s       0         
66   1.991e+01    3.110e+07    1.131e+03      2.300e+01    4.430e+02    1.708e-02      26.03s       0         
67   2.107e+01    5.497e+04    5.671e+03      2.300e+01    4.430e+02    1.708e-02      23.79s       0         
68   1.892e+01    1.121e+04    4.291e+07      2.300e+01    4.430e+02    1.708e-02      21.41s       0         
69   1.871e+01    1.850e+04    6.260e+01      2.300e+01    4.430e+02    1.708e-02      17.96s       0         
70   1.950e+01    2.283e+11    5.198e+05      2.300e+01    4.430e+02    1.708e-02      14.80s       0         
71   1.900e+01    8.326e+04    6.506e+02      2.500e+01    1.319e+03    1.648e-02      11.47s       0         
72   1.807e+01    4.090e+05    1.001e+03      2.500e+01    1.319e+03    1.648e-02      7.43s        0         
73   1.936e+01    1.920e+07    7.473e+02      2.500e+01    1.319e+03    1.648e-02      4.16s        0         
74   1.809e+01    1.472e+04    5.712e+07      2.500e+01    1.319e+03    1.648e-02      0.00s        0         
75   1.918e+01    2.681e+07    1.085e+10      2.500e+01    1.319e+03    1.648e-02      1.42m        0         
76   1.770e+01    4.215e+05    1.099e+03      2.500e+01    1.319e+03    1.648e-02      1.40m        0         
77   1.918e+01    5.694e+05    6.813e+01      2.500e+01    1.319e+03    1.648e-02      1.50m        0         
78   1.781e+01    9.550e+03    6.399e+02      2.500e+01    1.319e+03    1.648e-02      1.51m        0         
79   1.731e+01    3.772e+08    5.489e+02      2.500e+01    1.319e+03    1.648e-02      1.41m        0         
80   2.000e+01    9.014e+05    1.742e+05      2.500e+01    1.319e+03    1.648e-02      1.29m        0         
81   1.979e+01    6.557e+07    1.109e+03      2.500e+01    1.319e+03    1.648e-02      1.01m        0         
82   2.115e+01    7.041e+03    1.418e+03      2.500e+01    1.319e+03    1.648e-02      58.34s       0         
83   2.002e+01    4.412e+07    9.436e+06      2.500e+01    1.319e+03    1.648e-02      55.72s       0         
84   2.033e+01    2.988e+05    5.817e+04      2.500e+01    1.319e+03    1.648e-02      53.33s       0         
85   2.002e+01    1.601e+09    1.589e+03      2.500e+01    1.319e+03    1.648e-02      49.60s       0         
86   2.037e+01    2.465e+08    2.619e+03      2.500e+01    1.319e+03    1.648e-02      45.79s       0         
87   1.841e+01    4.632e+11    7.629e+05      2.500e+01    1.319e+03    1.648e-02      42.09s       0         
88   2.111e+01    9.792e+05    2.935e+03      2.500e+01    1.319e+03    1.648e-02      43.01s       0         
89   1.963e+01    1.231e+10    6.306e+02      2.500e+01    1.319e+03    1.648e-02      33.67s       0         
90   2.095e+01    4.597e+09    4.923e+09      2.500e+01    1.319e+03    1.648e-02      35.81s       0         
91   1.964e+01    5.148e+10    1.356e+03      2.500e+01    1.319e+03    1.648e-02      31.53s       0         
92   1.895e+01    5.554e+05    4.078e+02      2.500e+01    1.319e+03    1.648e-02      27.06s       0         
93   1.808e+01    8.019e+13    7.786e+06      2.500e+01    1.319e+03    1.648e-02      22.07s       0         
94   1.825e+01    1.235e+06    3.912e+03      2.500e+01    1.319e+03    1.648e-02      18.06s       0         
95   1.814e+01    2.022e+05    5.384e+04      2.500e+01    1.319e+03    1.648e-02      14.52s       0         
96   1.788e+01    1.960e+03    1.392e+03      2.500e+01    1.319e+03    1.648e-02      11.46s       0         
97   1.848e+01    9.514e+05    4.072e+02      2.500e+01    1.319e+03    1.648e-02      8.49s        0         
98   1.791e+01    3.034e+06    2.831e+02      2.500e+01    1.319e+03    1.648e-02      4.26s        0         
99   1.843e+01    1.833e+04    3.237e+02      2.500e+01    1.319e+03    1.648e-02      0.00s        0         
100  1.914e+01    2.002e+05    1.177e+04      2.500e+01    1.319e+03    1.648e-02      1.65m        0         
101  1.843e+01    1.803e+04    2.374e+03      2.500e+01    1.319e+03    1.648e-02      1.37m        0         
102  1.871e+01    5.594e+11    2.344e+03      2.500e+01    1.319e+03    1.648e-02      1.37m        0         
103  1.813e+01    3.688e+07    3.972e+01      2.500e+01    1.319e+03    1.648e-02      1.27m        0         
104  1.847e+01    3.060e+06    1.206e+03      2.500e+01    1.319e+03    1.648e-02      1.22m        0         
105  2.015e+01    4.985e+15    3.634e+04      2.500e+01    1.319e+03    1.648e-02      1.12m        0         
106  1.841e+01    5.270e+04    1.174e+05      2.500e+01    1.319e+03    1.648e-02      1.05m        0         
107  1.973e+01    1.918e+08    5.299e+03      2.500e+01    1.319e+03    1.648e-02      1.05m        0         
108  1.936e+01    7.941e+05    6.485e+08      2.500e+01    1.319e+03    1.648e-02      59.67s       0         
109  2.003e+01    5.323e+09    3.190e+02      2.500e+01    1.319e+03    1.648e-02      50.03s       0         
110  1.983e+01    1.174e+05    2.914e+03      2.500e+01    1.319e+03    1.648e-02      50.51s       0         
111  1.849e+01    7.228e+06    1.019e+03      2.500e+01    1.319e+03    1.648e-02      48.48s       0         
112  1.927e+01    9.294e+13    3.317e+02      2.500e+01    1.319e+03    1.648e-02      44.45s       0         
113  2.068e+01    1.230e+07    2.316e+05      2.500e+01    1.319e+03    1.648e-02      40.87s       0         
114  2.113e+01    3.589e+05    1.313e+04      2.500e+01    1.319e+03    1.648e-02      36.34s       0         
115  2.181e+01    2.242e+07    1.351e+03      2.500e+01    1.319e+03    1.648e-02      36.38s       0         
116  2.233e+01    8.677e+05    2.586e+03      2.500e+01    1.319e+03    1.648e-02      31.47s       0         
117  2.273e+01    1.326e+06    1.371e+05      2.500e+01    1.319e+03    1.648e-02      21.73s       0         
118  2.247e+01    4.079e+05    1.437e+05      2.500e+01    1.319e+03    1.648e-02      16.87s       0         
119  2.219e+01    1.012e+09    4.800e+04      2.500e+01    1.319e+03    1.648e-02      16.13s       0         
120  2.305e+01    2.578e+08    5.029e+04      2.500e+01    1.319e+03    1.648e-02      14.00s       0         
121  2.273e+01    2.927e+04    1.889e+03      2.500e+01    1.319e+03    1.648e-02      10.17s       0         
122  2.282e+01    6.856e+06    8.901e+01      2.500e+01    1.319e+03    1.648e-02      6.88s        0         
123  2.318e+01    1.152e+08    4.727e+03      2.500e+01    1.319e+03    1.648e-02      3.52s        0         
124  2.315e+01    3.542e+05    3.837e+03      2.500e+01    1.319e+03    1.648e-02      0.00s        0         
125  2.222e+01    5.515e+06    9.375e+03      2.500e+01    1.319e+03    1.648e-02      1.33m        0         
126  2.312e+01    5.582e+04    2.003e+03      2.500e+01    1.319e+03    1.648e-02      1.20m        0         
127  2.250e+01    6.970e+04    2.249e+02      2.500e+01    1.319e+03    1.648e-02      1.26m        0         
128  2.261e+01    3.271e+04    3.458e+04      2.500e+01    1.319e+03    1.648e-02      1.28m        0         
129  2.341e+01    1.279e+08    1.109e+03      2.500e+01    1.319e+03    1.648e-02      1.30m        0         
130  2.343e+01    3.069e+08    1.795e+07      2.500e+01    1.319e+03    1.648e-02      1.14m        0         
131  2.334e+01    2.712e+10    3.466e+13      2.500e+01    1.319e+03    1.648e-02      1.13m        0         
132  2.411e+01    4.643e+04    1.179e+05      2.500e+01    1.319e+03    1.648e-02      1.09m        0         
133  2.354e+01    6.202e+05    7.445e+04      2.500e+01    1.319e+03    1.648e-02      1.06m        0         
134  2.488e+01    7.854e+04    9.256e+01      2.500e+01    1.319e+03    1.648e-02      55.88s       0         
135  2.402e+01    3.856e+06    1.310e+03      2.500e+01    1.319e+03    1.648e-02      45.28s       0         
136  2.551e+01    4.443e+07    1.849e+05      2.500e+01    1.319e+03    1.648e-02      42.88s       0         
137  2.453e+01    1.568e+10    3.644e+06      2.500e+01    1.319e+03    1.648e-02      39.39s       0         
138  2.586e+01    2.804e+05    5.676e+04      2.500e+01    1.319e+03    1.648e-02      35.61s       0         
139  2.464e+01    8.637e+05    1.849e+09      2.500e+01    1.319e+03    1.648e-02      29.90s       0         
140  2.487e+01    3.103e+05    6.829e+01      2.500e+01    1.319e+03    1.648e-02      30.22s       0         
141  2.343e+01    7.554e+05    3.224e+06      2.500e+01    1.319e+03    1.648e-02      26.98s       0         
142  2.470e+01    6.504e+06    1.093e+03      2.500e+01    1.319e+03    1.648e-02      23.90s       0         
143  2.393e+01    3.771e+05    1.132e+05      2.500e+01    1.319e+03    1.648e-02      20.55s       0         
144  2.593e+01    8.167e+05    7.366e+02      2.500e+01    1.319e+03    1.648e-02      18.01s       0         
145  2.421e+01    2.175e+07    3.805e+04      2.500e+01    1.319e+03    1.648e-02      12.53s       0         
146  2.465e+01    8.993e+03    3.639e+03      2.500e+01    1.319e+03    1.648e-02      8.56s        0         
147  2.497e+01    1.715e+05    1.983e+03      2.500e+01    1.319e+03    1.648e-02      6.52s        0         
148  2.477e+01    1.184e+06    1.407e+07      2.500e+01    1.319e+03    1.648e-02      3.24s        0         
149  2.466e+01    5.502e+03    5.530e+06      2.500e+01    1.319e+03    1.648e-02      0.00s        0         
